solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
O(c2ccccc2)c1ccccc1,OC(=O)c1ccc(C(O)=O)cn1,-11.66353134,71267,c1ccc(Oc2ccccc2)cc1,O=C(O)c1ccc(C(=O)O)nc1,Y,-11.663895,0.0003636599999996548,-0.0003636599999996548,O=C(O)c1ccc(C(=O)O)nc1.c1ccc(Oc2ccccc2)cc1
C=CC=C,OC(=O)Cc1ccccc1O,-10.21180324,533382,C=CC=C,O=C(O)Cc1ccccc1O,Y,-10.211422,0.0003812399999993943,0.0003812399999993943,O=C(O)Cc1ccccc1O.C=CC=C
FC(F)C(F)C(F)(F)F,Clc(ccc1O)cc1O,-7.96141874,73254,FC(F)C(F)C(F)(F)F,Oc1ccc(Cl)cc1O,Y,-7.9610243,0.0003944399999999959,0.0003944399999999959,Oc1ccc(Cl)cc1O.FC(F)C(F)C(F)(F)F
ClB(Cl)Cl,Oc1cc(C)on1,-6.13015322,393812,ClB(Cl)Cl,Cc1cc(O)no1,Y,-6.1306314,0.0004781799999999947,-0.0004781799999999947,Cc1cc(O)no1.ClB(Cl)Cl
CC(C)(C)CC(C)=C,COP(O)(OC)=O,-6.95560304,324948,C=C(C)CC(C)(C)C,COP(=O)(O)OC,Y,-6.9561214,0.000518360000000051,-0.000518360000000051,COP(=O)(O)OC.C=C(C)CC(C)(C)C
Cc1cccc(C)c1C,CC(NCC(O)c(ccc2O)cc2C(=O)N)CCc1ccccc1,-19.81114759,234774,Cc1cccc(C)c1C,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,Y,-19.811735,0.0005874099999978455,-0.0005874099999978455,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cc1cccc(C)c1C
CCCCCC#N,OC(=O)c1ccc(N)cc1N,-14.31314656,783946,CCCCCC#N,Nc1ccc(C(=O)O)c(N)c1,Y,-14.312527,0.0006195600000005186,0.0006195600000005186,Nc1ccc(C(=O)O)c(N)c1.CCCCCC#N
CN1CCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-21.56972107,595026,CN1CCCC1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,Y,-21.56906,0.0006610699999995973,0.0006610699999995973,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.CN1CCCC1
CN(=O)=O,CCOC(C)=N,-5.17631834,87226,C[N+](=O)[O-],CCOC(C)=N,Y,-5.177046,0.0007276599999999078,-0.0007276599999999078,CCOC(C)=N.C[N+](=O)[O-]
CCNCC,CNc2cccc3c2C(=O)c1ccccc1C3=O,-13.42139834,159171,CCNCC,CNc1cccc2c1C(=O)c1ccccc1C2=O,Y,-13.42215,0.000751660000000598,-0.000751660000000598,CNc1cccc2c1C(=O)c1ccccc1C2=O.CCNCC
NCC,Nc1cc(C)cc(C)c1,-9.89240101,206300,CCN,Cc1cc(C)cc(N)c1,Y,-9.891649,0.0007520100000011354,0.0007520100000011354,Cc1cc(C)cc(N)c1.CCN
CN1CCCC1,OC(=O)c(cc(C)cc1C)c1C,-12.57690219,623927,CN1CCCC1,Cc1cc(C)c(C)c(C(=O)O)c1,Y,-12.576148,0.000754190000000321,0.000754190000000321,Cc1cc(C)c(C)c(C(=O)O)c1.CN1CCCC1
Clc2c1ccccc1ccc2,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,-18.039719,448366,Clc1cccc2ccccc12,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Y,-18.03896,0.0007590000000021746,0.0007590000000021746,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12.Clc1cccc2ccccc12
OC(C)=O,OC(=O)c(ccc1)cc1N,-13.27466345,702431,CC(=O)O,Nc1cccc(C(=O)O)c1,Y,-13.2755,0.0008365499999989368,-0.0008365499999989368,Nc1cccc(C(=O)O)c1.CC(=O)O
COP(OC)(OC)=O,[NH3+]CC(=O)NCC([O-])=O,-15.13444428,989812,COP(=O)(OC)OC,[NH3+]CC(=O)NCC(=O)[O-],Y,-15.133527,0.0009172799999994652,0.0009172799999994652,[NH3+]CC(=O)NCC(=O)[O-].COP(=O)(OC)OC
O,OC(C)(C)CCCC(=C)C=C,-5.36082037,591988,O,C=CC(=C)CCCC(C)(C)O,Y,-5.3599005,0.0009198699999997118,0.0009198699999997118,C=CC(=C)CCCC(C)(C)O.O
NCCC,CCOC(=O)NC,-8.26410955,163828,CCCN,CCOC(=O)NC,Y,-8.265037,0.0009274499999989416,-0.0009274499999989416,CCOC(=O)NC.CCCN
CCCl,O=C(N(c4ccccc4)c3ccccc3)N(c2ccccc2)c1ccccc1,-20.17705107,214570,CCCl,O=C(N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,Y,-20.176104,0.0009470700000022703,0.0009470700000022703,O=C(N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1.CCCl
Brc2c1ccccc1ccc2,Cc(ccc1NC(C)=O)cc1C,-10.65027518,868539,Brc1cccc2ccccc12,CC(=O)Nc1ccc(C)cc1C,Y,-10.651326,0.0010508199999996748,-0.0010508199999996748,CC(=O)Nc1ccc(C)cc1C.Brc1cccc2ccccc12
FC(F)C,FC(F)(F)C(F)(Cl)C(F)(Cl)Cl,-3.65536832,742320,CC(F)F,FC(F)(F)C(F)(Cl)C(F)(Cl)Cl,Y,-3.6564817,0.0011133800000000527,-0.0011133800000000527,FC(F)(F)C(F)(Cl)C(F)(Cl)Cl.CC(F)F
OCCN,OCCC(O)C,-10.93199817,135227,NCCO,CC(O)CCO,Y,-10.930836,0.0011621700000006285,0.0011621700000006285,CC(O)CCO.NCCO
CCCCCCCCCCCCC,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O,-13.99149543,460809,CCCCCCCCCCCCC,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,Y,-13.990263,0.001232429999999951,0.001232429999999951,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O.CCCCCCCCCCCCC
CC(C)=C,CCC(=O)c(cc1)ccc1O,-10.54193038,521194,C=C(C)C,CCC(=O)c1ccc(O)cc1,Y,-10.543241,0.001310619999999929,-0.001310619999999929,CCC(=O)c1ccc(O)cc1.C=C(C)C
OCCCCCCCCCC,O=C1OCCOC(CCCCCCCCCCC1)=O,-12.36778053,917333,CCCCCCCCCCO,O=C1CCCCCCCCCCCC(=O)OCCO1,Y,-12.366469,0.0013115299999988395,0.0013115299999988395,O=C1CCCCCCCCCCCC(=O)OCCO1.CCCCCCCCCCO
CCCCCCCCCCC,OCc(cc1C(C)(C)C)cc(C(C)(C)C)c1O,-10.77859122,193785,CCCCCCCCCCC,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,Y,-10.779921,0.0013297800000007243,-0.0013297800000007243,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O.CCCCCCCCCCC
O=S=O,CCOC(CCCCCCCC=CCC=CCC=CCC)=O,-15.28696328,395404,O=S=O,CCC=CCC=CCC=CCCCCCCCC(=O)OCC,Y,-15.288332,0.001368720000000323,-0.001368720000000323,CCC=CCC=CCC=CCCCCCCCC(=O)OCC.O=S=O
FC(F)C(F)C(F)(F)F,ClC(Cl)Br,-3.76546617,759294,FC(F)C(F)C(F)(F)F,ClC(Cl)Br,Y,-3.7640834,0.0013827699999997556,0.0013827699999997556,ClC(Cl)Br.FC(F)C(F)C(F)(F)F
OCCCCC,Nc1cc(Cl)cc(Cl)c1,-9.79610947,654588,CCCCCO,Nc1cc(Cl)cc(Cl)c1,Y,-9.7975025,0.0013930300000009055,-0.0013930300000009055,Nc1cc(Cl)cc(Cl)c1.CCCCCO
CS(C)=O,COP(O)(OC)=O,-13.52325405,230989,CS(C)=O,COP(=O)(O)OC,Y,-13.521838,0.001416049999999558,0.001416049999999558,COP(=O)(O)OC.CS(C)=O
CN(C)P(=O)(N(C)C)N(C)C,CCOc(ccc1)cc1O,-12.82467049,793893,CN(C)P(=O)(N(C)C)N(C)C,CCOc1cccc(O)c1,Y,-12.82618,0.0015095099999999917,-0.0015095099999999917,CCOc1cccc(O)c1.CN(C)P(=O)(N(C)C)N(C)C
CCCCNCCCC,CC(=Nc1ccccc1)Nc2ccccc2,-14.55155138,30405,CCCCNCCCC,CC(=Nc1ccccc1)Nc1ccccc1,Y,-14.54998,0.001571379999999678,0.001571379999999678,CC(=Nc1ccccc1)Nc1ccccc1.CCCCNCCCC
OCCOCCOCCOCCCC,CCN(CC)C(=O)N,-9.39261955,557239,CCCCOCCOCCOCCO,CCN(CC)C(N)=O,Y,-9.391042,0.0015775499999985954,0.0015775499999985954,CCN(CC)C(N)=O.CCCCOCCOCCOCCO
NCCN,BrCC#N,-6.59324762,858200,NCCN,N#CCBr,Y,-6.5916657,0.0015819199999995703,0.0015819199999995703,N#CCBr.NCCN
CCCCl,O=C(C1=C2N=CC=C(N2N=C1)C1=CC=NC=C1)C1=CC=CC=N1,-20.61330961,380922,CCCCl,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12,Y,-20.611725,0.0015846100000018737,0.0015846100000018737,O=C(c1ccccn1)c1cnn2c(-c3ccncc3)ccnc12.CCCCl
NC(C)C,OCCCS,-9.54938193,248888,CC(C)N,OCCCS,Y,-9.550998,0.0016160700000007466,-0.0016160700000007466,OCCCS.CC(C)N
OC(C)=O,CCOc1cc(C(O)=O)ccc1,-11.38449609,341750,CC(=O)O,CCOc1cccc(C(=O)O)c1,Y,-11.386119,0.001622910000000033,-0.001622910000000033,CCOc1cccc(C(=O)O)c1.CC(=O)O
ClC(Cl)Cl,CC([NH3+])C([O-])=O,-7.96221285,998100,ClC(Cl)Cl,CC([NH3+])C(=O)[O-],Y,-7.9605217,0.0016911500000000856,0.0016911500000000856,CC([NH3+])C(=O)[O-].ClC(Cl)Cl
O,CCCCCC(CO)C(C)=O,-7.5673133,36532,O,CCCCCC(CO)C(C)=O,Y,-7.5690193,0.0017059999999995412,-0.0017059999999995412,CCCCCC(CO)C(C)=O.O
OCCOCCOCCCC,OC1=CC=CC=CC1=O,-7.6556689,731387,CCCCOCCOCCO,O=c1cccccc1O,Y,-7.653958,0.0017108999999999597,0.0017108999999999597,O=c1cccccc1O.CCCCOCCOCCO
CI,CCCC(CO2)OC2(Cn1cncn1)c3ccc(Cl)cc3Cl,-17.65332374,49411,CI,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,Y,-17.651474,0.0018497400000008213,0.0018497400000008213,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1.CI
CN1CCCC1,CCCCCCC(O)CC=CCCCCCCCC(O)=O,-19.91139913,705232,CN1CCCC1,CCCCCCC(O)CC=CCCCCCCCC(=O)O,Y,-19.909527,0.0018721299999988616,0.0018721299999988616,CCCCCCC(O)CC=CCCCCCCCC(=O)O.CN1CCCC1
OCc1occc1,FC(F)(N)N,-5.82969521,161897,OCc1ccco1,NC(N)(F)F,Y,-5.8277864,0.001908809999999761,0.001908809999999761,NC(N)(F)F.OCc1ccco1
CCCCCC,CC(CC(O)=O)CC(O)=O,-7.12167578,147575,CCCCCC,CC(CC(=O)O)CC(=O)O,Y,-7.123618,0.0019422199999992174,-0.0019422199999992174,CC(CC(=O)O)CC(=O)O.CCCCCC
O=CN1CCOCC1,OC(C)COCC(C)OCC(O)C,-11.61942585,501435,O=CN1CCOCC1,CC(O)COCC(C)OCC(C)O,Y,-11.617434,0.0019918500000013495,0.0019918500000013495,CC(O)COCC(C)OCC(C)O.O=CN1CCOCC1
CC(CC(C)=O)=O,OC(=O)c1ccccc1N,-11.75568857,849302,CC(=O)CC(C)=O,Nc1ccccc1C(=O)O,Y,-11.757683,0.0019944299999998805,-0.0019944299999998805,Nc1ccccc1C(=O)O.CC(=O)CC(C)=O
SC,Clc(ccc1O)cc1C=O,-8.97796434,619301,CS,O=Cc1cc(Cl)ccc1O,Y,-8.975889,0.002075339999999315,0.002075339999999315,O=Cc1cc(Cl)ccc1O.CS
CCC(O)CC,O=CN1CCCC1,-8.16130409,779319,CCC(O)CC,O=CN1CCCC1,Y,-8.159217,0.002087089999999847,0.002087089999999847,O=CN1CCCC1.CCC(O)CC
CCC(O)CC,OC(=O)c1c(O)cccc1O,-13.26391467,451908,CCC(O)CC,O=C(O)c1c(O)cccc1O,Y,-13.266016,0.0021013300000003454,-0.0021013300000003454,O=C(O)c1c(O)cccc1O.CCC(O)CC
NCCCN,O=C1NCCCCC1,-10.06745209,100921,NCCCN,O=C1CCCCCN1,Y,-10.065349,0.002103090000000307,0.002103090000000307,O=C1CCCCCN1.NCCCN
O=N(c1ccccc1)=O,OC1COC2C1OCC2O,-10.66494437,760943,O=[N+]([O-])c1ccccc1,OC1COC2C(O)COC12,Y,-10.662831,0.0021133700000000033,0.0021133700000000033,OC1COC2C(O)COC12.O=[N+]([O-])c1ccccc1
CC(C)N(=O)=O,N#CCCOCCC#N,-12.28159023,330935,CC(C)[N+](=O)[O-],N#CCCOCCC#N,Y,-12.283737,0.0021467699999995205,-0.0021467699999995205,N#CCCOCCC#N.CC(C)[N+](=O)[O-]
CCOC(C)(C)C,COC1=CC=C2C(NC3=C2C=CN=C3C)=C1,-14.75340485,885125,CCOC(C)(C)C,COc1ccc2c(c1)[nH]c1c(C)nccc12,Y,-14.751247,0.00215785000000146,0.00215785000000146,COc1ccc2c(c1)[nH]c1c(C)nccc12.CCOC(C)(C)C
C(C=Cc1cc2)c1cc2,C=CC1OC(OC1)=O,-8.26336569,248838,C1=Cc2ccccc2C1,C=CC1COC(=O)O1,Y,-8.261197,0.0021686900000013054,0.0021686900000013054,C=CC1COC(=O)O1.C1=Cc2ccccc2C1
OCCOCCCC,OCC1OC(OC(C(CO)OC2O)C(O)C2O)C(O)C(O)C1O,-27.18218914,499970,CCCCOCCO,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Y,-27.179996,0.0021931399999992607,0.0021931399999992607,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O.CCCCOCCO
NCCC,CCNC(OC)=O,-8.28450593,684618,CCCN,CCNC(=O)OC,Y,-8.286726,0.0022200699999999074,-0.0022200699999999074,CCNC(=O)OC.CCCN
CCN(=O)=O,Fc2ccc(C(CCCN3CCN(CC3)c1ccccn1)=O)cc2,-17.86210483,804992,CC[N+](=O)[O-],O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,Y,-17.859749,0.0023558299999990595,0.0023558299999990595,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1.CC[N+](=O)[O-]
ClC(Cl)=C(Cl)Cl,NC1=NC2=C(N1)C=C1C(=O)NC(N)=NC1=C2,-16.68597122,331672,ClC(Cl)=C(Cl)Cl,Nc1nc2cc3nc(N)[nH]c3cc2c(=O)[nH]1,Y,-16.683575,0.0023962199999978395,0.0023962199999978395,Nc1nc2cc3nc(N)[nH]c3cc2c(=O)[nH]1.ClC(Cl)=C(Cl)Cl
N#CCc1ccccc1,OOC(C)(C)C#CC(C)(C)OO,-10.3133991,707502,N#CCc1ccccc1,CC(C)(C#CC(C)(C)OO)OO,Y,-10.315805,0.0024058999999994057,-0.0024058999999994057,CC(C)(C#CC(C)(C)OO)OO.N#CCc1ccccc1
OCC(C)C,Fc1ccc(cc1)NC(=O)N,-13.15729386,494027,CC(C)CO,NC(=O)Nc1ccc(F)cc1,Y,-13.154858,0.002435859999998513,0.002435859999998513,NC(=O)Nc1ccc(F)cc1.CC(C)CO
CC#N,Fc1c(F)c(F)c(C(c(c(F)c2F)c(F)c(F)c2F)c(c(Cl)c3Cl)c(Cl)c(Cl)c3Cl)c(F)c1F,-12.38599562,732712,CC#N,Fc1c(F)c(F)c(C(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F,Y,-12.383477,0.002518620000000027,0.002518620000000027,Fc1c(F)c(F)c(C(c2c(F)c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(F)c1F.CC#N
CNC(C)=O,Nc1ccc(cc1)S(=O)(=O)Nc2sccn2,-21.68826897,814003,CNC(C)=O,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,Y,-21.690855,0.002586029999999795,-0.002586029999999795,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1.CNC(C)=O
CC(C)OC(C)C,CC1=CC(=O)OC2=C1C=CC(N)=C2,-13.97098373,59554,CC(C)OC(C)C,Cc1cc(=O)oc2cc(N)ccc12,Y,-13.973664,0.002680269999999041,-0.002680269999999041,Cc1cc(=O)oc2cc(N)ccc12.CC(C)OC(C)C
CCNC=O,OCCOCCOCCOCCOCCOCCO,-18.65427807,155836,CCNC=O,OCCOCCOCCOCCOCCOCCO,Y,-18.651543,0.0027350699999999506,0.0027350699999999506,OCCOCCOCCOCCOCCOCCO.CCNC=O
OCCC#N,CCOCc(ccc1O)cc1OC,-9.59704136,256178,N#CCCO,CCOCc1ccc(O)c(OC)c1,Y,-9.594295,0.0027463599999997257,0.0027463599999997257,CCOCc1ccc(O)c(OC)c1.N#CCCO
ClC(Cl)C(O)=O,ClCOC(Cl)=O,-4.78637276,958229,O=C(O)C(Cl)Cl,O=C(Cl)OCCl,Y,-4.789164,0.0027912400000005277,-0.0027912400000005277,O=C(Cl)OCCl.O=C(O)C(Cl)Cl
CC(CC1)CS1(=O)=O,OCC(O)COC(CCC)=O,-11.77118191,342245,CC1CCS(=O)(=O)C1,CCCC(=O)OCC(O)CO,Y,-11.768347,0.0028349099999989136,0.0028349099999989136,CCCC(=O)OCC(O)CO.CC1CCS(=O)(=O)C1
CCNCC,CNC(=O)NC,-8.90543309,8119,CCNCC,CNC(=O)NC,Y,-8.908373,0.0029399099999984912,-0.0029399099999984912,CNC(=O)NC.CCNCC
CC(=C)C#C,N#Cc1ncccn1,-8.49382891,25899,C#CC(=C)C,N#Cc1ncccn1,Y,-8.490832,0.0029969100000002413,0.0029969100000002413,N#Cc1ncccn1.C#CC(=C)C
SC,OC(=O)c1ccc(N)cc1N,-13.39112705,543885,CS,Nc1ccc(C(=O)O)c(N)c1,Y,-13.388112,0.00301505000000013,0.00301505000000013,Nc1ccc(C(=O)O)c(N)c1.CS
N#CCCOCCC#N,O=C=Nc1ccccc1,-5.04286033,105981,N#CCCOCCC#N,O=C=Nc1ccccc1,Y,-5.0458913,0.0030309700000001882,-0.0030309700000001882,O=C=Nc1ccccc1.N#CCCOCCC#N
OCCC#N,Nc2sc(nn2)c1oc(cc1)N(=O)=O,-18.81901676,671950,N#CCCO,Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,Y,-18.822067,0.003050240000000315,-0.003050240000000315,Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1.N#CCCO
CS(C)=O,Fc(cnc1F)nc1F,-4.58991364,918963,CS(C)=O,Fc1cnc(F)c(F)n1,Y,-4.5929723,0.003058659999999769,-0.003058659999999769,Fc1cnc(F)c(F)n1.CS(C)=O
CCC(C)Cl,CC1(C)C(C1C(OCc3cc(Oc2ccccc2)ccc3)=O)C=C(Cl)Cl,-18.33690116,297011,CCC(C)Cl,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,Y,-18.339973,0.003071840000000492,-0.003071840000000492,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1.CCC(C)Cl
CCCC#N,OC(=O)c1cc(I)ccc1O,-13.30137518,482161,CCCC#N,O=C(O)c1cc(I)ccc1O,Y,-13.304524,0.00314881999999983,-0.00314881999999983,O=C(O)c1cc(I)ccc1O.CCCC#N
FC(F)C(F)C(F)(F)F,CC1NC1,-4.29953668,705450,FC(F)C(F)C(F)(F)F,CC1CN1,Y,-4.302702,0.003165319999999916,-0.003165319999999916,CC1CN1.FC(F)C(F)C(F)(F)F
CCC(C)Cl,OC(=O)c1c(O)cccc1O,-10.31112045,805427,CCC(C)Cl,O=C(O)c1c(O)cccc1O,Y,-10.307926,0.003194450000000515,0.003194450000000515,O=C(O)c1c(O)cccc1O.CCC(C)Cl
N#CCCCCC#N,OCc1ccccc1N(=O)=O,-11.29158651,128735,N#CCCCCC#N,O=[N+]([O-])c1ccccc1CO,Y,-11.2882595,0.003327009999999575,0.003327009999999575,O=[N+]([O-])c1ccccc1CO.N#CCCCCC#N
FCCCCCCCC,OCCc1c[nH]c2c1cccc2,-10.94290175,796355,CCCCCCCCF,OCCc1c[nH]c2ccccc12,Y,-10.939573,0.0033287500000014347,0.0033287500000014347,OCCc1c[nH]c2ccccc12.CCCCCCCCF
Cc1cc(C)cc(C)c1,CC1(C)C(C1C(OCc3cc(Oc2ccccc2)ccc3)=O)C=C(Cl)Cl,-17.95966247,293229,Cc1cc(C)cc(C)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,Y,-17.963024,0.003361529999999391,-0.003361529999999391,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1.Cc1cc(C)cc(C)c1
CS(C)=O,COC(=O)Nc(ccc1)cc1Cl,-12.4634361,512707,CS(C)=O,COC(=O)Nc1cccc(Cl)c1,Y,-12.466862,0.003425900000001647,-0.003425900000001647,COC(=O)Nc1cccc(Cl)c1.CS(C)=O
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOC(C(C)Oc1ccc(Oc(nc2cc3)oc2cc3Cl)cc1)=O,-11.76231403,431727,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,Y,-11.758852,0.003462030000001448,0.003462030000001448,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
COCCOCCOC,CC2(CCCC3(C)C1CCC(C(C)C)=CC1=CCC32)C(O)=O,-16.68280403,410010,COCCOCCOC,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,Y,-16.67934,0.0034640299999999513,0.0034640299999999513,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1.COCCOCCOC
OCCCCCCC,CC(=O)N,-8.03965436,16955,CCCCCCCO,CC(N)=O,Y,-8.03616,0.0034943599999994746,0.0034943599999994746,CC(N)=O.CCCCCCCO
OCCN,OCCCC(O)C,-11.65391684,874865,NCCO,CC(O)CCCO,Y,-11.657413,0.0034961599999991932,-0.0034961599999991932,CC(O)CCCO.NCCO
CCC=C,O=C1NC2=C(N1)C(=O)NC(=O)N2,-14.75382935,553611,C=CCC,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,Y,-14.757458,0.003628649999999567,-0.003628649999999567,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1.C=CCC
FC(F)C,CN(C)C#N,-7.27089261,825182,CC(F)F,CN(C)C#N,Y,-7.267254,0.0036386099999994315,0.0036386099999994315,CN(C)C#N.CC(F)F
O=C1CCCCC1,Cc1ccc(cc1)S(=O)(=O)N,-14.64431498,538874,O=C1CCCCC1,Cc1ccc(S(N)(=O)=O)cc1,Y,-14.647957,0.0036420199999991354,-0.0036420199999991354,Cc1ccc(S(N)(=O)=O)cc1.O=C1CCCCC1
N#CCCOCCC#N,CC2(c1ccccc1)C(=O)NC(=O)NC2=O,-15.41944494,262917,N#CCCOCCC#N,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,Y,-15.415788,0.00365694000000083,0.00365694000000083,CC1(c2ccccc2)C(=O)NC(=O)NC1=O.N#CCCOCCC#N
Cc1ncccc1C,Oc(ccc1C)cc1N,-12.56151126,776021,Cc1cccnc1C,Cc1ccc(O)cc1N,Y,-12.56518,0.00366874000000017,-0.00366874000000017,Cc1ccc(O)cc1N.Cc1cccnc1C
CC(Cl)(Cl)Cl,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)N(C)CCO,-9.82540126,712346,CC(Cl)(Cl)Cl,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-9.82908,0.0036787399999997916,-0.0036787399999997916,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC(Cl)(Cl)Cl
