solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
NCCC,Nc1ccc(cc1)C(=O)NO,-18.196036199999998,885713,CCCN,Nc1ccc(C(=O)NO)cc1,Y,-18.197886999999998,0.0018507999999997082,-0.0018507999999997082,Nc1ccc(C(=O)NO)cc1.CCCN
Clc1ccccc1,O=N(=O)c(cc2N(=O)=O)cc(c2c(n4)nc(nc4c3c(cc(cc3N(=O)=O)N(=O)=O)N(=O)=O)c1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,-34.047455,7580,Clc1ccccc1,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,Y,-34.04934,0.0018850000000014688,-0.0018850000000014688,O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1.Clc1ccccc1
CCNCC,CC1=CC=CN2C(=O)C(=CN=C12)C1=NNN=N1,-20.82804635,212793,CCNCC,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,Y,-20.830067,0.002020649999998625,-0.002020649999998625,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12.CCNCC
CSC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,-4.33369502,144058,CSC,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,Y,-4.331663,0.0020320200000005784,0.0020320200000005784,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br.CSC
CCCCN(CCCC)CCCC,FC(F)(F)c(ccc21)cc1N=C(C)NS2(=O)=O,-12.10864487,729713,CCCCN(CCCC)CCCC,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,Y,-12.106549000000001,0.0020958699999980013,0.0020958699999980013,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1.CCCCN(CCCC)CCCC
c1ccccc1,COc1c(c(C)c(cc1C(C)(C)C)N(=O)=O)N(=O)=O,-13.73096972,653476,c1ccccc1,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],Y,-13.733193,0.002223280000000827,-0.002223280000000827,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-].c1ccccc1
CN1CCCC1=O,OC(O)=O,-14.36639481,725352,CN1CCCC1=O,O=C(O)O,Y,-14.368642000000001,0.002247190000002064,-0.002247190000002064,O=C(O)O.CN1CCCC1=O
ClC(Cl)C(O)=O,COP(OC)(CC)=O,-13.8688609,796667,O=C(O)C(Cl)Cl,CCP(=O)(OC)OC,Y,-13.87111,0.002249100000000226,-0.002249100000000226,CCP(=O)(OC)OC.O=C(O)C(Cl)Cl
N#CCc1ccccc1,C[NH2+]CC([O-])=O,-9.50819728,998585,N#CCc1ccccc1,C[NH2+]CC(=O)[O-],Y,-9.505863,0.0023342799999994668,0.0023342799999994668,C[NH2+]CC(=O)[O-].N#CCc1ccccc1
NCc1ccccc1,Oc1cccc(c1N)N(=O)=O,-18.27342084,448753,NCc1ccccc1,Nc1c(O)cccc1[N+](=O)[O-],Y,-18.27591,0.002489159999999657,-0.002489159999999657,Nc1c(O)cccc1[N+](=O)[O-].NCc1ccccc1
NCc1ccccc1,Oc1ccc(C=C)cc1,-12.71852301,718428,NCc1ccccc1,C=Cc1ccc(O)cc1,Y,-12.721044000000001,0.0025209900000007224,-0.0025209900000007224,C=Cc1ccc(O)cc1.NCc1ccccc1
NCCCN(C)C,Nc2ccc(N=Nc1ccccc1)cc2,-18.36905141,489725,CN(C)CCCN,Nc1ccc(N=Nc2ccccc2)cc1,Y,-18.366413,0.002638409999999425,0.002638409999999425,Nc1ccc(N=Nc2ccccc2)cc1.CN(C)CCCN
CC(=O)c1ccccc1,Cc2cccc3c2n1cnnc1s3,-14.20763321,49501,CC(=O)c1ccccc1,Cc1cccc2sc3nncn3c12,Y,-14.204439,0.003194209999998421,0.003194209999998421,Cc1cccc2sc3nncn3c12.CC(=O)c1ccccc1
N1CCCCC1,FC(F)(F)OC(CC(F)(F)F)C(F)(F)F,-4.27767394,930568,C1CCNCC1,FC(F)(F)CC(OC(F)(F)F)C(F)(F)F,Y,-4.2744584,0.0032155399999993506,0.0032155399999993506,FC(F)(F)CC(OC(F)(F)F)C(F)(F)F.C1CCNCC1
ClC(Cl)Cl,CCC1OC(C)C(C1O)=O,-7.4328910000000015,155609,ClC(Cl)Cl,CCC1OC(C)C(=O)C1O,Y,-7.436119000000001,0.0032279999999991205,-0.0032279999999991205,CCC1OC(C)C(=O)C1O.ClC(Cl)Cl
OCCCl,Brc5c(Br)c1c(c(Br)c5Br)c(nc1nc3[nH]c(nc4n9)c(c(Br)c6Br)c3c(Br)c6Br)nc2[nH]c(nc9c(c(Br)c7Br)c4c(Br)c7Br)c(c(Br)c8Br)c2c(Br)c8Br,-46.89659619,548967,OCCCl,Brc1c(Br)c(Br)c2c(c1Br)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1c(Br)c(Br)c(Br)c(Br)c41)-c1c(Br)c(Br)c(Br)c(Br)c1-3)c1c(Br)c(Br)c(Br)c(Br)c21,Y,-46.893127,0.0034691899999970133,0.0034691899999970133,Brc1c(Br)c(Br)c2c(c1Br)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1c(Br)c(Br)c(Br)c(Br)c41)-c1c(Br)c(Br)c(Br)c(Br)c1-3)c1c(Br)c(Br)c(Br)c(Br)c21.OCCCl
NC(C)C,Oc(cc1C)cc(C)c1Cl,-13.72284581,865428,CC(C)N,Cc1cc(O)cc(C)c1Cl,Y,-13.726503,0.0036571899999984225,-0.0036571899999984225,Cc1cc(O)cc(C)c1Cl.CC(C)N
OCCCCCCCCC,n2cc1ccccc1cn2,-10.59239684,465310,CCCCCCCCCO,c1ccc2cnncc2c1,Y,-10.596142,0.0037451600000011354,-0.0037451600000011354,c1ccc2cnncc2c1.CCCCCCCCCO
NCC,CC(CC(O)=O)CC(O)=O,-19.75757518,977292,CCN,CC(CC(=O)O)CC(=O)O,Y,-19.75375,0.0038251799999997615,0.0038251799999997615,CC(CC(=O)O)CC(=O)O.CCN
CC(C)=O,CN(C)c2ccc(cc2)C(=O)c(cc1)ccc1N(C)C,-19.00007733,829163,CC(C)=O,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,Y,-19.003984,0.003906669999999224,-0.003906669999999224,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1.CC(C)=O
CCCCNCCCC,Nc2c1ccccc1ccn2,-9.53186182,201761,CCCCNCCCC,Nc1nccc2ccccc12,Y,-9.535871499999999,0.004009679999999349,-0.004009679999999349,Nc1nccc2ccccc12.CCCCNCCCC
ClC(Cl)C(O)=O,OCC(O)C(C)C,-12.694977699999999,892182,O=C(O)C(Cl)Cl,CC(C)C(O)CO,Y,-12.69899,0.00401230000000119,-0.00401230000000119,CC(C)C(O)CO.O=C(O)C(Cl)Cl
ClC(Cl)C(O)=O,FCC(C)(C)NC,-9.35254049,366788,O=C(O)C(Cl)Cl,CNC(C)(C)CF,Y,-9.348398,0.004142490000001331,0.004142490000001331,CNC(C)(C)CF.O=C(O)C(Cl)Cl
O=CN1CCOCC1,OC(=O)c(ccc1O)cc1O,-20.64679659,646196,O=CN1CCOCC1,O=C(O)c1ccc(O)c(O)c1,Y,-20.650959,0.004162409999999284,-0.004162409999999284,O=C(O)c1ccc(O)c(O)c1.O=CN1CCOCC1
CC=O,OC(CSCC(O)=O)=O,-16.52268863,576755,CC=O,O=C(O)CSCC(=O)O,Y,-16.526854,0.004165369999999058,-0.004165369999999058,O=C(O)CSCC(=O)O.CC=O
CCCC(C)C,Clc5c(Cl)c1c(c(Cl)c5Cl)c(nc1nc3[nH]c(nc4n9)c(c(Cl)c6Cl)c3c(Cl)c6Cl)nc2[nH]c(nc9c(c(Cl)c7Cl)c4c(Cl)c7Cl)c(c(Cl)c8Cl)c2c(Cl)c8Cl,-42.24973969,582535,CCCC(C)C,Clc1c(Cl)c(Cl)c2c(c1Cl)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1c(Cl)c(Cl)c(Cl)c(Cl)c41)-c1c(Cl)c(Cl)c(Cl)c(Cl)c1-3)c1c(Cl)c(Cl)c(Cl)c(Cl)c21,Y,-42.245422,0.004317690000000596,0.004317690000000596,Clc1c(Cl)c(Cl)c2c(c1Cl)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1c(Cl)c(Cl)c(Cl)c(Cl)c41)-c1c(Cl)c(Cl)c(Cl)c(Cl)c1-3)c1c(Cl)c(Cl)c(Cl)c(Cl)c21.CCCC(C)C
NCCCN,FC(F)(F)C(F)(F)C(F)(N)C(F)(F)F,-8.83579191,897608,NCCCN,NC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,Y,-8.831226,0.004565910000000173,0.004565910000000173,NC(F)(C(F)(F)F)C(F)(F)C(F)(F)F.NCCCN
OCCO,NC(=S)NC(N)=S,-17.41895472,976951,OCCO,NC(=S)NC(N)=S,Y,-17.41435,0.0046047199999996735,0.0046047199999996735,NC(=S)NC(N)=S.OCCO
OCCOCCO,O=C1NC2=C(N1)C(=O)NC(=O)N2,-25.51589532,888707,OCCOCCO,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,Y,-25.511120000000002,0.004775319999996697,0.004775319999996697,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1.OCCOCCO
CN1CCCC1,OC1=NC(=N)NC2=C1C(=CN2)C#N,-19.78499433,298162,CN1CCCC1,N#Cc1c[nH]c2[nH]c(=N)nc(O)c12,Y,-19.780182,0.004812330000000031,0.004812330000000031,N#Cc1c[nH]c2[nH]c(=N)nc(O)c12.CN1CCCC1
CN1CCCC1,CC1(C)C(CCC1(C)C(O)=O)C(O)=O,-17.47685926,382196,CN1CCCC1,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,Y,-17.481676,0.004816739999998987,-0.004816739999998987,CC1(C(=O)O)CCC(C(=O)O)C1(C)C.CN1CCCC1
ClC(Cl)C(O)=O,CC(C)CCCC(C)CCOCC=O,-13.06368165,953329,O=C(O)C(Cl)Cl,CC(C)CCCC(C)CCOCC=O,Y,-13.058772,0.004909650000000099,0.004909650000000099,CC(C)CCCC(C)CCOCC=O.O=C(O)C(Cl)Cl
CC(=O)c1ccccc1,CCN(CC)c2ccc(cc2)C(=O)c(cc1)ccc1N(CC)CC,-20.72922943,190598,CC(=O)c1ccccc1,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,Y,-20.724257,0.004972429999998695,0.004972429999998695,CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1.CC(=O)c1ccccc1
O=CN,S=C2Nc1ccccc1S2,-12.53237989,45914,NC=O,S=c1[nH]c2ccccc2s1,Y,-12.537506,0.00512611000000085,-0.00512611000000085,S=c1[nH]c2ccccc2s1.NC=O
CC(Cl)(Cl)Cl,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,-5.3109877999999995,441366,CC(Cl)(Cl)Cl,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-5.305832,0.005155799999999822,0.005155799999999822,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC(Cl)(Cl)Cl
C#N,CC(C)c1ccc(C(O)(C)C)cc1,-12.33010038,744452,C#N,CC(C)c1ccc(C(C)(C)O)cc1,Y,-12.335278500000001,0.00517812000000184,-0.00517812000000184,CC(C)c1ccc(C(C)(C)O)cc1.C#N
NCc1ccccc1,OCC(C(O)=O)c1ccccc1,-17.45436322,133142,NCc1ccccc1,O=C(O)C(CO)c1ccccc1,Y,-17.459677,0.005313779999998047,-0.005313779999998047,O=C(O)C(CO)c1ccccc1.NCc1ccccc1
CCCCNCCCC,FC(Cl)OC(C(F)(F)F)C(F)(F)F,-3.77435334,415543,CCCCNCCCC,FC(Cl)OC(C(F)(F)F)C(F)(F)F,Y,-3.7796946000000005,0.0053412600000006805,-0.0053412600000006805,FC(Cl)OC(C(F)(F)F)C(F)(F)F.CCCCNCCCC
CC(C)=C,O=N(=O)c1cc(cc(c1)N(=O)=O)C(=O)N,-13.40455357,559103,C=C(C)C,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Y,-13.409961,0.005407429999999991,-0.005407429999999991,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.C=C(C)C
BrC(Br)C(Br)Br,NNC(N)=S,-10.84071304,355322,BrC(Br)C(Br)Br,NNC(N)=S,Y,-10.835288,0.005425040000000436,0.005425040000000436,NNC(N)=S.BrC(Br)C(Br)Br
FC(F)C(F)C(F)(F)F,ClC1(Cl)C2(Cl)C3COS(OCC3C1(Cl)C(Cl)=C2Cl)=O,-11.79109591,345650,FC(F)C(F)C(F)(F)F,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,Y,-11.796705000000001,0.005609090000001871,-0.005609090000001871,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl.FC(F)C(F)C(F)(F)F
OCC1CCCO1,CN(C)C=Nc1ccc(cc1)N(=O)=O,-14.52534492,298110,OCC1CCCO1,CN(C)C=Nc1ccc([N+](=O)[O-])cc1,Y,-14.519714000000002,0.005630919999997985,0.005630919999997985,CN(C)C=Nc1ccc([N+](=O)[O-])cc1.OCC1CCCO1
CCCCN(CCCC)CCCC,OCC(O)CO,-4.69440648,976437,CCCCN(CCCC)CCCC,OCC(O)CO,Y,-4.70004,0.005633520000000836,-0.005633520000000836,OCC(O)CO.CCCCN(CCCC)CCCC
OCCN,FC(F)(F)C(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-7.83684374,437989,NCCO,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,Y,-7.831116000000001,0.005727739999999315,0.005727739999999315,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F.NCCO
c1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCC,-17.5419982,298933,c1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCC,Y,-17.536098000000003,0.005900199999995692,0.005900199999995692,CCCCCCCCCCCCCCCCCCCCCCCCC.c1ccccc1
CCCCC(CO)CC,n2cc1ccccc1cn2,-10.76792905,853170,CCCCC(CC)CO,c1ccc2cnncc2c1,Y,-10.761955,0.005974049999998954,0.005974049999998954,c1ccc2cnncc2c1.CCCCC(CC)CO
CN(C)C=O,COc1cccc(OC)c1C(O)=O,-15.78859262,433553,CN(C)C=O,COc1cccc(OC)c1C(=O)O,Y,-15.794751999999999,0.0061593799999997145,-0.0061593799999997145,COc1cccc(OC)c1C(=O)O.CN(C)C=O
OCCOCCOCCO,ClC1=CC=C(C=C1)C1=CN=CN1,-15.28658885,771977,OCCOCCOCCO,Clc1ccc(-c2cnc[nH]2)cc1,Y,-15.292886,0.006297149999999974,-0.006297149999999974,Clc1ccc(-c2cnc[nH]2)cc1.OCCOCCOCCO
ClC(Cl)Cl,COc(ccc1n(c2C)C(c(cc3)ccc3Cl)=O)cc1c2CC(O)=O,-18.9523689,917660,ClC(Cl)Cl,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Y,-18.958842999999998,0.006474099999998373,-0.006474099999998373,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.ClC(Cl)Cl
N#CCCOCCC#N,FC(F)(F)C#N,-0.18336375,575858,N#CCCOCCC#N,N#CC(F)(F)F,Y,-0.18984705,0.006483299999999997,-0.006483299999999997,N#CC(F)(F)F.N#CCCOCCC#N
CCNC(C)=O,OC(=O)c1ccccc1C(O)=O,-17.908075600000004,251553,CCNC(C)=O,O=C(O)c1ccccc1C(=O)O,Y,-17.901505,0.006570600000003424,0.006570600000003424,O=C(O)c1ccccc1C(=O)O.CCNC(C)=O
C#N,O=C3C(CN4Cc2ccccc2)CN(CC3C4)Cc1ccccc1,-20.20317863,358337,C#N,O=C1C2CN(Cc3ccccc3)CC1CN(Cc1ccccc1)C2,Y,-20.209919,0.006740369999999274,-0.006740369999999274,O=C1C2CN(Cc3ccccc3)CC1CN(Cc1ccccc1)C2.C#N
ClC(Cl)C(O)=O,OCC=CC(C)C,-9.72477207,99408,O=C(O)C(Cl)Cl,CC(C)C=CCO,Y,-9.717978,0.006794069999999763,0.006794069999999763,CC(C)C=CCO.O=C(O)C(Cl)Cl
N1CCCCC1,OC(C1CCC(CC1)C(O)=O)=O,-18.73496092,565464,C1CCNCC1,O=C(O)C1CCC(C(=O)O)CC1,Y,-18.74178,0.006819079999999644,-0.006819079999999644,O=C(O)C1CCC(C(=O)O)CC1.C1CCNCC1
C#N,O=C(N)C=Cc1ccccc1,-16.61901826,837266,C#N,NC(=O)C=Cc1ccccc1,Y,-16.626066,0.007047740000000857,-0.007047740000000857,NC(=O)C=Cc1ccccc1.C#N
NC(C)C,NC(N)=Nc(sc1)nc1CSCCC(N)=NS(=O)(=O)N,-31.75053903,506014,CC(C)N,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,Y,-31.743427,0.007112029999998271,0.007112029999998271,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1.CC(C)N
CN(C)C(C)=O,CN(C)c1ccc(N=Nc2ccc(cc2)N(=O)=O)cc1,-20.92365321,553507,CC(=O)N(C)C,CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,Y,-20.93081,0.007156789999999802,-0.007156789999999802,CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1.CC(=O)N(C)C
N#CCc1ccccc1,O=N(=O)c1[nH]ccn1,-11.75243119,248020,N#CCc1ccccc1,O=[N+]([O-])c1ncc[nH]1,Y,-11.759613,0.00718181000000051,-0.00718181000000051,O=[N+]([O-])c1ncc[nH]1.N#CCc1ccccc1
n1ccccc1,Oc1ccc(cc1N)N(=O)=O,-18.65443893,253011,c1ccncc1,Nc1cc([N+](=O)[O-])ccc1O,Y,-18.646926999999998,0.007511930000003275,0.007511930000003275,Nc1cc([N+](=O)[O-])ccc1O.c1ccncc1
CCCCOC(C)=O,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,-26.96921379,135135,CCCCOC(C)=O,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,Y,-26.976763000000002,0.007549210000000528,-0.007549210000000528,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC.CCCCOC(C)=O
CCCCN(CCCC)CCCC,CC(=N)N,-2.40156806,777719,CCCCN(CCCC)CCCC,CC(=N)N,Y,-2.3939385,0.007629559999999813,0.007629559999999813,CC(=N)N.CCCCN(CCCC)CCCC
ICI,NCCCCC([NH3+])C([O-])=O,-13.62167568,991024,ICI,NCCCCC([NH3+])C(=O)[O-],Y,-13.614026,0.007649679999998327,0.007649679999998327,NCCCCC([NH3+])C(=O)[O-].ICI
CN(C)C=O,OC(=O)Cc1c2cc(F)ccc2c(c1C)=Cc(cc3)ccc3S(C)=O,-24.90416317,750595,CN(C)C=O,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,Y,-24.896501999999998,0.007661170000002215,0.007661170000002215,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1.CN(C)C=O
N1CCCC1,COP(OC)(=O)OC(C)=CC(OC(C)c1ccccc1)=O,-16.393036499999994,90025,C1CCNC1,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,Y,-16.385073000000002,0.007963499999991797,0.007963499999991797,COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1.C1CCNC1
NCCN,CC(OCC(COC(C)=O)OC(C)=O)=O,-8.38804603,246260,NCCN,CC(=O)OCC(COC(C)=O)OC(C)=O,Y,-8.380028,0.008018030000000564,0.008018030000000564,CC(=O)OCC(COC(C)=O)OC(C)=O.NCCN
CN(=O)=O,CP(Cl)(Cl)=O,-7.49389868,761382,C[N+](=O)[O-],CP(=O)(Cl)Cl,Y,-7.502224000000001,0.008325320000000858,-0.008325320000000858,CP(=O)(Cl)Cl.C[N+](=O)[O-]
NCCN,OC1COC2C1OCC2O,-17.23118631,273508,NCCN,OC1COC2C(O)COC12,Y,-17.22277,0.008416309999997651,0.008416309999997651,OC1COC2C(O)COC12.NCCN
BrC(Br)Br,S=C1NCCN1,-10.73697941,789230,BrC(Br)Br,S=C1NCCN1,Y,-10.728492,0.00848741000000075,0.00848741000000075,S=C1NCCN1.BrC(Br)Br
CCCCCCOC(C)=O,CCCCCCCCCCCCc1ccccc1S(O)(=O)=O,-21.20809714,841065,CCCCCCOC(C)=O,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,Y,-21.216593,0.008495860000000022,-0.008495860000000022,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.CCCCCCOC(C)=O
O=C1CCCC1,CC(=O)Nc1sc(nn1)S(=O)(=O)N,-23.19530841,725156,O=C1CCCC1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,Y,-23.203905,0.008596589999999793,-0.008596589999999793,CC(=O)Nc1nnc(S(N)(=O)=O)s1.O=C1CCCC1
NCCCN(C)C,CCCCc1ccccc1O,-13.24970331,67758,CN(C)CCCN,CCCCc1ccccc1O,Y,-13.240791,0.00891230999999948,0.00891230999999948,CCCCc1ccccc1O.CN(C)CCCN
NCc1ccccc1,OC(C)(CCC=C(C)CCC=C(C)C)C=C,-13.95756541,619902,NCc1ccccc1,C=CC(C)(O)CCC=C(C)CCC=C(C)C,Y,-13.948568,0.008997410000000983,0.008997410000000983,C=CC(C)(O)CCC=C(C)CCC=C(C)C.NCc1ccccc1
OCCCO,OCC(O)COC1CC(C)CCC1C(C)C,-10.82383787,677952,OCCCO,CC1CCC(C(C)C)C(OCC(O)CO)C1,Y,-10.814737,0.009100870000001038,0.009100870000001038,CC1CCC(C(C)C)C(OCC(O)CO)C1.OCCCO
NCc1ccccc1,COc1cc(Cl)c(Cl)c(Cl)c1O,-12.87105602,235149,NCc1ccccc1,COc1cc(Cl)c(Cl)c(Cl)c1O,Y,-12.880201,0.009144980000000302,-0.009144980000000302,COc1cc(Cl)c(Cl)c(Cl)c1O.NCc1ccccc1
CCCCC(C)=O,ClC1=CC=CC(=C1)C(N1C=CN=C1)C1=CC=C2N=CNC2=C1,-22.68619156,538105,CCCCC(C)=O,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,Y,-22.676985000000002,0.009206559999999087,0.009206559999999087,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1.CCCCC(C)=O
NCCC,Oc1cc(O)ccn1,-17.44470926,873972,CCCN,Oc1ccnc(O)c1,Y,-17.454432999999998,0.009723739999998315,-0.009723739999998315,Oc1ccnc(O)c1.CCCN
