solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
OCCc1ccccc1,Oc(ncc1I)nc1N,-14.04088699,241537,OCCc1ccccc1,Nc1nc(O)ncc1I,Y,-14.039703,0.0011839900000012449,0.0011839900000012449,Nc1nc(O)ncc1I.OCCc1ccccc1
CCOC(C)(C)C,FC(F)(F)C(=O)N,-6.90177936,781071,CCOC(C)(C)C,NC(=O)C(F)(F)F,Y,-6.90298,0.0012006400000004191,-0.0012006400000004191,NC(=O)C(F)(F)F.CCOC(C)(C)C
BrC(Br)Br,CC(C1)OC(CC1(C)C)=O,-10.26717657,406838,BrC(Br)Br,CC1CC(C)(C)CC(=O)O1,Y,-10.268477,0.0013004300000005742,-0.0013004300000005742,CC1CC(C)(C)CC(=O)O1.BrC(Br)Br
FC(F)C(F)C(F)(F)F,OC(=O)c(ccc1C(O)=O)cc1C(O)=O,-13.04439202,722910,FC(F)C(F)C(F)(F)F,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,Y,-13.045701,0.001308979999999238,-0.001308979999999238,O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1.FC(F)C(F)C(F)(F)F
CNC=O,O=C(C1CCCCC1)N4CC(=O)N3CCc2ccccc2C3C4,-18.22638696,372483,CNC=O,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,Y,-18.225075,0.0013119599999988907,0.0013119599999988907,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1.CNC=O
OCc1ccccc1,Oc(ncc1I)nc1N,-14.12428461,853531,OCc1ccccc1,Nc1nc(O)ncc1I,Y,-14.122924,0.0013606100000007615,0.0013606100000007615,Nc1nc(O)ncc1I.OCc1ccccc1
C#N,CC1OC(OC1)c(ccc2O)cc2OC,-14.66699142,102401,C#N,COc1cc(C2OCC(C)O2)ccc1O,Y,-14.668392,0.0014005800000003177,-0.0014005800000003177,COc1cc(C2OCC(C)O2)ccc1O.C#N
c2nc1ccccc1cc2,Cc1ccccc1NC(=N)NC(=N)N,-16.3382861,45562,c1ccc2ncccc2c1,Cc1ccccc1NC(=N)NC(=N)N,Y,-16.336813,0.0014731000000018923,0.0014731000000018923,Cc1ccccc1NC(=N)NC(=N)N.c1ccc2ncccc2c1
CI,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,-15.34631678,155870,CI,N=C(Nc1ccccc1)Nc1ccccc1,Y,-15.344837,0.0014797800000003747,0.0014797800000003747,N=C(Nc1ccccc1)Nc1ccccc1.CI
Brc2c1ccccc1ccc2,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,-19.31448163,976273,Brc1cccc2ccccc12,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,Y,-19.315975,0.0014933700000021588,-0.0014933700000021588,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1.Brc1cccc2ccccc12
NCc1ccccc1,OC(C)COC(C)COC(C)(C)C,-10.90039125,721470,NCc1ccccc1,CC(O)COC(C)COC(C)(C)C,Y,-10.901902,0.001510749999999561,-0.001510749999999561,CC(O)COC(C)COC(C)(C)C.NCc1ccccc1
CS(C)=O,Nc1oc(C)nn1,-13.89635336,573266,CS(C)=O,Cc1nnc(N)o1,Y,-13.894774,0.0015793600000009178,0.0015793600000009178,Cc1nnc(N)o1.CS(C)=O
Nc1ccccc1,COCCOCCOCCOCCO,-15.01016779,592357,Nc1ccccc1,COCCOCCOCCOCCO,Y,-15.008524,0.001643790000001033,0.001643790000001033,COCCOCCOCCOCCO.Nc1ccccc1
OCCC#N,C(CC3)CCC3(C4(CCCCC4)c2ccccc2)c1ccccc1,-11.2149299,371224,N#CCCO,c1ccc(C2(C3(c4ccccc4)CCCCC3)CCCCC2)cc1,Y,-11.216648,0.0017180999999997226,-0.0017180999999997226,c1ccc(C2(C3(c4ccccc4)CCCCC3)CCCCC2)cc1.N#CCCO
N#CCCOCCC#N,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCO,-10.62874497,186566,N#CCCOCCC#N,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,Y,-10.62696,0.0017849699999992197,0.0017849699999992197,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C.N#CCCOCCC#N
Ic1ccccc1,CC2(C1CCC=CCC=CCCCO1)CCC=C(C)CC=CC(C)(C)CCO2,-18.27796757,653417,Ic1ccccc1,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1,Y,-18.27617,0.0017975700000008032,0.0017975700000008032,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1.Ic1ccccc1
CN(C)P(=O)(N(C)C)N(C)C,O=C2NC=Nc1ccccc21,-14.31192652,770077,CN(C)P(=O)(N(C)C)N(C)C,O=c1[nH]cnc2ccccc12,Y,-14.30995,0.001976519999999482,0.001976519999999482,O=c1[nH]cnc2ccccc12.CN(C)P(=O)(N(C)C)N(C)C
NCCN,OC(=O)c(cc1C)cc(C)c1,-12.51169049,178792,NCCN,Cc1cc(C)cc(C(=O)O)c1,Y,-12.509656,0.002034489999999778,0.002034489999999778,Cc1cc(C)cc(C(=O)O)c1.NCCN
OCCO,OC(=O)c1cnccc1C(O)=O,-17.41207064,646400,OCCO,O=C(O)c1ccncc1C(=O)O,Y,-17.414106,0.0020353600000007077,-0.0020353600000007077,O=C(O)c1ccncc1C(=O)O.OCCO
Cc1ccccc1N(=O)=O,OC(=O)c1cc(O)ccc1O,-12.78966911,396638,Cc1ccccc1[N+](=O)[O-],O=C(O)c1cc(O)ccc1O,Y,-12.787618,0.0020511100000000226,0.0020511100000000226,O=C(O)c1cc(O)ccc1O.Cc1ccccc1[N+](=O)[O-]
NCCCN(C)C,Brc2cc(Br)c1cccnc1c2O,-12.21684901,29963,CN(C)CCCN,Oc1c(Br)cc(Br)c2cccnc12,Y,-12.21477,0.0020790100000009915,0.0020790100000009915,Oc1c(Br)cc(Br)c2cccnc12.CN(C)CCCN
FC(F)C(F)C(F)(F)F,O=N(=O)NC(=O)N,-6.87803577,451017,FC(F)C(F)C(F)(F)F,NC(=O)N[N+](=O)[O-],Y,-6.880272,0.002236229999999395,-0.002236229999999395,NC(=O)N[N+](=O)[O-].FC(F)C(F)C(F)(F)F
Cc1ccc(C)cc1,O=C(N)C(=O)N,-6.453721,92999,Cc1ccc(C)cc1,NC(=O)C(N)=O,Y,-6.4514565,0.0022644999999998916,0.0022644999999998916,NC(=O)C(N)=O.Cc1ccc(C)cc1
CN(=O)=O,FC(F)(O)COC(F)(F)C,-7.00583597,208737,C[N+](=O)[O-],CC(F)(F)OCC(O)(F)F,Y,-7.008195,0.0023590300000000397,-0.0023590300000000397,CC(F)(F)OCC(O)(F)F.C[N+](=O)[O-]
CCC(O)(C)C,Cc1cn(C)c(=O)[nH]c1=O,-11.40798152,610140,CCC(C)(C)O,Cc1cn(C)c(=O)[nH]c1=O,Y,-11.41037,0.0023884800000004702,-0.0023884800000004702,Cc1cn(C)c(=O)[nH]c1=O.CCC(C)(C)O
CCCCCC#N,COC(=N)N,-6.54448191,843346,CCCCCC#N,COC(=N)N,Y,-6.5420275,0.002454410000000351,0.002454410000000351,COC(=N)N.CCCCCC#N
ClC(Cl)=O,CC(CC1)CS1(=O)=O,-9.19855454,281096,O=C(Cl)Cl,CC1CCS(=O)(=O)C1,Y,-9.201026,0.002471460000000647,-0.002471460000000647,CC1CCS(=O)(=O)C1.O=C(Cl)Cl
NCCC,C(CCC3)CCCC3(C4(CCCCCCC4)c2ccccc2)c1ccccc1,-17.88320027,436989,CCCN,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1,Y,-17.88568,0.0024797300000010125,-0.0024797300000010125,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1.CCCN
CCNCC,CC2(C1CCC=CCC=CCCCO1)CCC=C(C)CC=CC(C)(C)CCO2,-17.89666585,712374,CCNCC,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1,Y,-17.894157,0.0025088500000016722,0.0025088500000016722,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1.CCNCC
OCC(O)C,CC(OC2=Cc1ccccc1C2=C3C)=C3C,-10.67841549,464823,CC(O)CO,Cc1oc2cc3ccccc3c-2c(C)c1C,Y,-10.675868,0.002547490000001318,0.002547490000001318,Cc1oc2cc3ccccc3c-2c(C)c1C.CC(O)CO
Cc1ccccc1N(=O)=O,Nc(ccc2C3=O)cc2C(=O)c1ccccc31,-16.14356375,357773,Cc1ccccc1[N+](=O)[O-],Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Y,-16.140985,0.0025787499999978536,0.0025787499999978536,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O.Cc1ccccc1[N+](=O)[O-]
ClC(Cl)C(O)=O,FCC1OC1,-5.74875439,94737,O=C(O)C(Cl)Cl,FCC1CO1,Y,-5.7514567,0.0027023100000000966,-0.0027023100000000966,FCC1CO1.O=C(O)C(Cl)Cl
OCCC#N,OC(=O)C(O)=O,-9.37710035,502827,N#CCCO,O=C(O)C(=O)O,Y,-9.374253,0.002847349999999693,0.002847349999999693,O=C(O)C(=O)O.N#CCCO
CCOC(C)=O,O=C1NC(=S)NC(CC2=CC=CC=C2)=C1,-17.76527822,693315,CCOC(C)=O,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1,Y,-17.768135,0.0028567800000018906,-0.0028567800000018906,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1.CCOC(C)=O
CN(=O)=O,OOC(C)(C)C#CC(C)(C)OO,-9.59301233,275790,C[N+](=O)[O-],CC(C)(C#CC(C)(C)OO)OO,Y,-9.590143,0.0028693300000011135,0.0028693300000011135,CC(C)(C#CC(C)(C)OO)OO.C[N+](=O)[O-]
CSC,Fc1c(F)c(F)c(N)c(F)c1F,-6.63414008,115636,CSC,Nc1c(F)c(F)c(F)c(F)c1F,Y,-6.637169,0.0030289200000002126,-0.0030289200000002126,Nc1c(F)c(F)c(F)c(F)c1F.CSC
CCOCC,NC(CC(O)=O)c1ccccc1,-12.92858383,888408,CCOCC,NC(CC(=O)O)c1ccccc1,Y,-12.931833,0.003249169999998358,-0.003249169999998358,NC(CC(=O)O)c1ccccc1.CCOCC
OCCCCCCC,CC1(C)C(=O)NC(=O)NC1=O,-11.88118085,199140,CCCCCCCO,CC1(C)C(=O)NC(=O)NC1=O,Y,-11.884436,0.0032551500000010947,-0.0032551500000010947,CC1(C)C(=O)NC(=O)NC1=O.CCCCCCCO
C(CC2)CCC2c1ccccc1,CCC(C)N6C=NN(c(cc2)ccc2N(CC4)CCN4c(cc3)ccc3OCC(CO5)OC5(Cn1cncn1)c7ccc(Cl)cc7Cl)C6=O,-36.72007705,253110,c1ccc(C2CCCCC2)cc1,CCC(C)n1cnn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,Y,-36.716785,0.0032920499999988806,0.0032920499999988806,CCC(C)n1cnn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O.c1ccc(C2CCCCC2)cc1
FC(F)C(F)C(F)(F)F,CC2(C)CCCC2(C)c(cc1)ccc1C,-8.24383595,957559,FC(F)C(F)C(F)(F)F,Cc1ccc(C2(C)CCCC2(C)C)cc1,Y,-8.240517,0.0033189499999988215,0.0033189499999988215,Cc1ccc(C2(C)CCCC2(C)C)cc1.FC(F)C(F)C(F)(F)F
NCCCN,Nc2nc1ccccc1cc2,-13.3137122,68060,NCCCN,Nc1ccc2ccccc2n1,Y,-13.317211,0.0034988000000009123,-0.0034988000000009123,Nc1ccc2ccccc2n1.NCCCN
Cc1ncccc1C,FC(F)(F)c(ccc1)cc1O,-11.33020937,448209,Cc1cccnc1C,Oc1cccc(C(F)(F)F)c1,Y,-11.326638,0.0035713699999995185,0.0035713699999995185,Oc1cccc(C(F)(F)F)c1.Cc1cccnc1C
C=CC=C,CCCCCCC(O)CC=CCCCCCCCC(O)=O,-16.68523907,896762,C=CC=C,CCCCCCC(O)CC=CCCCCCCCC(=O)O,Y,-16.688866,0.003626929999999362,-0.003626929999999362,CCCCCCC(O)CC=CCCCCCCCC(=O)O.C=CC=C
O=CN1CCOCC1,OC(=O)c(ccc1)nc1Cl,-11.22800453,256820,O=CN1CCOCC1,O=C(O)c1cccc(Cl)n1,Y,-11.22429,0.0037145299999998826,0.0037145299999998826,O=C(O)c1cccc(Cl)n1.O=CN1CCOCC1
ClC(Cl)C(O)=O,NNC(=O)Nc1ccccc1,-17.30773954,533490,O=C(O)C(Cl)Cl,NNC(=O)Nc1ccccc1,Y,-17.311495,0.00375546000000071,-0.00375546000000071,NNC(=O)Nc1ccccc1.O=C(O)C(Cl)Cl
COCCOCCOC,C(CCP(c3ccccc3)c1ccccc1)CP(c4ccccc4)c2ccccc2,-22.20316643,116325,COCCOCCOC,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Y,-22.199396,0.003770429999999436,0.003770429999999436,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.COCCOCCOC
CN1CCN(C)C1=O,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,-17.24776034,599767,CN1CCN(C)C1=O,N=C(Nc1ccccc1)Nc1ccccc1,Y,-17.243956,0.0038043399999985184,0.0038043399999985184,N=C(Nc1ccccc1)Nc1ccccc1.CN1CCN(C)C1=O
CC(C)c(cc1)ccc1C,CC2(C1CCC=CCC=CCCCO1)CCC=C(C)CC=CC(C)(C)CCO2,-17.9616995,230643,Cc1ccc(C(C)C)cc1,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1,Y,-17.95769,0.00400950000000222,0.00400950000000222,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1.Cc1ccc(C(C)C)cc1
CC1OC(OC1)=O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-16.71811709,853787,CC1COC(=O)O1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,Y,-16.72216,0.0040429099999990115,-0.0040429099999990115,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC.CC1COC(=O)O1
Oc1cc(C)ccc1,NCCN1CCCC1,-11.57211889,357307,Cc1cccc(O)c1,NCCN1CCCC1,Y,-11.576196,0.004077109999998996,-0.004077109999998996,NCCN1CCCC1.Cc1cccc(O)c1
FC(F)C,COc(ccc1C=CC2=O)cc1O2,-11.86986183,470128,CC(F)F,COc1ccc2ccc(=O)oc2c1,Y,-11.865674,0.004187829999999337,0.004187829999999337,COc1ccc2ccc(=O)oc2c1.CC(F)F
NCc1ccccc1,Nc1occn1,-9.14789986,430507,NCc1ccccc1,Nc1ncco1,Y,-9.143687,0.004212860000000873,0.004212860000000873,Nc1ncco1.NCc1ccccc1
COC(C)=O,FCOC(F)(F)C(C(F)(F)F)C(F)(F)F,-5.14162074,618092,COC(C)=O,FCOC(F)(F)C(C(F)(F)F)C(F)(F)F,Y,-5.1458354,0.004214660000000592,-0.004214660000000592,FCOC(F)(F)C(C(F)(F)F)C(F)(F)F.COC(C)=O
O=CN,Oc1ccccc1N(=O)=O,-6.59760916,355407,NC=O,O=[N+]([O-])c1ccccc1O,Y,-6.593385,0.0042241600000005874,0.0042241600000005874,O=[N+]([O-])c1ccccc1O.NC=O
OCCO,OC(=O)c1oc(cc1)N(=O)=O,-13.1211461,58659,OCCO,O=C(O)c1ccc([N+](=O)[O-])o1,Y,-13.116815,0.004331099999999921,0.004331099999999921,O=C(O)c1ccc([N+](=O)[O-])o1.OCCO
OCCCCO,C(CCP(c3ccccc3)c1ccccc1)CP(c4ccccc4)c2ccccc2,-18.81064463,449916,OCCCCO,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,Y,-18.806196,0.004448629999998843,0.004448629999998843,c1ccc(P(CCCCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1.OCCCCO
COCCOCCOC,Oc(ncc1I)nc1N,-14.56326377,876240,COCCOCCOC,Nc1nc(O)ncc1I,Y,-14.5587635,0.004500270000001194,0.004500270000001194,Nc1nc(O)ncc1I.COCCOCCOC
N#CCCOCCC#N,C(CCCCc2ccc3cc2)CCCc1ccc(C3)cc1,-10.89377375,874309,N#CCCOCCC#N,c1cc2ccc1CCCCCCCCc1ccc(cc1)C2,Y,-10.889076,0.004697750000000056,0.004697750000000056,c1cc2ccc1CCCCCCCCc1ccc(cc1)C2.N#CCCOCCC#N
CC(C)N(=O)=O,n2nc1ccccc1cc2,-10.03994685,486556,CC(C)[N+](=O)[O-],c1ccc2nnccc2c1,Y,-10.044704,0.004757149999999655,-0.004757149999999655,c1ccc2nnccc2c1.CC(C)[N+](=O)[O-]
CN(C)P(=O)(N(C)C)N(C)C,O=C2NN=Nc1ccccc21,-13.83113812,45709,CN(C)P(=O)(N(C)C)N(C)C,O=c1[nH]nnc2ccccc12,Y,-13.826321,0.00481712000000023,0.00481712000000023,O=c1[nH]nnc2ccccc12.CN(C)P(=O)(N(C)C)N(C)C
C(CC2)CCC2c1ccccc1,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,-18.71348817,420480,c1ccc(C2CCCCC2)cc1,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,Y,-18.718431,0.0049428299999974,-0.0049428299999974,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1.c1ccc(C2CCCCC2)cc1
CC(C)(C)Cl,OC(C)C(F)(F)C(F)(F)F,-4.20954283,46136,CC(C)(C)Cl,CC(O)C(F)(F)C(F)(F)F,Y,-4.214539,0.0049961700000000775,-0.0049961700000000775,CC(O)C(F)(F)C(F)(F)F.CC(C)(C)Cl
ClC(Cl)Cl,CCC(O)C1CCCCN1,-9.08486563,979197,ClC(Cl)Cl,CCC(O)C1CCCCN1,Y,-9.089889,0.0050233699999999715,-0.0050233699999999715,CCC(O)C1CCCCN1.ClC(Cl)Cl
O=CN1CCOCC1,CCCCCCCCCCCCCCCC(=O)NC,-13.343161,377570,O=CN1CCOCC1,CCCCCCCCCCCCCCCC(=O)NC,Y,-13.348233,0.0050720000000001875,-0.0050720000000001875,CCCCCCCCCCCCCCCC(=O)NC.O=CN1CCOCC1
OC(C)=O,C(CCC3)CCCC3(C4(CCCCCCC4)c2ccccc2)c1ccccc1,-14.91625485,555683,CC(=O)O,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1,Y,-14.9213295,0.0050746500000009576,-0.0050746500000009576,c1ccc(C2(C3(c4ccccc4)CCCCCCC3)CCCCCCC2)cc1.CC(=O)O
NC(C)C,N#CC#CC#CC#N,-4.06459121,423340,CC(C)N,N#CC#CC#CC#N,Y,-4.0696874,0.005096190000000611,-0.005096190000000611,N#CC#CC#CC#N.CC(C)N
OCCS,COS(O)(=O)=O,-12.32704972,945329,OCCS,COS(=O)(=O)O,Y,-12.332182,0.005132279999999767,-0.005132279999999767,COS(=O)(=O)O.OCCS
