solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
CCCCN(CCCC)CCCC,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.61957559,302846,CCCCN(CCCC)CCCC,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-1.6200963,0.0005207099999999798,-0.0005207099999999798,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CCCCN(CCCC)CCCC
CCNCC,Nc(ccc1N)cc1C,-9.07322796,321131,CCNCC,Cc1cc(N)ccc1N,Y,-9.073755,0.0005270399999997011,-0.0005270399999997011,Cc1cc(N)ccc1N.CCNCC
ClC(Cl)Cl,OC(=O)c1cnccc1C(O)=O,-11.9939271,624871,ClC(Cl)Cl,O=C(O)c1ccncc1C(=O)O,Y,-11.993365,0.0005620999999997878,0.0005620999999997878,O=C(O)c1ccncc1C(=O)O.ClC(Cl)Cl
CCCCC#N,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-14.13528624,193074,CCCCC#N,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,Y,-14.135864,0.0005777600000005378,-0.0005777600000005378,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O.CCCCC#N
OCCOCCN,c(cc4)ccc4C(c5ccccc5)(c3ccccc3)C6C=CC(=C(c2ccccc2)c1ccccc1)C=C6,-20.78901201,821821,NCCOCCO,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1,Y,-20.788424,0.0005880100000013044,0.0005880100000013044,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1.NCCOCCO
BrC(Br)Br,OOC(C)(C)C#CC(C)(C)OO,-8.22078903,826551,BrC(Br)Br,CC(C)(C#CC(C)(C)OO)OO,Y,-8.220169,0.0006200300000003267,0.0006200300000003267,CC(C)(C#CC(C)(C)OO)OO.BrC(Br)Br
CC#N,NC1=CC(=CNC1=O)C1=CC=NC=C1,-17.41323347,585663,CC#N,Nc1cc(-c2ccncc2)c[nH]c1=O,Y,-17.413876,0.0006425299999968104,-0.0006425299999968104,Nc1cc(-c2ccncc2)c[nH]c1=O.CC#N
CN(C)P(=O)(N(C)C)N(C)C,CC(C)(c(cc2)ccc2O)c1ccccc1O,-20.35893229,98183,CN(C)P(=O)(N(C)C)N(C)C,CC(C)(c1ccc(O)cc1)c1ccccc1O,Y,-20.358286,0.0006462899999988281,0.0006462899999988281,CC(C)(c1ccc(O)cc1)c1ccccc1O.CN(C)P(=O)(N(C)C)N(C)C
OCCCC,CN(C)CCCCCCN(C)C,-9.0438713,922928,CCCCO,CN(C)CCCCCCN(C)C,Y,-9.043213,0.0006582999999995565,0.0006582999999995565,CN(C)CCCCCCN(C)C.CCCCO
CCCC(C)CC,OC(=O)c1ccc(cc1N(=O)=O)N(=O)=O,-9.48214346,689729,CCCC(C)CC,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Y,-9.48288,0.0007365400000001188,-0.0007365400000001188,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-].CCCC(C)CC
FC(F)C(F)C(F)(F)F,CC(C)CCCC(C)CCCC(C)CCCC1(C)Oc(c(C)c2C)c(CC1)c(C)c2O,-17.64685743,161898,FC(F)C(F)C(F)(F)F,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,Y,-17.64762,0.0007625699999991298,-0.0007625699999991298,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2.FC(F)C(F)C(F)(F)F
FC(F)C(F)C(F)(F)F,Clc2ccc(cc2)c1ccccc1Cl,-9.43482446,378257,FC(F)C(F)C(F)(F)F,Clc1ccc(-c2ccccc2Cl)cc1,Y,-9.435609,0.0007845399999997227,-0.0007845399999997227,Clc1ccc(-c2ccccc2Cl)cc1.FC(F)C(F)C(F)(F)F
N#CCCCCC#N,CC(C1(C#N)C#N)C=CCC1(C#N)C#N,-11.52558418,658430,N#CCCCCC#N,CC1C=CCC(C#N)(C#N)C1(C#N)C#N,Y,-11.526403,0.0008188200000009971,-0.0008188200000009971,CC1C=CCC(C#N)(C#N)C1(C#N)C#N.N#CCCCCC#N
CCCCN(CCCC)C=O,FC(F)(F)c(cc1N(=O)=O)cc(c1N)N(=O)=O,-11.6411554,26066,CCCCN(C=O)CCCC,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],Y,-11.640325,0.0008303999999998979,0.0008303999999998979,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].CCCCN(C=O)CCCC
OCCCl,OC1CCC3C4CCC2=CC(CCC2(C)C4CCC31C)=O,-19.04531593,151544,OCCCl,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,Y,-19.04445,0.0008659299999997927,0.0008659299999997927,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.OCCCl
c2nc1ccccc1cc2,Nc2ccc(cc2)S(=O)(=O)Nc1ccccn1,-20.28242647,341215,c1ccc2ncccc2c1,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,Y,-20.28334,0.0009135299999982749,-0.0009135299999982749,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1.c1ccc2ncccc2c1
Cc1nc(C)ccc1,CC(C)c1cc(C)c(C(C)C)cc1O,-13.0103206,668721,Cc1cccc(C)n1,Cc1cc(C(C)C)c(O)cc1C(C)C,Y,-13.009353,0.0009675999999991802,0.0009675999999991802,Cc1cc(C(C)C)c(O)cc1C(C)C.Cc1cccc(C)n1
CC(C)=O,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,0.47443177,377378,CC(C)=O,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,Y,0.47541696,0.0009851900000000247,0.0009851900000000247,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.CC(C)=O
CC#N,CC1(CCC2)CCC2(C)C1=NO,-8.68147483,646430,CC#N,CC12CCCC(C)(CC1)C2=NO,Y,-8.680466,0.001008830000001737,0.001008830000001737,CC12CCCC(C)(CC1)C2=NO.CC#N
c2nc1ccccc1cc2,CCOC(=O)C(C#N)c1c(F)c(c(F)c2F)c(c(F)c2F)c(F)c1F,-12.60288699,57393,c1ccc2ncccc2c1,CCOC(=O)C(C#N)c1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,Y,-12.603927,0.0010400100000005352,-0.0010400100000005352,CCOC(=O)C(C#N)c1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F.c1ccc2ncccc2c1
Cc1nc(C)ccc1,OC(=O)Oc1ccccc1,-13.2483426,178740,Cc1cccc(C)n1,O=C(O)Oc1ccccc1,Y,-13.247275,0.0010676000000007235,0.0010676000000007235,O=C(O)Oc1ccccc1.Cc1cccc(C)n1
NCCN,FC(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)=O,0.08460678,463953,NCCN,O=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,Y,0.08573557,0.0011287899999999906,0.0011287899999999906,O=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.NCCN
OCCCCCCCCCC,OCCC2=CCC1CC2C1(C)C,-8.83610352,412568,CCCCCCCCCCO,CC1(C)C2CC=C(CCO)C1C2,Y,-8.837273,0.001169479999999723,-0.001169479999999723,CC1(C)C2CC=C(CCO)C1C2.CCCCCCCCCCO
OCCO,CC41C(CCC1C3CCC2=CC(CCC2(C)C3CC4)=O)C(C)=O,-15.94137708,453670,OCCO,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Y,-15.94018,0.0011970800000007387,0.0011970800000007387,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C.OCCO
CO,O=C(CN=C3c1ccccc1)Nc2ccccc32,-17.23626893,404625,CO,O=C1CN=C(c2ccccc2)c2ccccc2N1,Y,-17.235022,0.0012469300000006456,0.0012469300000006456,O=C1CN=C(c2ccccc2)c2ccccc2N1.CO
CN1CCCC1,Clc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-17.32302414,915737,CN1CCCC1,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1)C(F)(F)F,Y,-17.324274,0.0012498599999979376,-0.0012498599999979376,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1)C(F)(F)F.CN1CCCC1
ClC(=C)C=C,FC(F)(F)C(O)(C(F)(F)F)c1ccccc1,-6.73333052,581365,C=CC(=C)Cl,OC(c1ccccc1)(C(F)(F)F)C(F)(F)F,Y,-6.7346087,0.0012781799999999066,-0.0012781799999999066,OC(c1ccccc1)(C(F)(F)F)C(F)(F)F.C=CC(=C)Cl
CN(C)P(=O)(N(C)C)N(C)C,Oc1ccc(cc1F)N(=O)=O,-14.41282545,854991,CN(C)P(=O)(N(C)C)N(C)C,O=[N+]([O-])c1ccc(O)c(F)c1,Y,-14.411439,0.001386450000000039,0.001386450000000039,O=[N+]([O-])c1ccc(O)c(F)c1.CN(C)P(=O)(N(C)C)N(C)C
OCCCCCCCC,COCC(O)CO,-7.44563543,482451,CCCCCCCCO,COCC(O)CO,Y,-7.444206,0.0014294299999999538,0.0014294299999999538,COCC(O)CO.CCCCCCCCO
OCCCCCCCCCC,CCCCC(=O)N1CCOCC1,-9.72585454,751127,CCCCCCCCCCO,CCCCC(=O)N1CCOCC1,Y,-9.724407,0.001447540000000913,0.001447540000000913,CCCCC(=O)N1CCOCC1.CCCCCCCCCCO
ClCCl,Oc1ccccc1C(=O)NN,-11.37602586,296239,ClCCl,NNC(=O)c1ccccc1O,Y,-11.377549,0.0015231399999997564,-0.0015231399999997564,NNC(=O)c1ccccc1O.ClCCl
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,FC(F)(O)COC(F)(F)C,-7.09653593,764047,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,CC(F)(F)OCC(O)(F)F,Y,-7.0949297,0.0016062300000001528,0.0016062300000001528,CC(F)(F)OCC(O)(F)F.CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
ClC(Cl)Cl,OC(=O)CNC(C(F)(F)F)=O,-7.42822393,479478,ClC(Cl)Cl,O=C(O)CNC(=O)C(F)(F)F,Y,-7.4265804,0.0016435299999999486,0.0016435299999999486,O=C(O)CNC(=O)C(F)(F)F.ClC(Cl)Cl
OC(C)=O,Oc2c1ncccc1c(cc2)N(=O)=O,-11.22374291,714748,CC(=O)O,O=[N+]([O-])c1ccc(O)c2ncccc12,Y,-11.222075,0.0016679100000001057,0.0016679100000001057,O=[N+]([O-])c1ccc(O)c2ncccc12.CC(=O)O
ClCC(C)C,Nc2nc(NC1CC1)nc(N)n2,-12.40754053,397889,CC(C)CCl,Nc1nc(N)nc(NC2CC2)n1,Y,-12.409222,0.0016814699999994076,-0.0016814699999994076,Nc1nc(N)nc(NC2CC2)n1.CC(C)CCl
CCN1CCCC1=O,FC(F)(F)C(F)(F)OC(F)=C(F)F,-0.46999122,180019,CCN1CCCC1=O,FC(F)=C(F)OC(F)(F)C(F)(F)F,Y,-0.4717191,0.001727880000000015,-0.001727880000000015,FC(F)=C(F)OC(F)(F)C(F)(F)F.CCN1CCCC1=O
CCCCCN(CCCCC)CCCCC,FCC(F)C(F)(F)C(F)(F)C(F)CF,-3.41851261,504099,CCCCCN(CCCCC)CCCCC,FCC(F)C(F)(F)C(F)(F)C(F)CF,Y,-3.4202917,0.0017790899999998722,-0.0017790899999998722,FCC(F)C(F)(F)C(F)(F)C(F)CF.CCCCCN(CCCCC)CCCCC
NCCCN,CCC(C)ON=O,-3.07462447,312287,NCCCN,CCC(C)ON=O,Y,-3.076406,0.0017815300000001422,-0.0017815300000001422,CCC(C)ON=O.NCCCN
S=C=S,FC(F)(F)c(c1F)c(F)c(F)c(C(C#N)C#N)c1F,-8.6225239,153459,S=C=S,N#CC(C#N)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,Y,-8.620736,0.001787899999998288,0.001787899999998288,N#CC(C#N)c1c(F)c(F)c(C(F)(F)F)c(F)c1F.S=C=S
COCCO,FC(F)(F)C1(C2(C(F)(F)F)C3(C(F)(F)F)C42C(F)(F)F)C3(C(F)(F)F)C41C(F)(F)F,-1.71252588,585823,COCCO,FC(F)(F)C12C3(C(F)(F)F)C1(C(F)(F)F)C1(C(F)(F)F)C2(C(F)(F)F)C31C(F)(F)F,Y,-1.7144877,0.001961820000000003,-0.001961820000000003,FC(F)(F)C12C3(C(F)(F)F)C1(C(F)(F)F)C1(C(F)(F)F)C2(C(F)(F)F)C31C(F)(F)F.COCCO
C(CC2)CCC2c1ccccc1,COC(O)(C(F)(F)F)C(F)(F)F,-3.65848054,196163,c1ccc(C2CCCCC2)cc1,COC(O)(C(F)(F)F)C(F)(F)F,Y,-3.6604838,0.0020032600000003953,-0.0020032600000003953,COC(O)(C(F)(F)F)C(F)(F)F.c1ccc(C2CCCCC2)cc1
O=CN,OOC(C)(C)C(CC1)CCC1C,-7.76551721,298838,NC=O,CC1CCC(C(C)(C)OO)CC1,Y,-7.7634006,0.0021166099999998522,0.0021166099999998522,CC1CCC(C(C)(C)OO)CC1.NC=O
CC(=C)C#C,FC(F)(F)C(O)(C(F)(F)F)c1ccccc1,-6.80909322,476194,C#CC(=C)C,OC(c1ccccc1)(C(F)(F)F)C(F)(F)F,Y,-6.811337,0.0022437799999996955,-0.0022437799999996955,OC(c1ccccc1)(C(F)(F)F)C(F)(F)F.C#CC(=C)C
OCCCCCCCC,Brc3ccc(cc3)N=C(c1ccccc1)N(C)c2ccccc2,-15.80526296,785559,CCCCCCCCO,CN(C(=Nc1ccc(Br)cc1)c1ccccc1)c1ccccc1,Y,-15.8029375,0.0023254599999997794,0.0023254599999997794,CN(C(=Nc1ccc(Br)cc1)c1ccccc1)c1ccccc1.CCCCCCCCO
OCCS,c(cc3cccc5c3c4c2c1c5cccc1ccc2)c4,-13.82888899,13113,OCCS,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,Y,-13.831351,0.0024620100000003475,-0.0024620100000003475,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54.OCCS
ClC(=C)C=C,OC(=O)CC(=O)C(O)=O,-8.18725568,656867,C=CC(=C)Cl,O=C(O)CC(=O)C(=O)O,Y,-8.189793,0.002537320000000065,-0.002537320000000065,O=C(O)CC(=O)C(=O)O.C=CC(=C)Cl
CC(CC(C)=O)=O,CC(C)(C)C(=O)C(O)=O,-7.37214666,594347,CC(=O)CC(C)=O,CC(C)(C)C(=O)C(=O)O,Y,-7.369575,0.0025716600000000867,0.0025716600000000867,CC(C)(C)C(=O)C(=O)O.CC(=O)CC(C)=O
NCCCC,ClC(Cl)C(O)=O,-12.10905605,320918,CCCCN,O=C(O)C(Cl)Cl,Y,-12.10644,0.002616050000000314,0.002616050000000314,O=C(O)C(Cl)Cl.CCCCN
O=Cc1occc1,FC(F)(F)C(F)(F)OC(F)=C(F)F,-0.18842877,516859,O=Cc1ccco1,FC(F)=C(F)OC(F)(F)C(F)(F)F,Y,-0.1910753,0.002646530000000008,-0.002646530000000008,FC(F)=C(F)OC(F)(F)C(F)(F)F.O=Cc1ccco1
CN(C)P(=O)(N(C)C)N(C)C,C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1,-16.49469252,592648,CN(C)P(=O)(N(C)C)N(C)C,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,Y,-16.492002,0.002690520000001584,0.002690520000001584,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1.CN(C)P(=O)(N(C)C)N(C)C
CCCC#N,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-14.19624311,259280,CCCC#N,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,Y,-14.193488,0.0027551099999989503,0.0027551099999989503,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O.CCCC#N
Cc1nc(C)ccc1,OCCN(CCO)N=O,-15.61585661,864992,Cc1cccc(C)n1,O=NN(CCO)CCO,Y,-15.618656,0.002799389999999846,-0.002799389999999846,O=NN(CCO)CCO.Cc1cccc(C)n1
N1CCCC1,FC(F)NC(F)(F)F,-7.1653381,701822,C1CCNC1,FC(F)NC(F)(F)F,Y,-7.1681733,0.002835200000000704,-0.002835200000000704,FC(F)NC(F)(F)F.C1CCNC1
n1ccccc1,O=c1[nH]c(cc[nH]1)=S,-16.59042146,603808,c1ccncc1,O=c1[nH]ccc(=S)[nH]1,Y,-16.587526,0.002895460000001293,0.002895460000001293,O=c1[nH]ccc(=S)[nH]1.c1ccncc1
BrCCBr,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)=O,-1.76345827,454933,BrCCBr,O=C(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,Y,-1.7605515,0.0029067700000000585,0.0029067700000000585,O=C(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.BrCCBr
N#CCCOCCC#N,Fc1ccccc1C(=O)NO,-8.71126756,402441,N#CCCOCCC#N,O=C(NO)c1ccccc1F,Y,-8.708358,0.0029095599999990895,0.0029095599999990895,O=C(NO)c1ccccc1F.N#CCCOCCC#N
NCCCN(C)C,OC(C#C)c1ccccc1,-11.32378738,49207,CN(C)CCCN,C#CC(O)c1ccccc1,Y,-11.320842,0.0029453799999998864,0.0029453799999998864,C#CC(O)c1ccccc1.CN(C)CCCN
CCCOCC(O)C,Oc1ccc(cc1N(=O)=O)N(=O)=O,-10.6022034,782728,CCCOCC(C)O,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,Y,-10.605201,0.0029975999999987124,-0.0029975999999987124,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1.CCCOCC(C)O
COCCOC,FC(N)(N)C,-5.22748483,811670,COCCOC,CC(N)(N)F,Y,-5.2305427,0.003057870000000129,-0.003057870000000129,CC(N)(N)F.COCCOC
OCCCl,FC(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)=O,-0.21077435,620575,OCCCl,O=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,Y,-0.21385327,0.0030789200000000128,-0.0030789200000000128,O=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F.OCCCl
C=CC=C,CC(C)(C)c2ccc(OC(=O)c1ccccc1O)cc2,-14.45343487,606177,C=CC=C,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,Y,-14.450294,0.0031408700000010725,0.0031408700000010725,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1.C=CC=C
BrCCBr,NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1,-19.28882623,779279,BrCCBr,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1,Y,-19.285664,0.003162230000000932,0.003162230000000932,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1.BrCCBr
BrC(Br)C(Br)Br,FC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,-0.68635147,976676,BrC(Br)C(Br)Br,FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,Y,-0.6895836,0.0032321299999999997,-0.0032321299999999997,FC(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F.BrC(Br)C(Br)Br
O=Cc1occc1,FC(F)(F)c(cc1N(=O)=O)cc(c1N)N(=O)=O,-11.51655821,433027,O=Cc1ccco1,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],Y,-11.5133095,0.0032487099999993774,0.0032487099999993774,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].O=Cc1ccco1
CCCCCCC=C,[NH3+]C(Cc(cc1)ccc1O)C([O-])=O,-10.82548441,991329,C=CCCCCCC,[NH3+]C(Cc1ccc(O)cc1)C(=O)[O-],Y,-10.822158,0.003326409999999669,0.003326409999999669,[NH3+]C(Cc1ccc(O)cc1)C(=O)[O-].C=CCCCCCC
CCNC(C)=O,Cc1ccc(N=C=O)cc1N=C=O,-8.10291662,4160,CCNC(C)=O,Cc1ccc(N=C=O)cc1N=C=O,Y,-8.106245,0.0033283799999992425,-0.0033283799999992425,Cc1ccc(N=C=O)cc1N=C=O.CCNC(C)=O
O=Cc1occc1,CCOP(O)(OCC)=O,-12.57830692,809823,O=Cc1ccco1,CCOP(=O)(O)OCC,Y,-12.574892,0.0034149199999991,0.0034149199999991,CCOP(=O)(O)OCC.O=Cc1ccco1
c2nc1ccccc1cc2,CC(C)c(cc1O)cc(C(C)C)c1C,-12.64847865,253179,c1ccc2ncccc2c1,Cc1c(O)cc(C(C)C)cc1C(C)C,Y,-12.65191,0.0034313500000013875,-0.0034313500000013875,Cc1c(O)cc(C(C)C)cc1C(C)C.c1ccc2ncccc2c1
Nc1ccccc1,CCCCCc(cc1O)cc(O)c1,-15.22155542,452314,Nc1ccccc1,CCCCCc1cc(O)cc(O)c1,Y,-15.218107,0.0034484199999997855,0.0034484199999997855,CCCCCc1cc(O)cc(O)c1.Nc1ccccc1
FC(F)C(F)C(F)(F)F,CCC(C)C(OC2CC(C)C=C(C2C1CCC(C3)OC(CC3O)=O)C=CC1C)=O,-22.12775218,280910,FC(F)C(F)C(F)(F)F,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,Y,-22.131289,0.0035368199999972205,-0.0035368199999972205,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21.FC(F)C(F)C(F)(F)F
ClC(Cl)=C(Cl)Cl,FC(F)(F)c(ccc21)cc1N=C(C)NS2(=O)=O,-12.06513462,720610,ClC(Cl)=C(Cl)Cl,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,Y,-12.06868,0.0035453800000002644,-0.0035453800000002644,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1.ClC(Cl)=C(Cl)Cl
OCCO,COc1ccc(cc1)C(=O)NS(C(F)(F)F)(=O)=O,-14.35225489,885545,OCCO,COc1ccc(C(=O)NS(=O)(=O)C(F)(F)F)cc1,Y,-14.348653,0.0036018899999987752,0.0036018899999987752,COc1ccc(C(=O)NS(=O)(=O)C(F)(F)F)cc1.OCCO
OCCCO,O=C(N)c1ccccc1C(=O)N,-17.10738195,761645,OCCCO,NC(=O)c1ccccc1C(N)=O,Y,-17.111015,0.003633049999997695,-0.003633049999997695,NC(=O)c1ccccc1C(N)=O.OCCCO
CC(Cl)(Cl)Cl,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.49375906,394218,CC(Cl)(Cl)Cl,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-1.4974352,0.00367614000000005,-0.00367614000000005,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.CC(Cl)(Cl)Cl
CCCCC(CC)COC(=O)c1ccccc1C(OCC(CC)CCCC)=O,OC1=CC=C(C=C1)N1N=C2C=CC(O)=CC2=C1Cl,-18.93536116,777194,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,Oc1ccc(-n2nc3ccc(O)cc3c2Cl)cc1,Y,-18.939041,0.003679840000000212,-0.003679840000000212,Oc1ccc(-n2nc3ccc(O)cc3c2Cl)cc1.CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
CCCCCCCCC=C,O=C2NC=Nc1[nH]ncc21,-9.32400718,109156,C=CCCCCCCCC,O=c1[nH]cnc2[nH]ncc12,Y,-9.32778,0.00377282000000001,-0.00377282000000001,O=c1[nH]cnc2[nH]ncc12.C=CCCCCCCCC
