solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
OCC1CCCO1,CC1=CC=CC(=N1)C1=NC(NC2=CC=NC=C2)=C2C=CC=CC2=N1,-22.62525227,670529,OCC1CCCO1,Cc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1,Y,-22.626806,0.0015537299999976995,-0.0015537299999976995,Cc1cccc(-c2nc(Nc3ccncc3)c3ccccc3n2)n1.OCC1CCCO1
FCCCCCCCC,CN(C)c1ccc(N=Nc2cc(ccc2)N(=O)=O)cc1,-16.49370875,276274,CCCCCCCCF,CN(C)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1,Y,-16.492142,0.0015667499999985068,0.0015667499999985068,CN(C)c1ccc(N=Nc2cccc([N+](=O)[O-])c2)cc1.CCCCCCCCF
OCCOCCN,CC2CC(=O)C=C1CCC(CC21C)C(C)=C,-10.25972834,117707,NCCOCCO,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,Y,-10.261406,0.001677659999998582,-0.001677659999998582,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1.NCCOCCO
c1cscc1,N=C(N)NC(=N)N,-11.17836875,888244,c1ccsc1,N=C(N)NC(=N)N,Y,-11.176653,0.001715750000000682,0.001715750000000682,N=C(N)NC(=N)N.c1ccsc1
CCNCC,COC(=N)N,-6.32388391,208848,CCNCC,COC(=N)N,Y,-6.3256016,0.0017176899999995499,-0.0017176899999995499,COC(=N)N.CCNCC
OC(C)=O,CS(C)=O,-9.88511996,14518,CC(=O)O,CS(C)=O,Y,-9.886952,0.0018320400000000348,-0.0018320400000000348,CS(C)=O.CC(=O)O
CCCCC#N,O=N(=O)c2cc1nn[nH]c1cc2,-15.4665098,378056,CCCCC#N,O=[N+]([O-])c1ccc2[nH]nnc2c1,Y,-15.46835,0.0018401999999984042,-0.0018401999999984042,O=[N+]([O-])c1ccc2[nH]nnc2c1.CCCCC#N
OCCCCCCCCCCCC,CC1=CC(NC2=C3C=CC=CC3=NC(=N2)C2=CC=CC=C2)=NN1,-21.29583557,437910,CCCCCCCCCCCCO,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,Y,-21.293936,0.001899570000002626,0.001899570000002626,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1.CCCCCCCCCCCCO
OCCCl,N1N=C(C2=C1C=CC=C2)C1=CC=NC=C1,-16.66444748,514914,OCCCl,c1ccc2c(-c3ccncc3)n[nH]c2c1,Y,-16.666367,0.0019195200000012846,-0.0019195200000012846,c1ccc2c(-c3ccncc3)n[nH]c2c1.OCCCl
CC(C)=O,FC(F)(F)S(=O)(=O)N=C(c1ccccc1)NS(C(F)(F)F)(=O)=O,-17.11171852,359537,CC(C)=O,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccccc1)C(F)(F)F,Y,-17.109674,0.0020445200000018815,0.0020445200000018815,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccccc1)C(F)(F)F.CC(C)=O
CO,COCCOCCOCCOCCOCCOC,-15.39879995,837292,CO,COCCOCCOCCOCCOCCOC,Y,-15.396706,0.0020939500000007882,0.0020939500000007882,COCCOCCOCCOCCOCCOC.CO
NCCN,Oc1cc(C)on1,-12.25691031,509703,NCCN,Cc1cc(O)no1,Y,-12.259033,0.0021226900000002047,-0.0021226900000002047,Cc1cc(O)no1.NCCN
O=S=O,CC(C)C(O)C(F)(F)C(F)(F)F,-5.17449986,794139,O=S=O,CC(C)C(O)C(F)(F)C(F)(F)F,Y,-5.176671,0.0021711399999997383,-0.0021711399999997383,CC(C)C(O)C(F)(F)C(F)(F)F.O=S=O
CCNC(C)=O,CON(C)C(=O)Nc(cc1)ccc1Cl,-12.4008076,839581,CCNC(C)=O,CON(C)C(=O)Nc1ccc(Cl)cc1,Y,-12.402986,0.0021784000000000248,-0.0021784000000000248,CON(C)C(=O)Nc1ccc(Cl)cc1.CCNC(C)=O
CCCCCCCC,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-14.43666208,70533,CCCCCCCC,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,Y,-14.434477,0.0021850800000002835,0.0021850800000002835,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1.CCCCCCCC
ClC(Cl)Cl,COC(=O)C(Cc1ccccc1)NC(C(N)CC(O)=O)=O,-19.09108676,898709,ClC(Cl)Cl,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Y,-19.093283,0.0021962399999999604,-0.0021962399999999604,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.ClC(Cl)Cl
ClC(Cl)Cl,CCCCCCN1CCCC1=O,-12.25924344,590434,ClC(Cl)Cl,CCCCCCN1CCCC1=O,Y,-12.256999,0.0022444400000001252,0.0022444400000001252,CCCCCCN1CCCC1=O.ClC(Cl)Cl
FC(F)C,S=C2SC(CCCC1)=C1S2,-11.45790496,15091,CC(F)F,S=c1sc2c(s1)CCCC2,Y,-11.455506,0.002398960000000727,0.002398960000000727,S=c1sc2c(s1)CCCC2.CC(F)F
CCOCC,O=C(Cc1ccccc1)N,-9.8874826,327756,CCOCC,NC(=O)Cc1ccccc1,Y,-9.889887,0.00240439999999964,-0.00240439999999964,NC(=O)Cc1ccccc1.CCOCC
CCN1CCCC1=O,FC(F)(F)C(O)(C)C(F)(F)F,-7.1889296,941401,CCN1CCCC1=O,CC(O)(C(F)(F)F)C(F)(F)F,Y,-7.1913357,0.0024060999999999666,-0.0024060999999999666,CC(O)(C(F)(F)F)C(F)(F)F.CCN1CCCC1=O
ClB(Cl)Cl,CCC(O)C1CCCCN1,-7.93919855,632719,ClB(Cl)Cl,CCC(O)C1CCCCN1,Y,-7.941615,0.0024164499999992373,-0.0024164499999992373,CCC(O)C1CCCCN1.ClB(Cl)Cl
NCCCN,OCCCCCCCCCCCC,-10.44469035,591264,NCCCN,CCCCCCCCCCCCO,Y,-10.442159,0.0025313499999999323,0.0025313499999999323,CCCCCCCCCCCCO.NCCCN
FC(F)(F)C(F)(F)C(F)(F)F,CCCCCCC(O)CC=CCCCCCCCC(OC(C)C)=O,-12.30386996,573718,FC(F)(F)C(F)(F)C(F)(F)F,CCCCCCC(O)CC=CCCCCCCCC(=O)OC(C)C,Y,-12.306408,0.002538039999999242,-0.002538039999999242,CCCCCCC(O)CC=CCCCCCCCC(=O)OC(C)C.FC(F)(F)C(F)(F)C(F)(F)F
c1cscc1,CCCC(F)(F)C(F)(F)O,-5.48979526,320086,c1ccsc1,CCCC(F)(F)C(O)(F)F,Y,-5.487247,0.002548260000000191,0.002548260000000191,CCCC(F)(F)C(O)(F)F.c1ccsc1
CNC(C)=O,Nc1occn1,-9.3916819,303690,CNC(C)=O,Nc1ncco1,Y,-9.394268,0.0025861000000002576,-0.0025861000000002576,Nc1ncco1.CNC(C)=O
CCCCNCCCC,Oc1ccc(C)cc1,-9.82935774,596922,CCCCNCCCC,Cc1ccc(O)cc1,Y,-9.826711,0.002646740000001202,0.002646740000001202,Cc1ccc(O)cc1.CCCCNCCCC
NCc1ccccc1,N(C1)CC2CC1CNC2,-7.57339982,275355,NCc1ccccc1,C1NCC2CNCC1C2,Y,-7.570732,0.0026678200000000984,0.0026678200000000984,C1NCC2CNCC1C2.NCc1ccccc1
ClCBr,Cc1ccccc1NC(N)=S,-13.81395534,493305,ClCBr,Cc1ccccc1NC(N)=S,Y,-13.816661,0.002705660000000165,-0.002705660000000165,Cc1ccccc1NC(N)=S.ClCBr
OCCOCCN,OCC(=O)C(O)=O,-11.43454016,838815,NCCOCCO,O=C(O)C(=O)CO,Y,-11.437275,0.0027348400000004602,-0.0027348400000004602,O=C(O)C(=O)CO.NCCOCCO
NCCN,COP(O)(OC)=O,-14.47108337,933362,NCCN,COP(=O)(O)OC,Y,-14.4682665,0.0028168700000001934,0.0028168700000001934,COP(=O)(O)OC.NCCN
CCCC#N,CC(C)(C)c1cc(O)ccc1O,-14.32087813,789242,CCCC#N,CC(C)(C)c1cc(O)ccc1O,Y,-14.323716,0.002837869999998688,-0.002837869999998688,CC(C)(C)c1cc(O)ccc1O.CCCC#N
NCCCC,OC(C)(C)CCCC(C)CC=O,-12.69269997,483166,CCCCN,CC(CC=O)CCCC(C)(C)O,Y,-12.689772,0.002927970000000002,0.002927970000000002,CC(CC=O)CCCC(C)(C)O.CCCCN
FCCCCCCCC,[NH3+]CC([O-])=O,-6.2871853,997518,CCCCCCCCF,[NH3+]CC(=O)[O-],Y,-6.290212,0.003026700000000382,-0.003026700000000382,[NH3+]CC(=O)[O-].CCCCCCCCF
FC(F)C(F)C(F)(F)F,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.03101713,847509,FC(F)C(F)C(F)(F)F,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-5.0278907,0.0031264300000000134,0.0031264300000000134,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.FC(F)C(F)C(F)(F)F
CN(C)P(=O)(N(C)C)N(C)C,O=C(c1cccnc1)N,-13.0693039,932772,CN(C)P(=O)(N(C)C)N(C)C,NC(=O)c1cccnc1,Y,-13.072459,0.0031551000000007434,-0.0031551000000007434,NC(=O)c1cccnc1.CN(C)P(=O)(N(C)C)N(C)C
c1cscc1,CC(=CC1)CS1(=O)=O,-10.45081394,837706,c1ccsc1,CC1=CCS(=O)(=O)C1,Y,-10.454006,0.003192059999999941,-0.003192059999999941,CC1=CCS(=O)(=O)C1.c1ccsc1
C1OCCOC1,COC(=O)C2=C(C)NC(C)=C(C2c1ccccc1N(=O)=O)C(OC)=O,-21.40416126,155976,C1COCCO1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],Y,-21.400948,0.0032132599999989964,0.0032132599999989964,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-].C1COCCO1
COC,COc(ccc2C(=O)c1ccc(OC)cc1O)cc2O,-16.59927283,724242,COC,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1,Y,-16.59602,0.0032528300000009835,0.0032528300000009835,COc1ccc(C(=O)c2ccc(OC)cc2O)c(O)c1.COC
CC(CC(C)=O)=O,Cc4c2ccccc2c3ccc1ccccc1c3c4C,-13.58837868,3803,CC(=O)CC(C)=O,Cc1c(C)c2c3ccccc3ccc2c2ccccc12,Y,-13.585104,0.0032746800000005294,0.0032746800000005294,Cc1c(C)c2c3ccccc3ccc2c2ccccc12.CC(=O)CC(C)=O
NCC,FC(F)C(O)(C)C,-8.34008973,869794,CCN,CC(C)(O)C(F)F,Y,-8.336714,0.0033757300000001322,0.0033757300000001322,CC(C)(O)C(F)F.CCN
Cc1ncccc1C,OC(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1,-19.1580718,753666,Cc1cccnc1C,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,Y,-19.154604,0.0034677999999992437,0.0034677999999992437,O=C(O)c1cc(-c2ccccc2)nc2ccccc12.Cc1cccnc1C
ICI,Nc1ccc(cn1)N(=O)=O,-12.11743923,652542,ICI,Nc1ccc([N+](=O)[O-])cn1,Y,-12.113889,0.0035502300000000986,0.0035502300000000986,Nc1ccc([N+](=O)[O-])cn1.ICI
NCCN,CCOC(=O)c(cc1)ccc1O,-15.22162804,134226,NCCN,CCOC(=O)c1ccc(O)cc1,Y,-15.218064,0.0035640400000005457,0.0035640400000005457,CCOC(=O)c1ccc(O)cc1.NCCN
Nc1ccccc1,CCCCCCC=CC(=O)N,-12.70461111,281208,Nc1ccccc1,CCCCCCC=CC(N)=O,Y,-12.708199,0.003587890000000371,-0.003587890000000371,CCCCCCC=CC(N)=O.Nc1ccccc1
C#N,CC(OC2CC1CCCCC1CC2)=O,-10.97204812,268217,C#N,CC(=O)OC1CCC2CCCCC2C1,Y,-10.975671,0.003622879999999995,-0.003622879999999995,CC(=O)OC1CCC2CCCCC2C1.C#N
CCNC=O,OCCCc1ccncc1,-11.87226593,465164,CCNC=O,OCCCc1ccncc1,Y,-11.875946,0.0036800700000014785,-0.0036800700000014785,OCCCc1ccncc1.CCNC=O
CCNC(C)=O,Nc2ccc(cc2)S(=O)(=O)Nc(no1)nc1C,-22.32864387,985430,CCNC(C)=O,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)no1,Y,-22.324915,0.003728869999999773,0.003728869999999773,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)no1.CCNC(C)=O
Brc1ccccc1,OC1COC2C1OCC2O,-8.99274305,599300,Brc1ccccc1,OC1COC2C(O)COC12,Y,-8.996475,0.0037319500000005945,-0.0037319500000005945,OC1COC2C(O)COC12.Brc1ccccc1
CCCCNCCCC,CCOC(CN)=O,-5.00145022,733634,CCCCNCCCC,CCOC(=O)CN,Y,-5.0052457,0.0037954799999999622,-0.0037954799999999622,CCOC(=O)CN.CCCCNCCCC
CN(C)P(=O)(N(C)C)N(C)C,NCCCCCCCCCCCCCCCCCC,-12.70019827,573747,CN(C)P(=O)(N(C)C)N(C)C,CCCCCCCCCCCCCCCCCCN,Y,-12.703999,0.00380073000000003,-0.00380073000000003,CCCCCCCCCCCCCCCCCCN.CN(C)P(=O)(N(C)C)N(C)C
ClC(Cl)C(O)=O,CC(OC=Cc1ccccc1)=O,-10.24562109,746903,O=C(O)C(Cl)Cl,CC(=O)OC=Cc1ccccc1,Y,-10.241687,0.003934089999999557,0.003934089999999557,CC(=O)OC=Cc1ccccc1.O=C(O)C(Cl)Cl
C#N,CCCCCCCCCCCCC=O,-11.55281181,22541,C#N,CCCCCCCCCCCCC=O,Y,-11.556765,0.003953190000000717,-0.003953190000000717,CCCCCCCCCCCCC=O.C#N
NCCCN,OCCCCCCCCCCCCC,-10.82463386,888493,NCCCN,CCCCCCCCCCCCCO,Y,-10.820549,0.004084860000000745,0.004084860000000745,CCCCCCCCCCCCCO.NCCCN
CCCCCN(CCCCC)CCCCC,Nc(ccc2C3=O)cc2C(=O)c1ccccc31,-11.79779657,958222,CCCCCN(CCCCC)CCCCC,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Y,-11.793641,0.004155569999999997,0.004155569999999997,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O.CCCCCN(CCCCC)CCCCC
C1OCCOC1,OC(=O)Cc1ccccc1O,-15.23456935,333421,C1COCCO1,O=C(O)Cc1ccccc1O,Y,-15.230403,0.004166349999998431,0.004166349999998431,O=C(O)Cc1ccccc1O.C1COCCO1
OCCCl,OCC(C)(C)C(O)C(=O)NCCC(=O)N,-21.16136874,654321,OCCCl,CC(C)(CO)C(O)C(=O)NCCC(N)=O,Y,-21.165596,0.004227260000000399,-0.004227260000000399,CC(C)(CO)C(O)C(=O)NCCC(N)=O.OCCCl
CC(OCc1ccccc1)=O,Nc(ccc1O)cc1N,-12.06080514,696900,CC(=O)OCc1ccccc1,Nc1ccc(O)c(N)c1,Y,-12.056574,0.004231139999999911,0.004231139999999911,Nc1ccc(O)c(N)c1.CC(=O)OCc1ccccc1
CCCCNCCCC,CC(C)(C)c(cc1C(C)(C)C)cc(C(C)(C)C)c1N,-12.12470052,103165,CCCCNCCCC,CC(C)(C)c1cc(C(C)(C)C)c(N)c(C(C)(C)C)c1,Y,-12.120468,0.00423251999999863,0.00423251999999863,CC(C)(C)c1cc(C(C)(C)C)c(N)c(C(C)(C)C)c1.CCCCNCCCC
OCCN,CCCCOc(cc1)ccc1O,-12.37044698,277355,NCCO,CCCCOc1ccc(O)cc1,Y,-12.374728,0.0042810199999987475,-0.0042810199999987475,CCCCOc1ccc(O)cc1.NCCO
OCCSCCO,Cn1ccc(=O)n(C)c1=O,-11.2541171,608671,OCCSCCO,Cn1ccc(=O)n(C)c1=O,Y,-11.258432,0.0043149000000006765,-0.0043149000000006765,Cn1ccc(=O)n(C)c1=O.OCCSCCO
Oc1cc(C)ccc1,OCCOC(=O)c1ccc(C(OCCO)=O)cc1,-18.9425919,655549,Cc1cccc(O)c1,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,Y,-18.938246,0.004345900000000569,0.004345900000000569,O=C(OCCO)c1ccc(C(=O)OCCO)cc1.Cc1cccc(O)c1
OC(C)=O,NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1,-17.69232224,633780,CC(=O)O,Nc1n[nH]c2ccc(-c3ccccc3)cc12,Y,-17.68796,0.0043622399999989625,0.0043622399999989625,Nc1n[nH]c2ccc(-c3ccccc3)cc12.CC(=O)O
NCC,CC=C(Cl)C(O)=O,-12.08533687,616664,CCN,CC=C(Cl)C(=O)O,Y,-12.080955,0.004381870000001342,0.004381870000001342,CC=C(Cl)C(=O)O.CCN
FC(F)C(F)C(F)(F)F,CC(C)C3C1C2C(C)=CCC21C(C)CC3,-7.3109041,344839,FC(F)C(F)C(F)(F)F,CC1=CCC23C(C)CCC(C(C)C)C2C13,Y,-7.306491,0.004413099999999837,0.004413099999999837,CC1=CCC23C(C)CCC(C(C)C)C2C13.FC(F)C(F)C(F)(F)F
CCCCCl,FCC(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-4.7344557,4667,CCCCCl,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)CF,Y,-4.7389693,0.0045136000000001175,-0.0045136000000001175,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)CF.CCCCCl
OCc1ccccc1,NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1,-22.02266268,378719,OCc1ccccc1,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,Y,-22.027248,0.004585320000000337,-0.004585320000000337,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N.OCc1ccccc1
ClC(Cl)C(O)=O,OC(C1CCCCCC1)=O,-11.07337784,381153,O=C(O)C(Cl)Cl,O=C(O)C1CCCCCC1,Y,-11.078033,0.004655160000000436,-0.004655160000000436,O=C(O)C1CCCCCC1.O=C(O)C(Cl)Cl
OCCCCCCCCC,O=CNC1CCCCC1,-9.71017399,521178,CCCCCCCCCO,O=CNC1CCCCC1,Y,-9.705449,0.004724989999999707,0.004724989999999707,O=CNC1CCCCC1.CCCCCCCCCO
OC(C)(C)C,O=N(=O)C(N(=O)=O)N(=O)=O,-7.60895708,158882,CC(C)(C)O,O=[N+]([O-])C([N+](=O)[O-])[N+](=O)[O-],Y,-7.6042023,0.0047547799999998475,0.0047547799999998475,O=[N+]([O-])C([N+](=O)[O-])[N+](=O)[O-].CC(C)(C)O
OCCN(C)CCO,N1C=CC(=N1)C1=CC(=NO1)C1=CC=CC=C1,-17.82617322,83600,CN(CCO)CCO,c1ccc(-c2cc(-c3cc[nH]n3)on2)cc1,Y,-17.83096,0.0047867799999998795,-0.0047867799999998795,c1ccc(-c2cc(-c3cc[nH]n3)on2)cc1.CN(CCO)CCO
C(CC2)CCC2c1ccccc1,Clc1ccc(cc1)S(=O)(=O)NS(c(cc2)ccc2Cl)(=O)=O,-19.16839571,305246,c1ccc(C2CCCCC2)cc1,O=S(=O)(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,Y,-19.163515,0.004880709999998345,0.004880709999998345,O=S(=O)(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1.c1ccc(C2CCCCC2)cc1
CCCCN(CCCC)CCCC,OCC(CC)(CC=C(C)C)C=CCC,-8.5082293,821844,CCCCN(CCCC)CCCC,CCC=CC(CC)(CO)CC=C(C)C,Y,-8.513203,0.004973700000000747,-0.004973700000000747,CCC=CC(CC)(CO)CC=C(C)C.CCCCN(CCCC)CCCC
ClC(Cl)=O,Fc1ccc(cc1)C(=O)NO,-9.16440459,155582,O=C(Cl)Cl,O=C(NO)c1ccc(F)cc1,Y,-9.169395,0.004990409999999557,-0.004990409999999557,O=C(NO)c1ccc(F)cc1.O=C(Cl)Cl
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCC(OC1(O)CO)C(O)C1O,-6.30138998,413475,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCC1OC(O)(CO)C(O)C1O,Y,-6.2962375,0.005152479999999571,0.005152479999999571,OCC1OC(O)(CO)C(O)C1O.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
BrC(Br)C(Br)Br,N=C1NCCS1,-9.11098005,794121,BrC(Br)C(Br)Br,N=C1NCCS1,Y,-9.105818,0.005162050000000917,0.005162050000000917,N=C1NCCS1.BrC(Br)C(Br)Br
NCCCN(C)C,Clc(ccc1N)cc1N(=O)=O,-13.99016456,180103,CN(C)CCCN,Nc1ccc(Cl)cc1[N+](=O)[O-],Y,-13.99537,0.0052054399999992285,-0.0052054399999992285,Nc1ccc(Cl)cc1[N+](=O)[O-].CN(C)CCCN
C#N,CC(C)C(CC1C=C2C)C2CC1C=O,-11.11673304,361308,C#N,CC1=CC2CC(C(C)C)C1CC2C=O,Y,-11.122036,0.005302959999999857,-0.005302959999999857,CC1=CC2CC(C(C)C)C1CC2C=O.C#N
Cc1nc(C)ccc1,C(CCC1c2cccnc2)N1,-9.53749258,532009,Cc1cccc(C)n1,c1cncc(C2CCCN2)c1,Y,-9.532158,0.005334579999999534,0.005334579999999534,c1cncc(C2CCCN2)c1.Cc1cccc(C)n1
Clc1ccccc1,OC1COC2C1OCC2O,-9.00769532,176196,Clc1ccccc1,OC1COC2C(O)COC12,Y,-9.013061,0.005365680000000594,-0.005365680000000594,OC1COC2C(O)COC12.Clc1ccccc1
