solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
CCCCCCCCBr,FC(F)(F)C(O)C(F)(C(F)(F)F)C(F)(F)F,-3.95724482,812672,CCCCCCCCBr,OC(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,Y,-3.9558384,0.0014064199999999083,0.0014064199999999083,OC(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F.CCCCCCCCBr
ClCBr,CC1(S2)SC3(C)SC(C)(C1)SC2(C)C3,-14.1994947,757669,ClCBr,CC12CC3(C)SC(C)(CC(C)(S1)S3)S2,Y,-14.198067,0.0014277000000006979,0.0014277000000006979,CC12CC3(C)SC(C)(CC(C)(S1)S3)S2.ClCBr
NCCN,FC(F)(F)C(F)(F)C(F)(F)C(O)=O,-11.22412924,920208,NCCN,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,Y,-11.225626,0.001496760000000208,-0.001496760000000208,O=C(O)C(F)(F)C(F)(F)C(F)(F)F.NCCN
NCC,CCOc1ccc(C=CC)cc1O,-13.05114474,949676,CCN,CC=Cc1ccc(OCC)c(O)c1,Y,-13.052678,0.0015332600000004248,-0.0015332600000004248,CC=Cc1ccc(OCC)c(O)c1.CCN
C#N,CCNc1nc(Cl)nc(NCC)n1,-16.38711737,801610,C#N,CCNc1nc(Cl)nc(NCC)n1,Y,-16.38868,0.0015626300000022297,-0.0015626300000022297,CCNc1nc(Cl)nc(NCC)n1.C#N
CC#N,OC(COCC(O)=O)=O,-15.37371605,38190,CC#N,O=C(O)COCC(=O)O,Y,-15.372093,0.0016230500000009584,0.0016230500000009584,O=C(O)COCC(=O)O.CC#N
N#Cc1ccccc1,OC(CCSCCC(O)=O)=O,-16.03351911,193308,N#Cc1ccccc1,O=C(O)CCSCCC(=O)O,Y,-16.031761,0.001758110000000812,0.001758110000000812,O=C(O)CCSCCC(=O)O.N#Cc1ccccc1
ClC(Cl)C(O)=O,N#CC2(CCCCC2)N1CCCCC1,-14.28242813,69092,O=C(O)C(Cl)Cl,N#CC1(N2CCCCC2)CCCCC1,Y,-14.284237,0.0018088699999996294,-0.0018088699999996294,N#CC1(N2CCCCC2)CCCCC1.O=C(O)C(Cl)Cl
CN1CCCC1,Nc1ccc(N)cc1,-6.88664332,585266,CN1CCCC1,Nc1ccc(N)cc1,Y,-6.8884544,0.0018110799999995209,-0.0018110799999995209,Nc1ccc(N)cc1.CN1CCCC1
COCOC,NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1,-19.51466596,584161,COCOC,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1,Y,-19.512844,0.0018219599999973468,0.0018219599999973468,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1.COCOC
C(CC1)CCC1C2CCCCC2,OB(O)O,-2.81025217,489993,C1CCC(C2CCCCC2)CC1,OB(O)O,Y,-2.8121932,0.0019410299999997882,-0.0019410299999997882,OB(O)O.C1CCC(C2CCCCC2)CC1
NCCCN,CC(C)(C)c(ccc1O)cc1C,-12.78937285,410492,NCCCN,Cc1cc(C(C)(C)C)ccc1O,Y,-12.787403,0.0019698500000000507,0.0019698500000000507,Cc1cc(C(C)(C)C)ccc1O.NCCCN
O(Cc2ccccc2)Cc1ccccc1,FC(F)(F)C(F)C(F)(F)O,-6.29505034,335362,c1ccc(COCc2ccccc2)cc1,OC(F)(F)C(F)C(F)(F)F,Y,-6.292972,0.0020783400000006225,0.0020783400000006225,OC(F)(F)C(F)C(F)(F)F.c1ccc(COCc2ccccc2)cc1
CC#N,CC#CS(c1ccccc1)(=O)=O,-12.74598047,325745,CC#N,CC#CS(=O)(=O)c1ccccc1,Y,-12.748148,0.00216753000000125,-0.00216753000000125,CC#CS(=O)(=O)c1ccccc1.CC#N
NCCCC,OC1=CC2=C(SC(=O)O2)C=C1,-16.31808793,946056,CCCCN,O=c1oc2cc(O)ccc2s1,Y,-16.32031,0.0022220699999984106,-0.0022220699999984106,O=c1oc2cc(O)ccc2s1.CCCCN
OCCCC,CCCCCCCCCCCCCOC(OCCCCCCCCCCCCC)CC(C)CCC=C(C)C,-22.33408132,163629,CCCCO,CCCCCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCCCC,Y,-22.33182,0.00226131999999879,0.00226131999999879,CCCCCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCCCC.CCCCO
CCN(CC)CC,FC(O)C,-5.81625826,914177,CCN(CC)CC,CC(O)F,Y,-5.8138595,0.002398759999999278,0.002398759999999278,CC(O)F.CCN(CC)CC
C#N,CN(C)c(cc1)ccc1N,-12.42278499,754161,C#N,CN(C)c1ccc(N)cc1,Y,-12.420283,0.002501990000000731,0.002501990000000731,CN(C)c1ccc(N)cc1.C#N
OC(C)(C)C,NCc1cc(C(F)(F)F)ccc1,-8.54116344,188405,CC(C)(C)O,NCc1cccc(C(F)(F)F)c1,Y,-8.543854,0.0026905599999995644,-0.0026905599999995644,NCc1cccc(C(F)(F)F)c1.CC(C)(C)O
CCCCCCCCCCCC,OB(O)O,-2.80147556,692526,CCCCCCCCCCCC,OB(O)O,Y,-2.7986107,0.002864860000000302,0.002864860000000302,OB(O)O.CCCCCCCCCCCC
NC(C)C,OCCCCCCCCO,-15.17661024,334105,CC(C)N,OCCCCCCCCO,Y,-15.173731,0.0028792400000003937,0.0028792400000003937,OCCCCCCCCO.CC(C)N
BrC(Br)Br,NNC(=O)C(=O)N,-7.09011679,128087,BrC(Br)Br,NNC(=O)C(N)=O,Y,-7.0871882,0.0029285899999997866,0.0029285899999997866,NNC(=O)C(N)=O.BrC(Br)Br
O=Cc1occc1,NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1,-20.13175982,21446,O=Cc1ccco1,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1,Y,-20.128738,0.00302182000000073,0.00302182000000073,N=C(N)c1ccc2nc(-c3ncccc3O)[nH]c2c1.O=Cc1ccco1
CCCCCCCCN(CCCCCCCC)CCCCCCCC,FC(F)OCC(F)(F)C(F)(F)C(F)F,-1.8311954,336401,CCCCCCCCN(CCCCCCCC)CCCCCCCC,FC(F)OCC(F)(F)C(F)(F)C(F)F,Y,-1.834349,0.0031536000000000897,-0.0031536000000000897,FC(F)OCC(F)(F)C(F)(F)C(F)F.CCCCCCCCN(CCCCCCCC)CCCCCCCC
NCCN,CC(C)(C)c1ccc(C)cc1O,-12.12865717,571155,NCCN,Cc1ccc(C(C)(C)C)c(O)c1,Y,-12.1319,0.0032428299999995858,-0.0032428299999995858,Cc1ccc(C(C)(C)C)c(O)c1.NCCN
CC(C)(C)c1ccccc1,CCC(=C4CC)c5cc(c3CC)[nH]c(cc(C(CC)=C2CC)nc2cc(c1CC)[nH]c(cc4n5)c1CC)c3CC,-27.14102521,182717,CC(C)(C)c1ccccc1,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC,Y,-27.137632,0.003393209999998703,0.003393209999998703,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC.CC(C)(C)c1ccccc1
COCCOCCOCCOC,CN(C)C(=S)Nc1ccccc1,-12.99775878,206345,COCCOCCOCCOC,CN(C)C(=S)Nc1ccccc1,Y,-12.994235,0.0035237800000000874,0.0035237800000000874,CN(C)C(=S)Nc1ccccc1.COCCOCCOCCOC
OCC(O)CC,CN(C)C=Nc1ccc(cc1)N(=O)=O,-13.6190304,888857,CCC(O)CO,CN(C)C=Nc1ccc([N+](=O)[O-])cc1,Y,-13.62271,0.003679599999999894,-0.003679599999999894,CN(C)C=Nc1ccc([N+](=O)[O-])cc1.CCC(O)CO
N#CCCCCC#N,O=C(N)C=CC(=O)N,-14.90268133,976692,N#CCCCCC#N,NC(=O)C=CC(N)=O,Y,-14.906397,0.0037156700000000598,-0.0037156700000000598,NC(=O)C=CC(N)=O.N#CCCCCC#N
NCCCN(C)C,N#CC(c(c1F)c(F)c(F)cc1F)c(c(F)c2F)c(F)c(F)c2F,-11.99872612,694091,CN(C)CCCN,N#CC(c1c(F)c(F)cc(F)c1F)c1c(F)c(F)c(F)c(F)c1F,Y,-12.002458,0.0037318800000001318,-0.0037318800000001318,N#CC(c1c(F)c(F)cc(F)c1F)c1c(F)c(F)c(F)c(F)c1F.CN(C)CCCN
NCCCN,CC(=C)C(=O)N,-11.09023728,820399,NCCCN,C=C(C)C(N)=O,Y,-11.086388,0.003849280000000732,0.003849280000000732,C=C(C)C(N)=O.NCCCN
NCCC,CC(C)Nc(n1)nc(NC(C)C)nc1S,-16.44614113,892757,CCCN,CC(C)Nc1nc(S)nc(NC(C)C)n1,Y,-16.442282,0.0038591300000021533,0.0038591300000021533,CC(C)Nc1nc(S)nc(NC(C)C)n1.CCCN
CC=O,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,-17.27035023,243617,CC=O,Nc1ccc(/N=N/c2ccccc2)c(N)n1,Y,-17.2664,0.00395022999999739,0.00395022999999739,Nc1ccc(/N=N/c2ccccc2)c(N)n1.CC=O
CC(C)C(C)C,FC(F)(O)C(F)(F)C(F)(F)O,-3.84627182,759870,CC(C)C(C)C,OC(F)(F)C(F)(F)C(O)(F)F,Y,-3.8502333,0.003961480000000073,-0.003961480000000073,OC(F)(F)C(F)(F)C(O)(F)F.CC(C)C(C)C
ClCCCl,CN(C)C(C)=S,-9.22392775,566815,ClCCCl,CC(=S)N(C)C,Y,-9.227998,0.004070249999999831,-0.004070249999999831,CC(=S)N(C)C.ClCCCl
OCCOCCOCC,CCCP(O)(O)=O,-14.48942874,22023,CCOCCOCCO,CCCP(=O)(O)O,Y,-14.49362,0.004191260000000696,-0.004191260000000696,CCCP(=O)(O)O.CCOCCOCCO
OCCN,CCN(CC)C(=S)N(C)C,-7.99324537,356212,NCCO,CCN(CC)C(=S)N(C)C,Y,-7.997482,0.004236629999999408,-0.004236629999999408,CCN(CC)C(=S)N(C)C.NCCO
C(CC1)CCC1C2CCCCC2,[NH3+]C(CCC(=O)N)C([O-])=O,-7.74702153,989097,C1CCC(C2CCCCC2)CC1,NC(=O)CCC([NH3+])C(=O)[O-],Y,-7.742768,0.004253529999999728,0.004253529999999728,NC(=O)CCC([NH3+])C(=O)[O-].C1CCC(C2CCCCC2)CC1
O=N(c1ccccc1)=O,OC(c1cncnc1)(c(cc2)ccc2Cl)c3ccccc3Cl,-17.16342707,650395,O=[N+]([O-])c1ccccc1,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,Y,-17.167723,0.004295929999997838,-0.004295929999997838,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl.O=[N+]([O-])c1ccccc1
ICI,COc3cc(OC)c(C1=O)c(OC21C(OC)=CC(CC2C)=O)c3Cl,-21.72724759,8388,ICI,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,Y,-21.722841,0.0044065900000020974,0.0044065900000020974,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O.ICI
ClC(Cl)C(O)=O,Cn1cccc1c2cccnc2,-14.59916886,476842,O=C(O)C(Cl)Cl,Cn1cccc1-c1cccnc1,Y,-14.603699,0.00453013999999996,-0.00453013999999996,Cn1cccc1-c1cccnc1.O=C(O)C(Cl)Cl
CCCCOCCCC,Nc1ccccc1C(=O)N,-8.70706447,441219,CCCCOCCCC,NC(=O)c1ccccc1N,Y,-8.702533,0.004531469999999871,0.004531469999999871,NC(=O)c1ccccc1N.CCCCOCCCC
CCCCC=C,CC41CCC3c2ccc(O)cc2CCC3C4CCC1(O)C#C,-16.00070289,880866,C=CCCCC,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,Y,-15.996034,0.0046688899999995925,0.0046688899999995925,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C.C=CCCCC
ClCCl,NCCc1[nH]cnc1,-11.48126613,347133,ClCCl,NCCc1cnc[nH]1,Y,-11.486024,0.004757870000000608,-0.004757870000000608,NCCc1cnc[nH]1.ClCCl
CS(C)=O,OC(=O)C(=O)N,-12.95267476,660228,CS(C)=O,NC(=O)C(=O)O,Y,-12.957619,0.004944239999998601,-0.004944239999998601,NC(=O)C(=O)O.CS(C)=O
O=CN,CCC(F)C(F)(F)C(F)(F)O,-8.52458762,792975,NC=O,CCC(F)C(F)(F)C(O)(F)F,Y,-8.529538,0.004950380000000365,-0.004950380000000365,CCC(F)C(F)(F)C(O)(F)F.NC=O
CCCCCN(CCCCC)CCCCC,CCc1[nH]ccn1,-7.19878939,889756,CCCCCN(CCCCC)CCCCC,CCc1ncc[nH]1,Y,-7.1938357,0.0049536899999997885,0.0049536899999997885,CCc1ncc[nH]1.CCCCCN(CCCCC)CCCCC
CCCCCCCCN(CCCCCCCC)CCCCCCCC,O=C1NCC(=O)NC1,-8.15713762,361045,CCCCCCCCN(CCCCCCCC)CCCCCCCC,O=C1CNC(=O)CN1,Y,-8.162198,0.005060379999999753,-0.005060379999999753,O=C1CNC(=O)CN1.CCCCCCCCN(CCCCCCCC)CCCCCCCC
ClC(Cl)Cl,OC(=O)c(cc1O)cc(O)c1,-10.53168944,547236,ClC(Cl)Cl,O=C(O)c1cc(O)cc(O)c1,Y,-10.526477,0.005212439999999319,0.005212439999999319,O=C(O)c1cc(O)cc(O)c1.ClC(Cl)Cl
ClC(Cl)C(O)=O,CC(OC1=O)=CC1,-8.90662086,38738,O=C(O)C(Cl)Cl,CC1=CCC(=O)O1,Y,-8.901395,0.0052258599999994715,0.0052258599999994715,CC1=CCC(=O)O1.O=C(O)C(Cl)Cl
CCC(O)(C)C,Clc2cc1non(=O)c1cc2,-8.05623466,713294,CCC(C)(C)O,[O-][n+]1onc2cc(Cl)ccc21,Y,-8.061463,0.005228340000000387,-0.005228340000000387,[O-][n+]1onc2cc(Cl)ccc21.CCC(C)(C)O
Cc1nc(C)ccc1,C3(COCCOc2ccccc2OCCOCCOCCOc1ccccc1OCCO3),-26.26671948,177776,Cc1cccc(C)n1,c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCOCCO2,Y,-26.27199,0.005270519999999834,-0.005270519999999834,c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCOCCO2.Cc1cccc(C)n1
CN1CCCC1,OC(=O)c(cc1O)cc(O)c1O,-17.68755665,536721,CN1CCCC1,O=C(O)c1cc(O)c(O)c(O)c1,Y,-17.692862,0.0053053500000004306,-0.0053053500000004306,O=C(O)c1cc(O)c(O)c(O)c1.CN1CCCC1
CCCCOC(C)=O,O=C9c5ccc7c6c5c(c2ccccc92)ccc6c4ccc(c1ccccc81)c3c4c7ccc3C8=O,-28.59459513,448852,CCCCOC(C)=O,O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,Y,-28.589212,0.005383129999998459,0.005383129999998459,O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5.CCCCOC(C)=O
NCCCN,CCOc1ccc(cc1)NC(C)=O,-15.39288529,390440,NCCCN,CCOc1ccc(NC(C)=O)cc1,Y,-15.398277,0.005391709999999605,-0.005391709999999605,CCOc1ccc(NC(C)=O)cc1.NCCCN
ClC(Cl)C(O)=O,Cc1ccccc1N(=O)=O,-9.18834511,264794,O=C(O)C(Cl)Cl,Cc1ccccc1[N+](=O)[O-],Y,-9.182813,0.005532110000000756,0.005532110000000756,Cc1ccccc1[N+](=O)[O-].O=C(O)C(Cl)Cl
CCCCOCCCC,COC(=O)C(Cc1ccccc1)NC(C(N)CC(O)=O)=O,-16.18122495,55074,CCCCOCCCC,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Y,-16.186964,0.005739049999998969,-0.005739049999998969,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.CCCCOCCCC
CCCCCCCCCCCCC,OB(O)O,-2.7707001,330259,CCCCCCCCCCCCC,OB(O)O,Y,-2.7765129,0.005812800000000173,-0.005812800000000173,OB(O)O.CCCCCCCCCCCCC
COCCOCCOCCOCCOC,Cc1n[nH]c(=O)[nH]c1=O,-13.37535245,565691,COCCOCCOCCOCCOC,Cc1n[nH]c(=O)[nH]c1=O,Y,-13.369287,0.006065449999999473,0.006065449999999473,Cc1n[nH]c(=O)[nH]c1=O.COCCOCCOCCOCCOC
CCCCC(CC)=O,O=c2[nH]c(=O)c1nccnc1[nH]2,-14.95653716,636956,CCCCC(=O)CC,O=c1[nH]c(=O)c2nccnc2[nH]1,Y,-14.950389,0.006148160000000402,0.006148160000000402,O=c1[nH]c(=O)c2nccnc2[nH]1.CCCCC(=O)CC
CCC(C)(C)C,NC1=NC(=S)C2=C(N1)N=CN2,-10.74652639,735892,CCC(C)(C)C,Nc1nc(=S)c2[nH]cnc2[nH]1,Y,-10.752675,0.006148610000000332,-0.006148610000000332,Nc1nc(=S)c2[nH]cnc2[nH]1.CCC(C)(C)C
CCN(CC)CC,Nc2cc1cc[nH]c1cc2,-9.34374057,453981,CCN(CC)CC,Nc1ccc2[nH]ccc2c1,Y,-9.337585,0.006155569999998889,0.006155569999998889,Nc1ccc2[nH]ccc2c1.CCN(CC)CC
NCCN,CCC(C)n(c(=O)[nH]c1C)c(=O)c1Br,-17.25070695,737247,NCCN,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,Y,-17.257038,0.006331050000000005,-0.006331050000000005,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O.NCCN
CCN(=O)=O,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,-18.74298185,656033,CC[N+](=O)[O-],O=C(c1ccc(O)cc1)c1ccc(O)cc1,Y,-18.736412,0.006569849999998212,0.006569849999998212,O=C(c1ccc(O)cc1)c1ccc(O)cc1.CC[N+](=O)[O-]
CN1CCN(C)C1=O,[NH3+]CCCCCCCC([O-])=O,-15.01308051,987876,CN1CCN(C)C1=O,[NH3+]CCCCCCCC(=O)[O-],Y,-15.006241,0.006839510000000715,0.006839510000000715,[NH3+]CCCCCCCC(=O)[O-].CN1CCN(C)C1=O
CCC#N,O=C(N)C=CC(=O)N,-14.58501603,516410,CCC#N,NC(=O)C=CC(N)=O,Y,-14.578101,0.006915030000000044,0.006915030000000044,NC(=O)C=CC(N)=O.CCC#N
CCCOCC(O)C,COC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1,-19.67143082,406321,CCCOCC(C)O,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,Y,-19.678514,0.0070831799999986345,-0.0070831799999986345,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12.CCCOCC(C)O
OCCc1ccccc1,COc1cccnc1,-7.72025164,723403,OCCc1ccccc1,COc1cccnc1,Y,-7.727338,0.007086359999999736,-0.007086359999999736,COc1cccnc1.OCCc1ccccc1
CC(Cl)(Cl)Cl,CC1(S2)SC3(C)SC(C)(C1)SC2(C)C3,-13.39019884,743400,CC(Cl)(Cl)Cl,CC12CC3(C)SC(C)(CC(C)(S1)S3)S2,Y,-13.3973055,0.00710665999999982,-0.00710665999999982,CC12CC3(C)SC(C)(CC(C)(S1)S3)S2.CC(Cl)(Cl)Cl
CC(=O)c1ccccc1,S=C1SCCS1,-10.06483345,695485,CC(=O)c1ccccc1,S=C1SCCS1,Y,-10.072014,0.007180549999999286,-0.007180549999999286,S=C1SCCS1.CC(=O)c1ccccc1
COCCO,Oc1ccc(O)nn1,-13.32512851,289141,COCCO,Oc1ccc(O)nn1,Y,-13.332356,0.007227490000000003,-0.007227490000000003,Oc1ccc(O)nn1.COCCO
CCCCOCCCC,CC1(C)C(C1C(Br)C(Br)(Br)Br)C(OC(C#N)c3cc(Oc2ccccc2)ccc3)=O,-21.91842404,49145,CCCCOCCCC,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,Y,-21.925667,0.007242959999999243,-0.007242959999999243,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br.CCCCOCCCC
NCCC,CCNc1nc(NC(C)C)nc(Cl)n1,-16.94138281,121515,CCCN,CCNc1nc(Cl)nc(NC(C)C)n1,Y,-16.948723,0.007340190000000746,-0.007340190000000746,CCNc1nc(Cl)nc(NC(C)C)n1.CCCN
OCCOCC,FC(O)=C,-6.96299595,709187,CCOCCO,C=C(O)F,Y,-6.9553776,0.007618349999999552,0.007618349999999552,C=C(O)F.CCOCCO
NCCCC,CC(OC(C)C(O)=O)C(O)=O,-18.42974886,399947,CCCCN,CC(OC(C)C(=O)O)C(=O)O,Y,-18.437372,0.007623139999999751,-0.007623139999999751,CC(OC(C)C(=O)O)C(=O)O.CCCCN
CC1OC1,n1n[nH]cc1,-10.10611445,834626,CC1CO1,c1c[nH]nn1,Y,-10.113766,0.0076515500000002845,-0.0076515500000002845,c1c[nH]nn1.CC1CO1
CN1CCCCC1=O,Oc1ccccc1N(=O)=O,-8.74129474,822666,CN1CCCCC1=O,O=[N+]([O-])c1ccccc1O,Y,-8.748954,0.007659259999998724,-0.007659259999998724,O=[N+]([O-])c1ccccc1O.CN1CCCCC1=O
COC(CC#N)=O,OC1=NC(=N)NC2=C1N=C(I)N2,-22.83977803,646490,COC(=O)CC#N,N=c1nc(O)c2nc(I)[nH]c2[nH]1,Y,-22.832035,0.007743030000000317,0.007743030000000317,N=c1nc(O)c2nc(I)[nH]c2[nH]1.COC(=O)CC#N
CCCCCCCCN(CCCCCCCC)CCCCCCCC,OOCCCc1ccccc1,-8.92391757,382145,CCCCCCCCN(CCCCCCCC)CCCCCCCC,OOCCCc1ccccc1,Y,-8.9161625,0.007755069999999975,0.007755069999999975,OOCCCc1ccccc1.CCCCCCCCN(CCCCCCCC)CCCCCCCC
OCCC,OC1(CCCCC1)C(C)=O,-8.13978527,788292,CCCO,CC(=O)C1(O)CCCCC1,Y,-8.147617,0.007831729999999482,-0.007831729999999482,CC(=O)C1(O)CCCCC1.CCCO
CC(C)(C)Cl,CNCC(O)C(O)C(O)C(O)CO,-12.93904268,551750,CC(C)(C)Cl,CNCC(O)C(O)C(O)C(O)CO,Y,-12.931164,0.00787867999999925,0.00787867999999925,CNCC(O)C(O)C(O)C(O)CO.CC(C)(C)Cl
CCOP(OCC)(OCC)=O,OC1=CC=C(C2=C1C(=O)C1=C(O)C=CC=C1O2)[N+]([O-])=O,-15.67496808,999565,CCOP(=O)(OCC)OCC,O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12,Y,-15.667085,0.007883079999999154,0.007883079999999154,O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12.CCOP(=O)(OCC)OCC
O,CN(C)C(N)C,-6.49136423,71169,O,CC(N)N(C)C,Y,-6.483472,0.007892230000000389,0.007892230000000389,CC(N)N(C)C.O
CN(=O)=O,Oc1cccc3c1C(=O)c(cccc2O)c2C3=O,-12.25613389,28928,C[N+](=O)[O-],O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,Y,-12.24823,0.007903889999999691,0.007903889999999691,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21.C[N+](=O)[O-]
CCCCOCCCC,Nc2c1C(=O)NC(c1c(N)cc2)=O,-11.42824619,854478,CCCCOCCCC,Nc1ccc(N)c2c1C(=O)NC2=O,Y,-11.420248,0.007998189999998573,0.007998189999998573,Nc1ccc(N)c2c1C(=O)NC2=O.CCCCOCCCC
Nc1ccccc1,NCCCCCC(=O)N,-14.89554995,428604,Nc1ccccc1,NCCCCCC(N)=O,Y,-14.887362,0.008187949999999944,0.008187949999999944,NCCCCCC(N)=O.Nc1ccccc1
OCCN,ON=C1C(=O)NC(=O)NC1=O,-19.15981622,817370,NCCO,O=C1NC(=O)C(=NO)C(=O)N1,Y,-19.1516,0.008216220000001329,0.008216220000001329,O=C1NC(=O)C(=NO)C(=O)N1.NCCO
O=Cc1occc1,OC(=O)C=CC(=O)N,-14.42088767,636859,O=Cc1ccco1,NC(=O)C=CC(=O)O,Y,-14.412671,0.008216670000001258,0.008216670000001258,NC(=O)C=CC(=O)O.O=Cc1ccco1
