solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
CN1CCCC1,CCC(C)(CC)c1cc(on1)NC(c2c(OC)cccc2OC)=O,-19.68785083,692124,CN1CCCC1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,Y,-19.689161,0.0013101699999999994,-0.0013101699999999994,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1.CN1CCCC1
Nc1ccccc1,C=C=CS(c1ccccc1)(=O)=O,-12.48666078,575835,Nc1ccccc1,C=C=CS(=O)(=O)c1ccccc1,Y,-12.485261,0.0013997799999998506,0.0013997799999998506,C=C=CS(=O)(=O)c1ccccc1.Nc1ccccc1
BrC(Br)Br,OCC(O)CON(=O)=O,-7.34268358,388624,BrC(Br)Br,O=[N+]([O-])OCC(O)CO,Y,-7.3412695,0.0014140799999999842,0.0014140799999999842,O=[N+]([O-])OCC(O)CO.BrC(Br)Br
CN(C)P(=O)(N(C)C)N(C)C,CC(CCC=C(C)C)C1(O)CC=C(C)CC1,-11.73425955,347101,CN(C)P(=O)(N(C)C)N(C)C,CC(C)=CCCC(C)C1(O)CC=C(C)CC1,Y,-11.735686,0.0014264499999985247,-0.0014264499999985247,CC(C)=CCCC(C)C1(O)CC=C(C)CC1.CN(C)P(=O)(N(C)C)N(C)C
CNc1ccccc1,COc2c1ccccc1ncc2,-10.96769339,6588,CNc1ccccc1,COc1ccnc2ccccc12,Y,-10.969253,0.0015596099999992674,-0.0015596099999992674,COc1ccnc2ccccc12.CNc1ccccc1
OCCCCCCCC,OC(=O)c1ccc(cc1)C(=O)N,-15.57792827,524401,CCCCCCCCO,NC(=O)c1ccc(C(=O)O)cc1,Y,-15.576211,0.0017172699999985497,0.0017172699999985497,NC(=O)c1ccc(C(=O)O)cc1.CCCCCCCCO
CCCCC(C)=O,CC(CCC1=O)=C1O,-7.26883823,540062,CCCCC(C)=O,CC1=C(O)C(=O)CC1,Y,-7.2669435,0.0018947300000000666,0.0018947300000000666,CC1=C(O)C(=O)CC1.CCCCC(C)=O
OCC(C)C,FC(F)(N)Cl,-5.9107524,787943,CC(C)CO,NC(F)(F)Cl,Y,-5.9088283,0.0019241000000000952,0.0019241000000000952,NC(F)(F)Cl.CC(C)CO
CC(Br)Br,OC(C1CCCCN1)=O,-10.2795653,502713,CC(Br)Br,O=C(O)C1CCCCN1,Y,-10.2776375,0.0019277999999989248,0.0019277999999989248,O=C(O)C1CCCCN1.CC(Br)Br
CCC(C)(C)C,NC1=CC(N)=C2C(=O)NNC(=O)C2=C1,-11.76200821,755566,CCC(C)(C)C,Nc1cc(N)c2c(=O)[nH][nH]c(=O)c2c1,Y,-11.764182,0.0021737900000005084,-0.0021737900000005084,Nc1cc(N)c2c(=O)[nH][nH]c(=O)c2c1.CCC(C)(C)C
OCc1occc1,O=C1NC(=S)NC(CC2=CC=CC=C2)=C1,-17.35261861,685762,OCc1ccco1,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1,Y,-17.350334,0.0022846100000002423,0.0022846100000002423,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1.OCc1ccco1
FC(F)C(F)C(F)(F)F,CCCC(C)=N,-6.02998521,73409,FC(F)C(F)C(F)(F)F,CCCC(C)=N,Y,-6.032314,0.0023287899999999695,-0.0023287899999999695,CCCC(C)=N.FC(F)C(F)C(F)(F)F
CO,Cc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-16.00725718,135987,CO,Cc1ccc(C(=NS(=O)(=O)C(F)(F)F)NS(=O)(=O)C(F)(F)F)cc1,Y,-16.004917,0.002340180000000913,0.002340180000000913,Cc1ccc(C(=NS(=O)(=O)C(F)(F)F)NS(=O)(=O)C(F)(F)F)cc1.CO
O=S1(CCCC1)=O,CN(C)c1cncnc1,-9.29790519,950210,O=S1(=O)CCCC1,CN(C)c1cncnc1,Y,-9.300484,0.0025788100000010417,-0.0025788100000010417,CN(C)c1cncnc1.O=S1(=O)CCCC1
CN(=O)=O,CCCP(CCC)(SCC)=O,-10.36311201,464570,C[N+](=O)[O-],CCCP(=O)(CCC)SCC,Y,-10.360373,0.0027390100000008744,0.0027390100000008744,CCCP(=O)(CCC)SCC.C[N+](=O)[O-]
CC#N,OC=C,-5.48979563,310881,CC#N,C=CO,Y,-5.4870415,0.002754129999999577,0.002754129999999577,C=CO.CC#N
Fc1c(F)c(F)c(F)c(F)c1F,CCC1C=CC(O1)=O,-7.21160499,467508,Fc1c(F)c(F)c(F)c(F)c1F,CCC1C=CC(=O)O1,Y,-7.2088437,0.0027612899999995832,0.0027612899999995832,CCC1C=CC(=O)O1.Fc1c(F)c(F)c(F)c(F)c1F
NCCN,ClC(Cl)(Cl)c(ccc1)nc1Cl,-8.95409257,657539,NCCN,Clc1cccc(C(Cl)(Cl)Cl)n1,Y,-8.9569845,0.002891930000000542,-0.002891930000000542,Clc1cccc(C(Cl)(Cl)Cl)n1.NCCN
C(CC1)CCC1C2CCCCC2,FC(F)(F)C(F)(F)O,-1.48077269,2510,C1CCC(C2CCCCC2)CC1,OC(F)(F)C(F)(F)F,Y,-1.4778696,0.002903089999999997,0.002903089999999997,OC(F)(F)C(F)(F)F.C1CCC(C2CCCCC2)CC1
OCCCO,CC1(C)CC(CC(C)(C1)CN=C=O)N=C=O,-8.48074229,283828,OCCCO,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,Y,-8.477835,0.0029072899999995627,0.0029072899999995627,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1.OCCCO
CCCN(=O)=O,Oc1cc(C)on1,-8.21794922,410528,CCC[N+](=O)[O-],Cc1cc(O)no1,Y,-8.221223,0.00327378000000067,-0.00327378000000067,Cc1cc(O)no1.CCC[N+](=O)[O-]
Fc1c(F)c(F)c(F)c(F)c1F,COC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.73801416,909807,Fc1c(F)c(F)c(F)c(F)c1F,COC(F)(F)C(F)(F)C(F)(F)C(F)F,Y,-4.7346992,0.003314959999999978,0.003314959999999978,COC(F)(F)C(F)(F)C(F)(F)C(F)F.Fc1c(F)c(F)c(F)c(F)c1F
Fc1c(F)c(F)c(F)c(F)c1F,CCCCCCn1ccnc1,-9.101115,169442,Fc1c(F)c(F)c(F)c(F)c1F,CCCCCCn1ccnc1,Y,-9.104477,0.003361999999999199,-0.003361999999999199,CCCCCCn1ccnc1.Fc1c(F)c(F)c(F)c(F)c1F
CNc1ccccc1,CCCCCCCCCCCCC(=O)NC,-14.29899996,631146,CNc1ccccc1,CCCCCCCCCCCCC(=O)NC,Y,-14.302473,0.0034730400000011485,-0.0034730400000011485,CCCCCCCCCCCCC(=O)NC.CNc1ccccc1
CC(C)N(=O)=O,CCOC(CC(O)(CC(OCC)=O)C(OCC)=O)=O,-12.97285472,892404,CC(C)[N+](=O)[O-],CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,Y,-12.976393,0.0035382799999990056,-0.0035382799999990056,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC.CC(C)[N+](=O)[O-]
NCCN,CCCCCCCCNCCCCCCCC,-6.19556654,172374,NCCN,CCCCCCCCNCCCCCCCC,Y,-6.199219,0.0036524600000005236,-0.0036524600000005236,CCCCCCCCNCCCCCCCC.NCCN
Cc1ncccc1C,CC(=O)NN,-6.63654393,962135,Cc1cccnc1C,CC(=O)NN,Y,-6.6402135,0.003669569999999567,-0.003669569999999567,CC(=O)NN.Cc1cccnc1C
O=CN,COCCOCCOCCO,-10.71733667,212696,NC=O,COCCOCCOCCO,Y,-10.721046,0.003709329999999511,-0.003709329999999511,COCCOCCOCCO.NC=O
CCCCc1ccccc1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc(nc2C)nc(C)c2,-20.14703798,185154,CCCCc1ccccc1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,Y,-20.150888,0.003850019999998011,-0.003850019999998011,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1.CCCCc1ccccc1
Oc1cc(C)ccc1,CCC=CCCCCC=O,-8.74417605,928120,Cc1cccc(O)c1,CCC=CCCCCC=O,Y,-8.748108,0.003931950000000128,-0.003931950000000128,CCC=CCCCCC=O.Cc1cccc(O)c1
CNC=O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-13.20979487,430432,CNC=O,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,Y,-13.205833,0.003961869999999479,0.003961869999999479,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC.CNC=O
CCOC(C)(C)C,FC(F)(F)C(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-4.90552596,746037,CCOC(C)(C)C,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,Y,-4.901544,0.003981959999999951,0.003981959999999951,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F.CCOC(C)(C)C
CCOP(OCC)(OCC)=O,COC(=O)C2=C(C)NC(C)=C(C2c1ccccc1N(=O)=O)C(OC)=O,-20.95107305,416015,CCOP(=O)(OCC)OCC,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],Y,-20.955132,0.004058949999997452,-0.004058949999997452,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-].CCOP(=O)(OCC)OCC
CCCCCCCCCCCCCCC=C,Cn1cnnn1,-6.31748155,287615,C=CCCCCCCCCCCCCCC,Cn1cnnn1,Y,-6.321613,0.0041314500000000365,-0.0041314500000000365,Cn1cnnn1.C=CCCCCCCCCCCCCCC
Nc1ccccc1,FC(F)(F)C(C)(C(F)(F)F)C(C)(C(F)(F)F)C(F)(F)F,-4.16400932,729931,Nc1ccccc1,CC(C(F)(F)F)(C(F)(F)F)C(C)(C(F)(F)F)C(F)(F)F,Y,-4.159782,0.004227320000000034,0.004227320000000034,CC(C(F)(F)F)(C(F)(F)F)C(C)(C(F)(F)F)C(F)(F)F.Nc1ccccc1
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCSP(OCC)(Oc1ccc(Br)cc1Cl)=O,-14.034023,116976,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,Y,-14.029766,0.004256999999999067,0.004256999999999067,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl.CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
CC(Cl)Cl,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,-18.06089606,598581,CC(Cl)Cl,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,Y,-18.065168,0.004271939999998864,-0.004271939999998864,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1.CC(Cl)Cl
NCCCN,CC(C)CCCCCCCOC(=O)c1ccccc1C(OCCCCCCCC(C)C)=O,-14.48709928,51555,NCCCN,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,Y,-14.491386,0.004286719999999633,-0.004286719999999633,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C.NCCCN
CNC=O,OCC1=CNC2=CC=CC=C12,-13.73534205,360000,CNC=O,OCc1c[nH]c2ccccc12,Y,-13.731038,0.004304050000000004,0.004304050000000004,OCc1c[nH]c2ccccc12.CNC=O
BrC(Br)C(Br)Br,[NH3+]CC(=O)NCC([O-])=O,-12.05220974,994278,BrC(Br)C(Br)Br,[NH3+]CC(=O)NCC(=O)[O-],Y,-12.047886,0.004323740000000242,0.004323740000000242,[NH3+]CC(=O)NCC(=O)[O-].BrC(Br)C(Br)Br
ClC1CCCCC1,O=N(=O)c1cc(ccc1)S(O)(=O)=O,-13.58444196,479737,ClC1CCCCC1,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,Y,-13.588863,0.004421040000000431,-0.004421040000000431,O=[N+]([O-])c1cccc(S(=O)(=O)O)c1.ClC1CCCCC1
CCCCC(CO)CC,Nc2sc(nn2)c1oc(cc1)N(=O)=O,-17.10126305,139243,CCCCC(CC)CO,Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1,Y,-17.096699,0.0045640499999990425,0.0045640499999990425,Nc1nnc(-c2ccc([N+](=O)[O-])o2)s1.CCCCC(CC)CO
CSC,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,-21.33117113,381141,CSC,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,Y,-21.326607,0.004564130000002109,0.004564130000002109,O=C(Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1.CSC
FC(F)(F)C(F)(F)C(F)(F)F,Clc1ccc(cc1)C(=O)N(C)C,-6.2417021,282462,FC(F)(F)C(F)(F)C(F)(F)F,CN(C)C(=O)c1ccc(Cl)cc1,Y,-6.2464247,0.004722600000000021,-0.004722600000000021,CN(C)C(=O)c1ccc(Cl)cc1.FC(F)(F)C(F)(F)C(F)(F)F
COP(OC)(OC)=O,ClC#CC(O)=O,-9.28282165,54046,COP(=O)(OC)OC,O=C(O)C#CCl,Y,-9.287592,0.004770349999999368,-0.004770349999999368,O=C(O)C#CCl.COP(=O)(OC)OC
OCC(C)C,ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1,-18.59795544,717369,CC(C)CO,Clc1ccccc1Nc1ncc(-c2ccccc2)n2cncc12,Y,-18.59314,0.0048154400000015585,0.0048154400000015585,Clc1ccccc1Nc1ncc(-c2ccccc2)n2cncc12.CC(C)CO
CCCCCCCCCOC(=O)c1ccccc1C(OCCCCCCCCC)=O,NC1=CC(N)=C2C(=O)NNC(=O)C2=C1,-16.50661434,849086,CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,Nc1cc(N)c2c(=O)[nH][nH]c(=O)c2c1,Y,-16.501753,0.004861339999997938,0.004861339999997938,Nc1cc(N)c2c(=O)[nH][nH]c(=O)c2c1.CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC
Oc1cc(C)ccc1,CC(=O)N1CCCC1,-12.09525225,472234,Cc1cccc(O)c1,CC(=O)N1CCCC1,Y,-12.090305,0.004947249999998959,0.004947249999998959,CC(=O)N1CCCC1.Cc1cccc(O)c1
C#N,FC1(F)C(F)(Cl)C(F)(Cl)C1(F)F,-4.62006932,55090,C#N,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,Y,-4.6251225,0.0050531799999999905,-0.0050531799999999905,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl.C#N
CCCCOC(=O)c1ccccc1C(OCCCC)=O,c2cc1nn[nH]c1cc2,-11.16551891,78131,CCCCOC(=O)c1ccccc1C(=O)OCCCC,c1ccc2[nH]nnc2c1,Y,-11.160361,0.005157909999999433,0.005157909999999433,c1ccc2[nH]nnc2c1.CCCCOC(=O)c1ccccc1C(=O)OCCCC
ICI,CCc1[nH]ccn1,-8.51726433,92826,ICI,CCc1ncc[nH]1,Y,-8.5119705,0.005293829999999389,0.005293829999999389,CCc1ncc[nH]1.ICI
NCCC,CCC(C)c1ccccc1OC(=O)NC,-13.94376671,644105,CCCN,CCC(C)c1ccccc1OC(=O)NC,Y,-13.949136,0.005369289999999083,-0.005369289999999083,CCC(C)c1ccccc1OC(=O)NC.CCCN
C#N,COC(F)C(F)C,-5.69893108,105966,C#N,COC(F)C(C)F,Y,-5.693555,0.005376080000000449,0.005376080000000449,COC(F)C(C)F.C#N
C#N,FC(F)CC(F)(F)Cl,-5.03195463,972498,C#N,FC(F)CC(F)(F)Cl,Y,-5.0373445,0.005389869999999242,-0.005389869999999242,FC(F)CC(F)(F)Cl.C#N
CCCCC#N,CC1(C)OC(=O)NC1=O,-10.27464073,921924,CCCCC#N,CC1(C)OC(=O)NC1=O,Y,-10.280045,0.005404269999999656,-0.005404269999999656,CC1(C)OC(=O)NC1=O.CCCCC#N
C#N,FCCCC,-3.93486148,745529,C#N,CCCCF,Y,-3.929444,0.0054174799999997525,0.0054174799999997525,CCCCF.C#N
CCOC(=O)c1ccccc1C(OCC)=O,OC1=CC=C(C=C1)C1=CC2=C(O1)C=CC(O)=C2,-18.65627743,454120,CCOC(=O)c1ccccc1C(=O)OCC,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1,Y,-18.661823,0.0055455699999988894,-0.0055455699999988894,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1.CCOC(=O)c1ccccc1C(=O)OCC
ClC(Cl)C(O)=O,Oc2ccccc2C=Nc1ccccc1,-12.99796961,348931,O=C(O)C(Cl)Cl,Oc1ccccc1C=Nc1ccccc1,Y,-12.992405,0.005564610000000414,0.005564610000000414,Oc1ccccc1C=Nc1ccccc1.O=C(O)C(Cl)Cl
NCCCN,C#C,-1.91162622,653426,NCCCN,C#C,Y,-1.9060273,0.005598919999999952,0.005598919999999952,C#C.NCCCN
CNC(C)=O,CC1=CC(C)=CC(O1)=O,-9.1494639,99752,CNC(C)=O,Cc1cc(C)oc(=O)c1,Y,-9.143779,0.005684900000000326,0.005684900000000326,Cc1cc(C)oc(=O)c1.CNC(C)=O
BrC(Br)C(Br)Br,OOC(C)c1ccccc1,-7.90668686,547883,BrC(Br)C(Br)Br,CC(OO)c1ccccc1,Y,-7.900992,0.00569486000000019,0.00569486000000019,CC(OO)c1ccccc1.BrC(Br)C(Br)Br
OCCSCCO,OCC1=CNC2=CC=CC=C12,-13.04224656,43353,OCCSCCO,OCc1c[nH]c2ccccc12,Y,-13.047959,0.00571243999999993,-0.00571243999999993,OCc1c[nH]c2ccccc12.OCCSCCO
OCC(C)C,Cn1ccc(=O)n(C)c1=O,-10.65383694,375726,CC(C)CO,Cn1ccc(=O)n(C)c1=O,Y,-10.659679,0.0058420600000008704,-0.0058420600000008704,Cn1ccc(=O)n(C)c1=O.CC(C)CO
OCC,CCOc1ccccc1C=O,-8.95866493,317589,CCO,CCOc1ccccc1C=O,Y,-8.952784,0.005880930000000006,0.005880930000000006,CCOc1ccccc1C=O.CCO
C1OC1,CC2(C1CCC=CCC=CCCCO1)CCC=C(C)CC=CC(C)(C)CCO2,-17.65084938,971630,C1CO1,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1,Y,-17.656813,0.005963619999999281,-0.005963619999999281,CC1=CCCC(C)(C2CCC=CCC=CCCCO2)OCCC(C)(C)C=CC1.C1CO1
NCCC,ClCC(=O)N,-9.43168747,145747,CCCN,NC(=O)CCl,Y,-9.425712,0.005975469999999206,0.005975469999999206,NC(=O)CCl.CCCN
FCCCCCCCC,OS(=O)(=O)NC1CCCCC1,-12.66447891,537460,CCCCCCCCF,O=S(=O)(O)NC1CCCCC1,Y,-12.670563,0.006084089999999875,-0.006084089999999875,O=S(=O)(O)NC1CCCCC1.CCCCCCCCF
Oc1cc(C)ccc1,CCOc1ccc(C=O)cc1,-11.36454298,403091,Cc1cccc(O)c1,CCOc1ccc(C=O)cc1,Y,-11.35845,0.006092980000000026,0.006092980000000026,CCOc1ccc(C=O)cc1.Cc1cccc(O)c1
CO,Oc2ccc(N=Nc1ccc(cc1)N(=O)=O)cc2,-18.51758771,413190,CO,O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2)cc1,Y,-18.511364,0.0062237100000004375,0.0062237100000004375,O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2)cc1.CO
NCCC,OC(=O)C(=CO1)C=CC1=O,-14.48571061,210719,CCCN,O=C(O)c1ccc(=O)oc1,Y,-14.491997,0.006286389999999642,-0.006286389999999642,O=C(O)c1ccc(=O)oc1.CCCN
OCCN,N1N=C(C2=C1C=CC=C2)C1=CC=NC=C1,-16.52202996,342923,NCCO,c1ccc2c(-c3ccncc3)n[nH]c2c1,Y,-16.528374,0.00634403999999833,-0.00634403999999833,c1ccc2c(-c3ccncc3)n[nH]c2c1.NCCO
O,c(cc1)ccc1c3nc(c2ccccc2)on3,-5.91316878,306134,O,c1ccc(-c2noc(-c3ccccc3)n2)cc1,Y,-5.9195304,0.006361619999999846,-0.006361619999999846,c1ccc(-c2noc(-c3ccccc3)n2)cc1.O
N1CCCC1,C2CCn1nnnc1CC2,-11.52833967,158705,C1CCNC1,C1CCc2nnnn2CC1,Y,-11.521941,0.006398669999999385,0.006398669999999385,C1CCc2nnnn2CC1.C1CCNC1
OCCCCCCCCC,OC(=O)c1ccc(cc1)C(=O)N,-15.37572779,335882,CCCCCCCCCO,NC(=O)c1ccc(C(=O)O)cc1,Y,-15.369241,0.006486789999998521,0.006486789999998521,NC(=O)c1ccc(C(=O)O)cc1.CCCCCCCCCO
O1CCCC1,OCC(N)(C)CO,-9.21461232,806968,C1CCOC1,CC(N)(CO)CO,Y,-9.208123,0.006489320000000021,0.006489320000000021,CC(N)(CO)CO.C1CCOC1
OCC(O)CC,C1CC1C(C3CC3)(C2CC2)C(C6CC6)(C5CC5)C4CC4,-9.49017107,224791,CCC(O)CO,C1CC1C(C1CC1)(C1CC1)C(C1CC1)(C1CC1)C1CC1,Y,-9.48366,0.006511070000000174,0.006511070000000174,C1CC1C(C1CC1)(C1CC1)C(C1CC1)(C1CC1)C1CC1.CCC(O)CO
