solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
OCCOCCOCCCC,Nc1ccc(cc1N)N(=O)=O,-14.62146447,755193,CCCCOCCOCCO,Nc1ccc([N+](=O)[O-])cc1N,Y,-14.620255,0.0012094699999991576,0.0012094699999991576,Nc1ccc([N+](=O)[O-])cc1N.CCCCOCCOCCO
OCCCCCC,Oc1ccc(cc1)C(=O)N,-15.61008157,946313,CCCCCCO,NC(=O)c1ccc(O)cc1,Y,-15.608804,0.0012775700000009493,0.0012775700000009493,NC(=O)c1ccc(O)cc1.CCCCCCO
C1OCCOC1,OS(Cl)(=O)=O,-12.79985668,474011,C1COCCO1,O=S(=O)(O)Cl,Y,-12.798441,0.001415679999999142,0.001415679999999142,O=S(=O)(O)Cl.C1COCCO1
Cc1ccccn1,FCC(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-9.05796438,756171,Cc1ccccn1,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)CF,Y,-9.056544,0.0014203799999989997,0.0014203799999989997,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)CF.Cc1ccccn1
NCC,CNC(=O)N(C)C,-10.49550179,597619,CCN,CNC(=O)N(C)C,Y,-10.494022,0.001479790000001202,0.001479790000001202,CNC(=O)N(C)C.CCN
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-13.98141834,528854,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Y,-13.979908,0.0015103399999993883,0.0015103399999993883,CCCCCCCCN(CCCCCCCC)CCCCCCCC.CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
CC(C)OC(C)C,CCOP(O)(OCC)=O,-11.61147933,823841,CC(C)OC(C)C,CCOP(=O)(O)OCC,Y,-11.613079,0.0015996700000009412,-0.0015996700000009412,CCOP(=O)(O)OCC.CC(C)OC(C)C
OCCOCC,CNCCC=C3c1ccccc1CCc2ccccc32,-13.95562036,270488,CCOCCO,CNCCC=C1c2ccccc2CCc2ccccc21,Y,-13.95402,0.0016003599999994123,0.0016003599999994123,CNCCC=C1c2ccccc2CCc2ccccc21.CCOCCO
N1CCCC1,OC(C)(C)C#CC(O)(C)C,-13.80562769,684867,C1CCNC1,CC(C)(O)C#CC(C)(C)O,Y,-13.807283,0.0016553100000002985,-0.0016553100000002985,CC(C)(O)C#CC(C)(C)O.C1CCNC1
OCCCO,FC(F)(F)C(F)(C)C(F)(F)O,-7.65174314,61585,OCCCO,CC(F)(C(O)(F)F)C(F)(F)F,Y,-7.6534495,0.0017063600000000179,-0.0017063600000000179,CC(F)(C(O)(F)F)C(F)(F)F.OCCCO
CCCCCCCCN(CCCCCCCC)CCCCCCCC,FC(F)(F)C(F)C(F)(F)O,-4.40836712,2584,CCCCCCCCN(CCCCCCCC)CCCCCCCC,OC(F)(F)C(F)C(F)(F)F,Y,-4.406618,0.0017491200000003815,0.0017491200000003815,OC(F)(F)C(F)C(F)(F)F.CCCCCCCCN(CCCCCCCC)CCCCCCCC
BrCCBr,O=NN1CCN(CC1)N=O,-12.21968671,889811,BrCCBr,O=NN1CCN(N=O)CC1,Y,-12.2178955,0.0017912100000003761,0.0017912100000003761,O=NN1CCN(N=O)CC1.BrCCBr
C(c2ccccc2)c1ccccc1,O=C1SCCS1,-8.12747696,615901,c1ccc(Cc2ccccc2)cc1,O=C1SCCS1,Y,-8.129453,0.001976040000000623,-0.001976040000000623,O=C1SCCS1.c1ccc(Cc2ccccc2)cc1
FC(F)C(F)C(F)(F)F,CCCCCCCCCCCCN1CCCC1=O,-14.8662702,245082,FC(F)C(F)C(F)(F)F,CCCCCCCCCCCCN1CCCC1=O,Y,-14.86428,0.001990199999999831,0.001990199999999831,CCCCCCCCCCCCN1CCCC1=O.FC(F)C(F)C(F)(F)F
Oc1cc(C)ccc1,Nc1cccc(N)c1N,-14.05642209,439121,Cc1cccc(O)c1,Nc1cccc(N)c1N,Y,-14.054214,0.002208089999999885,0.002208089999999885,Nc1cccc(N)c1N.Cc1cccc(O)c1
COCCOCCOCCOC,Nc2nc1ccccc1n2C,-13.64109597,465430,COCCOCCOCCOC,Cn1c(N)nc2ccccc21,Y,-13.643413,0.0023170300000003863,-0.0023170300000003863,Cn1c(N)nc2ccccc21.COCCOCCOCCOC
O=N(c1ccccc1)=O,OC1=CC=C(C=C1)C1=CC2=C(S1)C=C(O)C=C2,-18.72823838,287405,O=[N+]([O-])c1ccccc1,Oc1ccc(-c2cc3ccc(O)cc3s2)cc1,Y,-18.725914,0.002324380000001014,0.002324380000001014,Oc1ccc(-c2cc3ccc(O)cc3s2)cc1.O=[N+]([O-])c1ccccc1
CN1CCN(C)C1=O,OC1OC(C(O)C(O)C1O)C(O)=O,-18.21143299,297934,CN1CCN(C)C1=O,O=C(O)C1OC(O)C(O)C(O)C1O,Y,-18.213837,0.0024040100000028986,-0.0024040100000028986,O=C(O)C1OC(O)C(O)C(O)C1O.CN1CCN(C)C1=O
CC(C)(C)c1ccccc1,FC(F)(F)C(F)(O)C(F)(F)O,-4.5865751,973115,CC(C)(C)c1ccccc1,OC(F)(F)C(O)(F)C(F)(F)F,Y,-4.5840697,0.002505400000000435,0.002505400000000435,OC(F)(F)C(O)(F)C(F)(F)F.CC(C)(C)c1ccccc1
BrC(Br)C(Br)Br,c2cc1nc[nH]c1cc2,-10.48016686,880061,BrC(Br)C(Br)Br,c1ccc2[nH]cnc2c1,Y,-10.482746,0.0025791399999999243,-0.0025791399999999243,c1ccc2[nH]cnc2c1.BrC(Br)C(Br)Br
c2nc1ccccc1cc2,Oc2c1ccncc1ccc2,-14.14393614,365902,c1ccc2ncccc2c1,Oc1cccc2cnccc12,Y,-14.146567,0.0026308600000000126,-0.0026308600000000126,Oc1cccc2cnccc12.c1ccc2ncccc2c1
OCCOCCCC,CNCCC=C3c1ccccc1CCc2ccccc32,-14.10556719,447374,CCCCOCCO,CNCCC=C1c2ccccc2CCc2ccccc21,Y,-14.102856,0.0027111900000011957,0.0027111900000011957,CNCCC=C1c2ccccc2CCc2ccccc21.CCCCOCCO
CC(CC(C)=O)=O,CCCC(OCC(COC(CCC)=O)(COC(CCC)=O)COC(CCC)=O)=O,-15.32120954,503312,CC(=O)CC(C)=O,CCCC(=O)OCC(COC(=O)CCC)(COC(=O)CCC)COC(=O)CCC,Y,-15.318373,0.0028365400000005536,0.0028365400000005536,CCCC(=O)OCC(COC(=O)CCC)(COC(=O)CCC)COC(=O)CCC.CC(=O)CC(C)=O
CCOC(C)(C)C,Fc1ccc(cc1)C(=O)NO,-9.76108669,433138,CCOC(C)(C)C,O=C(NO)c1ccc(F)cc1,Y,-9.763944,0.0028573099999995577,-0.0028573099999995577,O=C(NO)c1ccc(F)cc1.CCOC(C)(C)C
ClB(Cl)Cl,OC(C)(C)CCCC(C)CC(n2ccc4c2cccc4)n1ccc3c1cccc3,-21.79736096,56836,ClB(Cl)Cl,CC(CCCC(C)(C)O)CC(n1ccc2ccccc21)n1ccc2ccccc21,Y,-21.80023,0.0028690400000002114,-0.0028690400000002114,CC(CCCC(C)(C)O)CC(n1ccc2ccccc21)n1ccc2ccccc21.ClB(Cl)Cl
CNC=O,Oc1cccc(C3=O)c1C(=O)c2c3cccc2O,-12.19108593,680772,CNC=O,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Y,-12.194185,0.0030990699999993154,-0.0030990699999993154,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21.CNC=O
CCC(O)CC,CCCCCCCCCCCCCOC(OCCCCCCCCCCCCC)CC(C)CCC=C(C)C,-22.74356688,899351,CCC(O)CC,CCCCCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCCCC,Y,-22.740402,0.0031648799999999255,0.0031648799999999255,CCCCCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCCCC.CCC(O)CC
OCCOCCOCCCC,OCC(O)C(O)C(O)C=O,-11.58485604,695981,CCCCOCCOCCO,O=CC(O)C(O)C(O)CO,Y,-11.581556,0.0033000399999991714,0.0033000399999991714,O=CC(O)C(O)C(O)CO.CCCCOCCOCCO
CCCCN(CCCC)CCCC,OOCCCc1ccccc1,-9.69842833,730825,CCCCN(CCCC)CCCC,OOCCCc1ccccc1,Y,-9.702035,0.003606669999999923,-0.003606669999999923,OOCCCc1ccccc1.CCCCN(CCCC)CCCC
N1CCCC1,Clc(ccc1O)cc1N,-16.01118491,311312,C1CCNC1,Nc1cc(Cl)ccc1O,Y,-16.014816,0.0036310899999989488,-0.0036310899999989488,Nc1cc(Cl)ccc1O.C1CCNC1
N#Cc1ccccc1,OS(C)(=O)=O,-11.81273816,978681,N#Cc1ccccc1,CS(=O)(=O)O,Y,-11.808788,0.00395016000000048,0.00395016000000048,CS(=O)(=O)O.N#Cc1ccccc1
Clc1ccccc1,Brc3cc2C(=O)C(Nc2c(Br)c3)=C(Nc1c(Br)c4)C(c1cc4Br)=O,-20.86488146,968780,Clc1ccccc1,O=C1C(=C2Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21,Y,-20.860916,0.003965459999999865,0.003965459999999865,O=C1C(=C2Nc3c(Br)cc(Br)cc3C2=O)Nc2c(Br)cc(Br)cc21.Clc1ccccc1
CO,CN(C)P(=O)(N(C)C)N(C)C,-11.29034337,240991,CO,CN(C)P(=O)(N(C)C)N(C)C,Y,-11.294347,0.004003629999999703,-0.004003629999999703,CN(C)P(=O)(N(C)C)N(C)C.CO
OCCO,Fc1ccoc1O,-8.06312763,760323,OCCO,Oc1occc1F,Y,-8.059014,0.004113630000000867,0.004113630000000867,Oc1occc1F.OCCO
CCN(CC)C(C)=O,Oc1ccc(cc1)C(=O)NO,-18.04923743,210247,CCN(CC)C(C)=O,O=C(NO)c1ccc(O)cc1,Y,-18.053402,0.004164569999996814,-0.004164569999996814,O=C(NO)c1ccc(O)cc1.CCN(CC)C(C)=O
CCCCC(CO)CC,CCc(nn1)oc1N,-11.73476148,906626,CCCCC(CC)CO,CCc1nnc(N)o1,Y,-11.730571,0.0041904800000001075,0.0041904800000001075,CCc1nnc(N)o1.CCCCC(CC)CO
O=C1CCCO1,NNc1ccc(cc1)N(=O)=O,-16.48782985,254205,O=C1CCCO1,NNc1ccc([N+](=O)[O-])cc1,Y,-16.483604,0.004225850000000975,0.004225850000000975,NNc1ccc([N+](=O)[O-])cc1.O=C1CCCO1
COCCOCCO,OCc(cnc1C)c(CO)c1O,-17.92090167,213146,COCCOCCO,Cc1ncc(CO)c(CO)c1O,Y,-17.916668,0.004233669999997858,0.004233669999997858,Cc1ncc(CO)c(CO)c1O.COCCOCCO
CCOC(OCC)=O,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,-17.54530901,884218,CCOC(=O)OCC,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,Y,-17.549597,0.004287989999998132,-0.004287989999998132,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1.CCOC(=O)OCC
CN(=O)=O,O=N(=O)C1=CC2=NNC=C2C=C1,-14.13880319,839812,C[N+](=O)[O-],O=[N+]([O-])c1ccc2c[nH]nc2c1,Y,-14.143102,0.004298809999999875,-0.004298809999999875,O=[N+]([O-])c1ccc2c[nH]nc2c1.C[N+](=O)[O-]
CCCCCCCCCCCCC,N#CC(C#N)c(c1F)c(F)c(F)cc1F,-6.85054823,202470,CCCCCCCCCCCCC,N#CC(C#N)c1c(F)c(F)cc(F)c1F,Y,-6.854856,0.0043077699999996,-0.0043077699999996,N#CC(C#N)c1c(F)c(F)cc(F)c1F.CCCCCCCCCCCCC
CN(=O)=O,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,-6.23067764,670205,C[N+](=O)[O-],O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Y,-6.2350044,0.00432676000000054,-0.00432676000000054,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C[N+](=O)[O-]
O=C1CCCC1,Oc1ccc(cc1)C(=O)N,-16.13598964,466958,O=C1CCCC1,NC(=O)c1ccc(O)cc1,Y,-16.131622,0.004367639999998119,0.004367639999998119,NC(=O)c1ccc(O)cc1.O=C1CCCC1
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,FC(F)(F)C(F)(C)C(F)(F)O,-7.41379733,14246,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CC(F)(C(O)(F)F)C(F)(F)F,Y,-7.4181995,0.00440216999999965,-0.00440216999999965,CC(F)(C(O)(F)F)C(F)(F)F.CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
OCCO,Nc1ccc(cc1N)N(=O)=O,-16.0087882,810542,OCCO,Nc1ccc([N+](=O)[O-])cc1N,Y,-16.013266,0.004477800000000087,-0.004477800000000087,Nc1ccc([N+](=O)[O-])cc1N.OCCO
NCCCN,OC(=O)c3c1ccccc1cc2ccccc32,-18.47030809,283284,NCCCN,O=C(O)c1c2ccccc2cc2ccccc12,Y,-18.47479,0.00448190999999909,-0.00448190999999909,O=C(O)c1c2ccccc2cc2ccccc12.NCCCN
CCC(O)CC,c(cc1ccc3c6)cc5c1c3c4c2c6cccc2ccc4c5,-15.2276229,217214,CCC(O)CC,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54,Y,-15.222971,0.004651900000000708,0.004651900000000708,c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54.CCC(O)CC
OC(C)=O,CCNC(N)=S,-12.52528379,457754,CC(=O)O,CCNC(N)=S,Y,-12.529993,0.004709209999999686,-0.004709209999999686,CCNC(N)=S.CC(=O)O
CCNCC,N#CCC(N)=C(C#N)C#N,-12.93197528,31018,CCNCC,N#CCC(N)=C(C#N)C#N,Y,-12.927192,0.004783279999999834,0.004783279999999834,N#CCC(N)=C(C#N)C#N.CCNCC
CC(OCc1ccccc1)=O,CN(C)C(C)=S,-8.08025867,431478,CC(=O)OCc1ccccc1,CC(=S)N(C)C,Y,-8.085124,0.004865330000001222,-0.004865330000001222,CC(=S)N(C)C.CC(=O)OCc1ccccc1
CN1CCCCC1=O,FC(F)(Cl)C(F)(O)Cl,-11.26768544,518400,CN1CCCCC1=O,OC(F)(Cl)C(F)(F)Cl,Y,-11.262522,0.005163439999998687,0.005163439999998687,OC(F)(Cl)C(F)(F)Cl.CN1CCCCC1=O
COCCOCCOCCOCCOC,N#Cc1ccccc1C#N,-11.53331456,74278,COCCOCCOCCOCCOC,N#Cc1ccccc1C#N,Y,-11.528044,0.0052705600000013675,0.0052705600000013675,N#Cc1ccccc1C#N.COCCOCCOCCOCCOC
ClC(Cl)C(O)=O,CCC(OC=CC1=O)=C1O,-12.0233108,205223,O=C(O)C(Cl)Cl,CCc1occc(=O)c1O,Y,-12.017961,0.005349800000001181,0.005349800000001181,CCc1occc(=O)c1O.O=C(O)C(Cl)Cl
ClCCCl,OB(O)O,-5.62941758,109364,ClCCCl,OB(O)O,Y,-5.624048,0.005369579999999985,0.005369579999999985,OB(O)O.ClCCCl
CCCCNCCCC,CCNC(C)=O,-7.40417657,936724,CCCCNCCCC,CCNC(C)=O,Y,-7.3987436,0.005432969999999315,0.005432969999999315,CCNC(C)=O.CCCCNCCCC
CS(C)=O,OC(=O)C1=NC2=CC=CC=C2N1,-17.29259229,871706,CS(C)=O,O=C(O)c1nc2ccccc2[nH]1,Y,-17.298052,0.005459709999996676,-0.005459709999996676,O=C(O)c1nc2ccccc2[nH]1.CS(C)=O
Oc1cc(C)ccc1,CC(C)([NH3+])C([O-])=O,-12.17145225,989439,Cc1cccc(O)c1,CC(C)([NH3+])C(=O)[O-],Y,-12.165948,0.005504249999999544,0.005504249999999544,CC(C)([NH3+])C(=O)[O-].Cc1cccc(O)c1
Cc1ncccc1C,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-12.8579114,479916,Cc1cccnc1C,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,Y,-12.852399,0.005512400000000639,0.005512400000000639,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O.Cc1cccnc1C
NCCCC,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-14.12462434,223688,CCCCN,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Y,-14.130169,0.005544659999999979,-0.005544659999999979,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl.CCCCN
CC(Cl)(Cl)Cl,O=P(c3ccccc3)(c2ccccc2)c1ccccc1,-16.94298047,799001,CC(Cl)(Cl)Cl,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,Y,-16.948666,0.005685530000000938,-0.005685530000000938,O=P(c1ccccc1)(c1ccccc1)c1ccccc1.CC(Cl)(Cl)Cl
CO,O=C(N)NC(=O)N,-16.06166425,943408,CO,NC(=O)NC(N)=O,Y,-16.05594,0.005724250000000097,0.005724250000000097,NC(=O)NC(N)=O.CO
c1ccccc1,OC(=O)c1ccccc1C=O,-12.62229505,901161,c1ccccc1,O=Cc1ccccc1C(=O)O,Y,-12.616466,0.005829049999999114,0.005829049999999114,O=Cc1ccccc1C(=O)O.c1ccccc1
Cc1cc(C)ccc1,C1CC1c2n[nH]nn2,-7.69516448,752848,Cc1cccc(C)c1,C1CC1c1nn[nH]n1,Y,-7.7012405,0.006076020000000071,-0.006076020000000071,C1CC1c1nn[nH]n1.Cc1cccc(C)c1
O=C1CCCO1,NC(N)=NC(=O)C1=C(N)N=C(N)C(Cl)=N1,-24.2371545,737296,O=C1CCCO1,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,Y,-24.231056,0.006098500000000229,0.006098500000000229,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N.O=C1CCCO1
CCCCNCCCC,CN(C)C(N)=S,-8.43215613,560113,CCCCNCCCC,CN(C)C(N)=S,Y,-8.426042,0.006114129999998497,0.006114129999998497,CN(C)C(N)=S.CCCCNCCCC
COP(OC)(OC)=O,CN(C)C(C)=S,-8.53059188,318851,COP(=O)(OC)OC,CC(=S)N(C)C,Y,-8.524314,0.006277879999998959,0.006277879999998959,CC(=S)N(C)C.COP(=O)(OC)OC
FC(F)C(F)C(F)(F)F,c2cc1nc[nH]c1cc2,-9.90582474,967369,FC(F)C(F)C(F)(F)F,c1ccc2[nH]cnc2c1,Y,-9.899477,0.006347740000000712,0.006347740000000712,c1ccc2[nH]cnc2c1.FC(F)C(F)C(F)(F)F
O=S=O,COC1=CC=C(C=C1)N1C=NC2=C1C=C(C=C2)C1=NNC(=S)O1,-23.52306137,368040,O=S=O,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1,Y,-23.516647,0.006414370000001668,0.006414370000001668,COc1ccc(-n2cnc3ccc(-c4n[nH]c(=S)o4)cc32)cc1.O=S=O
n1ccccc1,CCOC(=O)C(C#N)c(c(F)c1F)c(F)c(F)c1C(F)(F)F,-10.79161913,205755,c1ccncc1,CCOC(=O)C(C#N)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,Y,-10.798034,0.006414869999998629,-0.006414869999998629,CCOC(=O)C(C#N)c1c(F)c(F)c(C(F)(F)F)c(F)c1F.c1ccncc1
NCc1ccccc1,CC(C)CNC(=O)N,-12.22057366,148882,NCc1ccccc1,CC(C)CNC(N)=O,Y,-12.227412,0.006838339999999832,-0.006838339999999832,CC(C)CNC(N)=O.NCc1ccccc1
OCCC#N,OC(O)=O,-11.28227918,39258,N#CCCO,O=C(O)O,Y,-11.289122,0.006842820000001026,-0.006842820000001026,O=C(O)O.N#CCCO
COCCO,O=C(c1ccncc1)N,-13.49904194,444158,COCCO,NC(=O)c1ccncc1,Y,-13.505899,0.006857059999999748,-0.006857059999999748,NC(=O)c1ccncc1.COCCO
CCCCCCCCCCCCCCCC,COC(=O)C(Cc1ccccc1)NC(C(N)CC(O)=O)=O,-13.42650936,556561,CCCCCCCCCCCCCCCC,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,Y,-13.419484,0.0070253600000000915,0.0070253600000000915,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O.CCCCCCCCCCCCCCCC
OCCCO,FC(F)(O)Cl,-7.68226439,625058,OCCCO,OC(F)(F)Cl,Y,-7.6750584,0.0072059900000001065,0.0072059900000001065,OC(F)(F)Cl.OCCCO
N1CCCC1,Brc1c(C)cc(cc1C)NC(=O)N(C)C,-17.11273506,116139,C1CCNC1,Cc1cc(NC(=O)N(C)C)cc(C)c1Br,Y,-17.120062,0.0073269400000022245,-0.0073269400000022245,Cc1cc(NC(=O)N(C)C)cc(C)c1Br.C1CCNC1
Nc1ccccc1,Oc2c1cccnc1ccc2,-13.14747897,753041,Nc1ccccc1,Oc1cccc2ncccc12,Y,-13.154921,0.007442029999999988,-0.007442029999999988,Oc1cccc2ncccc12.Nc1ccccc1
C#N,CCCCCCC(CCC)=O,-9.75788224,404381,C#N,CCCCCCC(=O)CCC,Y,-9.750425,0.007457240000000809,0.007457240000000809,CCCCCCC(=O)CCC.C#N
Cc1ncccc1C,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-12.58662188,619100,Cc1cccnc1C,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Y,-12.579124,0.007497879999998958,0.007497879999998958,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.Cc1cccnc1C
CCCCN(CCCC)CCCC,CC(NCC(O)c(ccc2O)cc2C(=O)N)CCc1ccccc1,-16.25266344,57319,CCCCN(CCCC)CCCC,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,Y,-16.2451,0.0075634399999984225,0.0075634399999984225,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.CCCCN(CCCC)CCCC
CNC(C)=O,C1CN=CCC1,-5.9075886,868970,CNC(C)=O,C1=NCCCC1,Y,-5.915221,0.0076323999999994285,-0.0076323999999994285,C1=NCCCC1.CNC(C)=O
CC(CC(C)=O)=O,C3(CCCc1ccc(CCCCCCc(cc2)ccc2CC3)cc1),-12.54698875,200698,CC(=O)CC(C)=O,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2,Y,-12.539335,0.007653750000001125,0.007653750000001125,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2.CC(=O)CC(C)=O
OCC,FC(F)(F)C(O)(C(F)(F)F)C(F)(F)F,-6.50210037,889812,CCO,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,Y,-6.5099363,0.007835929999999713,-0.007835929999999713,OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F.CCO
CCCCCCCCN(CCCCCCCC)CCCCCCCC,CN(N)c1ccncc1,-7.09653808,157297,CCCCCCCCN(CCCCCCCC)CCCCCCCC,CN(N)c1ccncc1,Y,-7.0886235,0.007914580000000448,0.007914580000000448,CN(N)c1ccncc1.CCCCCCCCN(CCCCCCCC)CCCCCCCC
O=N(c1ccccc1)=O,Oc1ccc(O)nn1,-9.70332306,244089,O=[N+]([O-])c1ccccc1,Oc1ccc(O)nn1,Y,-9.711395,0.00807193999999889,-0.00807193999999889,Oc1ccc(O)nn1.O=[N+]([O-])c1ccccc1
OCCCCCCC,N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1,-21.2805702,399324,CCCCCCCO,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,Y,-21.272451,0.008119199999999438,0.008119199999999438,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1.CCCCCCCO
