solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
OC1CCCCC1,O=N(=O)c1cc(cc(c1)N(=O)=O)C(=O)N,-16.32209547,664176,OC1CCCCC1,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Y,-16.3205,0.0015954700000015976,0.0015954700000015976,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.OC1CCCCC1
CS(C)=O,CCCCCCCCCCCCCC(OO)=O,-8.98613537,624431,CS(C)=O,CCCCCCCCCCCCCC(=O)OO,Y,-8.987794000000001,0.0016586300000014376,-0.0016586300000014376,CCCCCCCCCCCCCC(=O)OO.CS(C)=O
CN1CCCC1,Clc(ccc1N)cc1N,-8.24153789,854652,CN1CCCC1,Nc1ccc(Cl)cc1N,Y,-8.239497,0.002040889999999962,0.002040889999999962,Nc1ccc(Cl)cc1N.CN1CCCC1
CC(CC1)CS1(=O)=O,CN1CCCNC1=S,-12.58485342,494057,CC1CCS(=O)(=O)C1,CN1CCCNC1=S,Y,-12.58262,0.0022334199999995974,0.0022334199999995974,CN1CCCNC1=S.CC1CCS(=O)(=O)C1
CCCCCCCCCCCCCCC,OC(=O)c3cc1ccccc1c(Cc(c4O)c2ccccc2cc4C(O)=O)c3O,-18.33580185,800669,CCCCCCCCCCCCCCC,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,Y,-18.338036,0.0022341499999996017,-0.0022341499999996017,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.CCCCCCCCCCCCCCC
O=C1CCCC1,OC(=O)c(cccc1O)c1O,-13.50281618,833875,O=C1CCCC1,O=C(O)c1cccc(O)c1O,Y,-13.500212,0.002604180000000511,0.002604180000000511,O=C(O)c1cccc(O)c1O.O=C1CCCC1
CCCCCCCCBr,FC1=CNC(=O)N=C1N,-10.93480325,125500,CCCCCCCCBr,Nc1nc(=O)[nH]cc1F,Y,-10.932142,0.0026612499999991712,0.0026612499999991712,Nc1nc(=O)[nH]cc1F.CCCCCCCCBr
CC(C)OC(C)C,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-14.87661664,384627,CC(C)OC(C)C,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Y,-14.879756,0.0031393600000004795,-0.0031393600000004795,CCCCCCCCN(CCCCCCCC)CCCCCCCC.CC(C)OC(C)C
NCCCC,Cc2cccc3c2n1cnnc1s3,-13.89319203,841476,CCCCN,Cc1cccc2sc3nncn3c12,Y,-13.889918,0.003274030000000039,0.003274030000000039,Cc1cccc2sc3nncn3c12.CCCCN
ClC(Cl)C(O)=O,CCCCNC(=O)n2c1ccccc1nc2NC(OC)=O,-24.48410654,950159,O=C(O)C(Cl)Cl,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,Y,-24.487607999999998,0.003501459999998957,-0.003501459999998957,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21.O=C(O)C(Cl)Cl
NC(C)C,NCc1cc(C(F)(F)F)ccc1,-8.15902684,937381,CC(C)N,NCc1cccc(C(F)(F)F)c1,Y,-8.155268,0.003758839999999708,0.003758839999999708,NCc1cccc(C(F)(F)F)c1.CC(C)N
OCCCCCCCCCC,O=N(=O)N=C(N)N,-14.75982205,65991,CCCCCCCCCCO,NC(N)=N[N+](=O)[O-],Y,-14.755998000000002,0.0038240499999986355,0.0038240499999986355,NC(N)=N[N+](=O)[O-].CCCCCCCCCCO
NC(C)C,Fc1c(F)c(F)c(Nc(c(F)c2F)c(F)c(F)c2Cl)c(F)c1F,-13.62447625,29816,CC(C)N,Fc1c(F)c(F)c(Nc2c(F)c(F)c(Cl)c(F)c2F)c(F)c1F,Y,-13.6284,0.003923749999998449,-0.003923749999998449,Fc1c(F)c(F)c(Nc2c(F)c(F)c(Cl)c(F)c2F)c(F)c1F.CC(C)N
COCOC,OC(COCC(O)=O)=O,-13.89072623,678390,COCOC,O=C(O)COCC(=O)O,Y,-13.894847,0.004120770000000107,-0.004120770000000107,O=C(O)COCC(=O)O.COCOC
Oc1cc(C)ccc1,NCCCCCC(=O)N,-18.33151408,14312,Cc1cccc(O)c1,NCCCCCC(N)=O,Y,-18.327189999999998,0.004324080000003505,0.004324080000003505,NCCCCCC(N)=O.Cc1cccc(O)c1
ClC(Cl)C(O)=O,CCOC(CC1(C)OCCO1)=O,-13.579131900000002,488494,O=C(O)C(Cl)Cl,CCOC(=O)CC1(C)OCCO1,Y,-13.5747,0.0044319000000019315,0.0044319000000019315,CCOC(=O)CC1(C)OCCO1.O=C(O)C(Cl)Cl
N1CCCC1,FC(F)OC(F)(F)Cl,-3.59784836,289623,C1CCNC1,FC(F)OC(F)(F)Cl,Y,-3.6022897000000005,0.004441340000000515,-0.004441340000000515,FC(F)OC(F)(F)Cl.C1CCNC1
CCCCCCCCN(CCCCCCCC)CCCCCCCC,Clc1ccc(cc1Cl)NC(=O)N(C)C,-11.32866556,707728,CCCCCCCCN(CCCCCCCC)CCCCCCCC,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,Y,-11.333149,0.0044834400000013375,-0.0044834400000013375,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1.CCCCCCCCN(CCCCCCCC)CCCCCCCC
NCCCN,CCCCCCCCCCCCc1ccccc1S(O)(=O)=O,-22.31909884,936758,NCCCN,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,Y,-22.323598999999998,0.004500159999999198,-0.004500159999999198,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O.NCCCN
OCCCl,C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1,-17.23290714,944384,OCCCl,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1,Y,-17.237574,0.0046668600000003835,-0.0046668600000003835,c1ccc(-c2ccc(Cn3ccnc3)cc2)cc1.OCCCl
NCc1ccccc1,FC(F)(OC1(F)F)OC(F)(F)C1(F)F,-1.47867977,559092,NCc1ccccc1,FC1(F)OC(F)(F)C(F)(F)C(F)(F)O1,Y,-1.483945,0.00526523000000001,-0.00526523000000001,FC1(F)OC(F)(F)C(F)(F)C(F)(F)O1.NCc1ccccc1
ClC(Cl)C(O)=O,NC1CCCCC1,-11.24938374,357726,O=C(O)C(Cl)Cl,NC1CCCCC1,Y,-11.243781,0.0056027400000004945,0.0056027400000004945,NC1CCCCC1.O=C(O)C(Cl)Cl
NCc1ccccc1,CCC(C)C(OC2CC(O)C=C(C2C1CCC(C3)OC(CC3O)=O)C=CC1C)=O,-29.04934488,777067,NCc1ccccc1,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,Y,-29.055344,0.005999120000002023,-0.005999120000002023,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21.NCc1ccccc1
N#CCCCC#N,Nc2ncnc1c2ncn1C,-12.73741839,725542,N#CCCCC#N,Cn1cnc2c(N)ncnc21,Y,-12.731242,0.006176390000000254,0.006176390000000254,Cn1cnc2c(N)ncnc21.N#CCCCC#N
OCCCCCCCCC,CCCCCCCC(OCC(COC(CCCCCCC)=O)(COC(CCCCCCC)=O)COC(CCCCCCC)=O)=O,-24.93814859,701281,CCCCCCCCCO,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC,Y,-24.944874,0.006725409999997822,-0.006725409999997822,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC.CCCCCCCCCO
CCCCc1ccccc1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-15.08656187,568270,CCCCc1ccccc1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Y,-15.093306,0.006744129999999515,-0.006744129999999515,CCCCCCCCN(CCCCCCCC)CCCCCCCC.CCCCc1ccccc1
CN1CCN(C)C1=O,CCCCCCCCCCCCCCCCCCCC,-10.58699776,685266,CN1CCN(C)C1=O,CCCCCCCCCCCCCCCCCCCC,Y,-10.580022,0.006975759999999553,0.006975759999999553,CCCCCCCCCCCCCCCCCCCC.CN1CCN(C)C1=O
CCCCN(CCCC)CCCC,S=C=S,-2.60074696,246617,CCCCN(CCCC)CCCC,S=C=S,Y,-2.6081161,0.007369140000000218,-0.007369140000000218,S=C=S.CCCCN(CCCC)CCCC
CCCCCN(CCCCC)CCCCC,c(cc2)ccc2N=NNc1ccccc1,-10.54827071,775516,CCCCCN(CCCCC)CCCCC,c1ccc(N=NNc2ccccc2)cc1,Y,-10.540883000000001,0.007387709999999714,0.007387709999999714,c1ccc(N=NNc2ccccc2)cc1.CCCCCN(CCCCC)CCCCC
CCc1ccccc1,OC(c2ccccc2S3(=O)=O)=C(C(=O)Nc1ccccn1)N3C,-18.78231682,872929,CCc1ccccc1,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,Y,-18.789747,0.007430180000000064,-0.007430180000000064,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O.CCc1ccccc1
N#Cc1ccccc1,OC2C(O)C(CO1)OC1C2O,-11.52488415,159685,N#Cc1ccccc1,OC1C2COC(O2)C(O)C1O,Y,-11.517268,0.007616150000000488,0.007616150000000488,OC1C2COC(O2)C(O)C1O.N#Cc1ccccc1
CCNC(C)=O,Nc1ccc(cc1N)N(=O)=O,-16.47941386,559405,CCNC(C)=O,Nc1ccc([N+](=O)[O-])cc1N,Y,-16.471703,0.007710859999999542,0.007710859999999542,Nc1ccc([N+](=O)[O-])cc1N.CCNC(C)=O
O=CN,NC1C(=O)NC(=O)NC1=O,-17.53613906,58517,NC=O,NC1C(=O)NC(=O)NC1=O,Y,-17.543865,0.007725940000000264,-0.007725940000000264,NC1C(=O)NC(=O)NC1=O.NC=O
CCCCC(CC)=O,Cc1[nH]c(=O)[nH]c(=O)c1,-12.87889927,610423,CCCCC(=O)CC,Cc1cc(=O)[nH]c(=O)[nH]1,Y,-12.871155,0.0077442699999998865,0.0077442699999998865,Cc1cc(=O)[nH]c(=O)[nH]1.CCCCC(=O)CC
Cc2c1ccccc1ccc2,CCCCC(CC)COP(O)(OCC(CC)CCCC)=O,-15.03228401,907790,Cc1cccc2ccccc12,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,Y,-15.0401535,0.007869490000000923,-0.007869490000000923,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC.Cc1cccc2ccccc12
O(Cc2ccccc2)Cc1ccccc1,SC#N,-5.03039402,210452,c1ccc(COCc2ccccc2)cc1,N#CS,Y,-5.0382667,0.007872680000000187,-0.007872680000000187,N#CS.c1ccc(COCc2ccccc2)cc1
N1CCCC1,OC(=O)CNC(CNC(C(F)(F)F)=O)=O,-20.60901031,825843,C1CCNC1,O=C(O)CNC(=O)CNC(=O)C(F)(F)F,Y,-20.60106,0.00795030999999824,0.00795030999999824,O=C(O)CNC(=O)CNC(=O)C(F)(F)F.C1CCNC1
c1ccccc1,O=N(=O)c(cc1)ccc1Nc2ccc(cc2)N(=O)=O,-18.59296095,186386,c1ccccc1,O=[N+]([O-])c1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1,Y,-18.600970999999998,0.008010049999999325,-0.008010049999999325,O=[N+]([O-])c1ccc(Nc2ccc([N+](=O)[O-])cc2)cc1.c1ccccc1
ClC(Cl)C(O)=O,CCNc1nc(Cl)nc(NCC)n1,-17.44172652,791115,O=C(O)C(Cl)Cl,CCNc1nc(Cl)nc(NCC)n1,Y,-17.449932,0.008205480000000875,-0.008205480000000875,CCNc1nc(Cl)nc(NCC)n1.O=C(O)C(Cl)Cl
CC1OC1,OC(=O)c(cccc1O)c1O,-12.72499748,117174,CC1CO1,O=C(O)c1cccc(O)c1O,Y,-12.716598,0.008399480000001347,0.008399480000001347,O=C(O)c1cccc(O)c1O.CC1CO1
NCCCN(C)C,Fc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-19.85728723,577680,CN(C)CCCN,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(F)cc1)C(F)(F)F,Y,-19.865728,0.008440769999999986,-0.008440769999999986,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(F)cc1)C(F)(F)F.CN(C)CCCN
c2nc1ccccc1cc2,FC(F)(O)Cl,-9.23009937,583389,c1ccc2ncccc2c1,OC(F)(F)Cl,Y,-9.221602,0.008497369999998838,0.008497369999998838,OC(F)(F)Cl.c1ccc2ncccc2c1
NCc1ccccc1,OC(=O)CC(=O)C(O)=O,-16.7105767,65506,NCc1ccccc1,O=C(O)CC(=O)C(=O)O,Y,-16.701889,0.00868769999999941,0.00868769999999941,O=C(O)CC(=O)C(=O)O.NCc1ccccc1
CCCCCCCCBr,CC1=C(C)S(CCS1(=O)=O)(=O)=O,-12.07946703,891569,CCCCCCCCBr,CC1=C(C)S(=O)(=O)CCS1(=O)=O,Y,-12.088198,0.008730970000000227,-0.008730970000000227,CC1=C(C)S(=O)(=O)CCS1(=O)=O.CCCCCCCCBr
ClC(Cl)C(O)=O,OC(C)(C)Cc1ccccc1,-12.48249999,201110,O=C(O)C(Cl)Cl,CC(C)(O)Cc1ccccc1,Y,-12.4737,0.008799990000001756,0.008799990000001756,CC(C)(O)Cc1ccccc1.O=C(O)C(Cl)Cl
NCC,CCN1C(=O)C2=C(NN=C2C)C2=C1C=CC=C2,-19.74334345,542947,CCN,CCn1c(=O)c2c(C)n[nH]c2c2ccccc21,Y,-19.73433,0.0090134500000012,0.0090134500000012,CCn1c(=O)c2c(C)n[nH]c2c2ccccc21.CCN
CCCCCCCCN(CCCCCCCC)CCCCCCCC,BrCCC(O)=O,-7.24724315,943318,CCCCCCCCN(CCCCCCCC)CCCCCCCC,O=C(O)CCBr,Y,-7.2381454,0.00909775000000046,0.00909775000000046,O=C(O)CCBr.CCCCCCCCN(CCCCCCCC)CCCCCCCC
OCCO,Fc1nc(F)ncn1,-4.69203878,345855,OCCO,Fc1ncnc(F)n1,Y,-4.701172,0.009133219999999831,-0.009133219999999831,Fc1ncnc(F)n1.OCCO
CCCCCCCCN(CCCCCCCC)CCCCCCCC,O=C1NC=CC=N1,-7.91736625,473698,CCCCCCCCN(CCCCCCCC)CCCCCCCC,O=c1nccc[nH]1,Y,-7.926594000000001,0.009227750000000867,-0.009227750000000867,O=c1nccc[nH]1.CCCCCCCCN(CCCCCCCC)CCCCCCCC
O1CCCC1,Oc2ccccc2c1ccccc1,-12.50724196,629758,C1CCOC1,Oc1ccccc1-c1ccccc1,Y,-12.497938000000001,0.009303959999998668,0.009303959999998668,Oc1ccccc1-c1ccccc1.C1CCOC1
CCCC#N,C3(CCCc1ccc(CCCCCCc(cc2)ccc2CC3)cc1),-14.62845461,184148,CCCC#N,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2,Y,-14.618998999999999,0.009455610000001613,0.009455610000001613,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2.CCCC#N
ClC(Cl)C(O)=O,O1CCSCC1,-9.19177128,251889,O=C(O)C(Cl)Cl,C1CSCCO1,Y,-9.201243,0.009471720000000516,-0.009471720000000516,C1CSCCO1.O=C(O)C(Cl)Cl
NCCCC,Clc1ccc(cc1)C(=NS(C(F)(F)F)(=O)=O)NS(C(F)(F)F)(=O)=O,-20.79187876,126593,CCCCN,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1)C(F)(F)F,Y,-20.78239,0.009488759999999985,0.009488759999999985,O=S(=O)(N=C(NS(=O)(=O)C(F)(F)F)c1ccc(Cl)cc1)C(F)(F)F.CCCCN
CCC,CN2C3CCC2CC(C3C(OC)=O)OC(=O)c1ccccc1,-13.27479522,447867,CCC,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,Y,-13.265079,0.009716219999999609,0.009716219999999609,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C.CCC
OCCN,c(ccc51)cc1cc2ccccc2c5c6c3ccccc3cc4ccccc64,-15.62971588,719766,NCCO,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,Y,-15.639470000000001,0.009754120000001976,-0.009754120000001976,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1.NCCO
CCCCN(CCCC)CCCC,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-9.1246489,620423,CCCCN(CCCC)CCCC,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Y,-9.134679,0.01003009999999982,-0.01003009999999982,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.CCCCN(CCCC)CCCC
c2nc1ccccc1cc2,Oc1cc(ccc1)NC(C)=O,-16.623069400000002,198791,c1ccc2ncccc2c1,CC(=O)Nc1cccc(O)c1,Y,-16.612582999999997,0.010486400000004892,0.010486400000004892,CC(=O)Nc1cccc(O)c1.c1ccc2ncccc2c1
CCCCOCCCC,OC(=O)c(ccc1N(=O)=O)cc1N(=O)=O,-13.8323419,880376,CCCCOCCCC,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,Y,-13.842837,0.01049509999999998,-0.01049509999999998,O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1.CCCCOCCCC
NCCN,CN(C)C(=O)Nc1ccccc1,-13.72954309,424356,NCCN,CN(C)C(=O)Nc1ccccc1,Y,-13.719023000000002,0.010520089999998206,0.010520089999998206,CN(C)C(=O)Nc1ccccc1.NCCN
CCC(C)c1ccccc1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-15.0925982,248844,CCC(C)c1ccccc1,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Y,-15.103226000000001,0.010627800000001741,-0.010627800000001741,CCCCCCCCN(CCCCCCCC)CCCCCCCC.CCC(C)c1ccccc1
OCCCCCCCCC,O=C(N)C=CC(=O)N,-13.88568996,753434,CCCCCCCCCO,NC(=O)C=CC(N)=O,Y,-13.875009,0.010680960000000184,0.010680960000000184,NC(=O)C=CC(N)=O.CCCCCCCCCO
Cc1ccccn1,O=C2OC(C1CC=CCC21)=O,-9.71339865,667490,Cc1ccccn1,O=C1OC(=O)C2CC=CCC12,Y,-9.724136,0.010737349999999424,-0.010737349999999424,O=C1OC(=O)C2CC=CCC12.Cc1ccccn1
COP(OC)(OC)=O,c(ccc51)cc1cc2ccccc2c5c6c3ccccc3cc4ccccc64,-18.31422215,605703,COP(=O)(OC)OC,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,Y,-18.325067999999998,0.010845849999999047,-0.010845849999999047,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1.COP(=O)(OC)OC
O(Cc2ccccc2)Cc1ccccc1,S=C1NCCN1,-10.29257572,389643,c1ccc(COCc2ccccc2)cc1,S=C1NCCN1,Y,-10.281454,0.011121720000000224,0.011121720000000224,S=C1NCCN1.c1ccc(COCc2ccccc2)cc1
CCOC(C)(C)C,CCCCCCCCN(CCCCCCCC)CCCCCCCC,-14.93858498,962929,CCOC(C)(C)C,CCCCCCCCN(CCCCCCCC)CCCCCCCC,Y,-14.949710000000001,0.011125020000001484,-0.011125020000001484,CCCCCCCCN(CCCCCCCC)CCCCCCCC.CCOC(C)(C)C
CCCOCC(O)C,C3(CCCc1ccc(CCCCCCc(cc2)ccc2CC3)cc1),-14.86637896,801488,CCCOCC(C)O,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2,Y,-14.855248000000001,0.011130959999999135,0.011130959999999135,c1cc2ccc1CCCCCCc1ccc(cc1)CCCCCC2.CCCOCC(C)O
N1CCCC1,N1C=NC2=C1N=CN1C=CN=C21,-17.42246326,289479,C1CCNC1,c1cn2cnc3[nH]cnc3c2n1,Y,-17.433819,0.01135573999999906,-0.01135573999999906,c1cn2cnc3[nH]cnc3c2n1.C1CCNC1
Clc1ccccc1Cl,CC1=CC=C2N=C(N)NC(=O)C2=C1SC1=CC=NC=C1,-19.89452211,861838,Clc1ccccc1Cl,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,Y,-19.883034,0.011488110000001939,0.011488110000001939,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1.Clc1ccccc1Cl
O=CN1CCOCC1,c(ccc51)cc1cc2ccccc2c5c6c3ccccc3cc4ccccc64,-18.21393973,986888,O=CN1CCOCC1,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,Y,-18.225445,0.011505270000000678,-0.011505270000000678,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1.O=CN1CCOCC1
Brc1ccccc1,S=c1[nH]c([nH]cc1)=S,-11.19891797,85208,Brc1ccccc1,S=c1cc[nH]c(=S)[nH]1,Y,-11.210453999999999,0.011536029999998476,-0.011536029999998476,S=c1cc[nH]c(=S)[nH]1.Brc1ccccc1
OCCOCCN,OC(=O)Cc1c2cc(F)ccc2c(c1C)=Cc(cc3)ccc3S(C)=O,-23.95959925,88026,NCCOCCO,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,Y,-23.947937,0.01166225000000054,0.01166225000000054,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1.NCCOCCO
CCOCC,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,-16.21791405,682798,CCOCC,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,Y,-16.206198,0.011716050000000422,0.011716050000000422,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1.CCOCC
OCCCC,NCc1cc(Cl)cc(Cl)c1,-9.6592659,748160,CCCCO,NCc1cc(Cl)cc(Cl)c1,Y,-9.671033999999999,0.011768099999999393,-0.011768099999999393,NCc1cc(Cl)cc(Cl)c1.CCCCO
ClC(Cl)C(O)=O,CO,-6.89458253,983488,O=C(O)C(Cl)Cl,CO,Y,-6.9063587,0.011776170000000086,-0.011776170000000086,CO.O=C(O)C(Cl)Cl
CCCCNCCCC,FC(F)(F)C(C(F)(F)F)C(F)(F)O,-9.41420486,154558,CCCCNCCCC,OC(F)(F)C(C(F)(F)F)C(F)(F)F,Y,-9.402403999999999,0.011800860000001023,0.011800860000001023,OC(F)(F)C(C(F)(F)F)C(F)(F)F.CCCCNCCCC
OCCOCCN,Oc1ccc(cc1C)N(=O)=O,-16.056756099999998,765056,NCCOCCO,Cc1cc([N+](=O)[O-])ccc1O,Y,-16.044732999999997,0.012023100000000397,0.012023100000000397,Cc1cc([N+](=O)[O-])ccc1O.NCCOCCO
N1CCCCC1,Oc(ccc1Cl)cc1Cl,-14.12210503,95270,C1CCNCC1,Oc1ccc(Cl)c(Cl)c1,Y,-14.109993,0.012112030000000829,0.012112030000000829,Oc1ccc(Cl)c(Cl)c1.C1CCNCC1
CN(C)C(C)=O,Cc1[nH]c(=O)[nH]c(=O)c1,-16.08642493,109582,CC(=O)N(C)C,Cc1cc(=O)[nH]c(=O)[nH]1,Y,-16.074245,0.012179929999998507,0.012179929999998507,Cc1cc(=O)[nH]c(=O)[nH]1.CC(=O)N(C)C
CCCCC#N,CCOC(C(O)C(O)C(OCC)=O)=O,-10.79961301,471895,CCCCC#N,CCOC(=O)C(O)C(O)C(=O)OCC,Y,-10.787312,0.012301009999999835,0.012301009999999835,CCOC(=O)C(O)C(O)C(=O)OCC.CCCCC#N
CCNC=O,OC1=CC=C(C=C1)C1=CC2=C(O1)C(=CC(O)=C2)C#N,-24.56821659,587248,CCNC=O,N#Cc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,Y,-24.555914,0.012302589999997338,0.012302589999997338,N#Cc1cc(O)cc2cc(-c3ccc(O)cc3)oc12.CCNC=O
Cc1ncccc1C,FC(F)(F)c2cc(Nc1ccccc1C(O)=O)ccc2,-16.88138189,788049,Cc1cccnc1C,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,Y,-16.89392,0.012538110000001268,-0.012538110000001268,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1.Cc1cccnc1C
NC(C)C,FC(F)(F)C(F)(F)C(F)(N)C(F)(F)F,-8.45963326,250758,CC(C)N,NC(F)(C(F)(F)F)C(F)(F)C(F)(F)F,Y,-8.447072,0.012561260000000019,0.012561260000000019,NC(F)(C(F)(F)F)C(F)(F)C(F)(F)F.CC(C)N
