solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
NCCCN,FC(F)C(F)(F)OC(O)C(F)(F)F,-10.74655302,707494,NCCCN,OC(OC(F)(F)C(F)F)C(F)(F)F,Y,-10.747089,0.0005359800000004356,-0.0005359800000004356,OC(OC(F)(F)C(F)F)C(F)(F)F.NCCCN
NCC,Nc2nc1[nH]cnc1c(N)n2,-18.60674472,463659,CCN,Nc1nc(N)c2nc[nH]c2n1,Y,-18.607338,0.0005932800000003624,-0.0005932800000003624,Nc1nc(N)c2nc[nH]c2n1.CCN
CCN(CC)C(C)=O,OCC(O)C(O)CO,-13.83550132,72179,CCN(CC)C(C)=O,OCC(O)C(O)CO,Y,-13.834872,0.0006293199999998222,0.0006293199999998222,OCC(O)C(O)CO.CCN(CC)C(C)=O
CCCCOP(OCCCC)(OCCCC)=O,CN(C)c2ccc(cc2)C(=O)c(cc1)ccc1N(C)C,-17.75918496,252239,CCCCOP(=O)(OCCCC)OCCCC,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,Y,-17.758547,0.0006379599999988272,0.0006379599999988272,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1.CCCCOP(=O)(OCCCC)OCCCC
CC=O,CCCN(CCCl)c1c(cc(C(F)(F)F)cc1N(=O)=O)N(=O)=O,-15.4241437,763762,CC=O,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],Y,-15.423488,0.0006556999999993707,0.0006556999999993707,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].CC=O
OCc1occc1,FC(O)=C,-6.00212522,684811,OCc1ccco1,C=C(O)F,Y,-6.0028563,0.0007310800000004392,-0.0007310800000004392,C=C(O)F.OCc1ccco1
O1CCCC1,OS(C)(=O)=O,-12.14738467,681552,C1CCOC1,CS(=O)(=O)O,Y,-12.146608,0.0007766699999987026,0.0007766699999987026,CS(=O)(=O)O.C1CCOC1
CCN1CCCC1=O,FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,-1.52966789,769029,CCN1CCCC1=O,FC(F)=NC(F)(C(F)(F)F)C(F)(F)F,Y,-1.5287645,0.0009033899999999484,0.0009033899999999484,FC(F)=NC(F)(C(F)(F)F)C(F)(F)F.CCN1CCCC1=O
CN1CCCC1,O=N(C(c1ccccc1)N(=O)=O)=O,-8.86530103,217429,CN1CCCC1,O=[N+]([O-])C(c1ccccc1)[N+](=O)[O-],Y,-8.866228,0.0009269700000000825,-0.0009269700000000825,O=[N+]([O-])C(c1ccccc1)[N+](=O)[O-].CN1CCCC1
CN(C)P(=O)(N(C)C)N(C)C,FC(OC1F)OC1F,-4.32254142,20126,CN(C)P(=O)(N(C)C)N(C)C,FC1OC(F)C(F)O1,Y,-4.3215995,0.0009419200000007066,0.0009419200000007066,FC1OC(F)C(F)O1.CN(C)P(=O)(N(C)C)N(C)C
O=S1(CCCC1)=O,CCCCOC(C(O)C)=O,-6.49804625,786515,O=S1(=O)CCCC1,CCCCOC(=O)C(C)O,Y,-6.497041,0.0010052499999995135,0.0010052499999995135,CCCCOC(=O)C(C)O.O=S1(=O)CCCC1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ClCCCOP(C)(OCCCCl)=O,-5.95398476,549331,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CP(=O)(OCCCCl)OCCCCl,Y,-5.9529147,0.0010700599999999838,0.0010700599999999838,CP(=O)(OCCCCl)OCCCCl.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CCCCCN(CCCCC)CCCCC,Brc3cc2c(cc3)NC(CN=C2c1ccccn1)=O,-14.04935076,172727,CCCCCN(CCCCC)CCCCC,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,Y,-14.050542,0.001191240000000704,-0.001191240000000704,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1.CCCCCN(CCCCC)CCCCC
N#CCc1ccccc1,c(cc1)ccc1C(c4ccccc4)(c3ccccc3)c2ccccc2,-15.83545699,528171,N#CCc1ccccc1,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Y,-15.834264,0.0011929900000016147,0.0011929900000016147,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.N#CCc1ccccc1
c1cscc1,OCCn1ccnc1,-9.83994494,61650,c1ccsc1,OCCn1ccnc1,Y,-9.8387165,0.0012284400000002194,0.0012284400000002194,OCCn1ccnc1.c1ccsc1
CCCCC(CC)=O,OC(=O)CN(=O)=O,-10.29382843,528353,CCCCC(=O)CC,O=C(O)C[N+](=O)[O-],Y,-10.292565,0.0012634299999998433,0.0012634299999998433,O=C(O)C[N+](=O)[O-].CCCCC(=O)CC
O1CCCC1,FC(F)(F)C(F)C(F)(F)O,-9.29256947,694228,C1CCOC1,OC(F)(F)C(F)C(F)(F)F,Y,-9.291302,0.0012674700000001593,0.0012674700000001593,OC(F)(F)C(F)C(F)(F)F.C1CCOC1
NCCCC,Nc1nc(N)cnc1,-12.81343726,457698,CCCCN,Nc1cncc(N)n1,Y,-12.814719,0.001281739999999587,-0.001281739999999587,Nc1cncc(N)n1.CCCCN
CCCCNCCCC,CC(C)OCCOC(=O)c1ccccc1O,-10.47905639,645460,CCCCNCCCC,CC(C)OCCOC(=O)c1ccccc1O,Y,-10.477642,0.0014143900000007648,0.0014143900000007648,CC(C)OCCOC(=O)c1ccccc1O.CCCCNCCCC
CNC(C)=O,Cc1ccc(cc1)S(=O)(=O)N,-15.60629314,31168,CNC(C)=O,Cc1ccc(S(N)(=O)=O)cc1,Y,-15.607724,0.0014308599999992566,-0.0014308599999992566,Cc1ccc(S(N)(=O)=O)cc1.CNC(C)=O
CN1CCCCC1=O,OCC(O)C(O)CO,-14.60259577,517742,CN1CCCCC1=O,OCC(O)C(O)CO,Y,-14.601159,0.001436769999999754,0.001436769999999754,OCC(O)C(O)CO.CN1CCCCC1=O
C(C=Cc1cc2)c1cc2,CCCCP(CCCC)CCCC,-9.60476943,296927,C1=Cc2ccccc2C1,CCCCP(CCCC)CCCC,Y,-9.606462,0.0016925700000012256,-0.0016925700000012256,CCCCP(CCCC)CCCC.C1=Cc2ccccc2C1
N1CCCC1,CCNc(n1)nc(NCC)nc1OC,-15.02043641,921949,C1CCNC1,CCNc1nc(NCC)nc(OC)n1,Y,-15.022194,0.0017575900000004196,-0.0017575900000004196,CCNc1nc(NCC)nc(OC)n1.C1CCNC1
CN(C)C(C)=O,Oc1ccc(O)cc1,-15.48442748,678319,CC(=O)N(C)C,Oc1ccc(O)cc1,Y,-15.486221,0.0017935199999996598,-0.0017935199999996598,Oc1ccc(O)cc1.CC(=O)N(C)C
FC(F)(F)C(F)(F)C(F)(F)F,Brc1c[nH]c(=O)[nH]c1=O,-6.21576151,27598,FC(F)(F)C(F)(F)C(F)(F)F,O=c1[nH]cc(Br)c(=O)[nH]1,Y,-6.217598,0.0018364899999996354,-0.0018364899999996354,O=c1[nH]cc(Br)c(=O)[nH]1.FC(F)(F)C(F)(F)C(F)(F)F
CO,CCOP(CC)(CC)=O,-10.34570461,162666,CO,CCOP(=O)(CC)CC,Y,-10.343758,0.001946610000000959,0.001946610000000959,CCOP(=O)(CC)CC.CO
NC(C)C,Oc(cc1Cl)c(Cl)c(Cl)c1O,-15.02859471,645235,CC(C)N,Oc1cc(Cl)c(O)c(Cl)c1Cl,Y,-15.030567,0.0019722899999994326,-0.0019722899999994326,Oc1cc(Cl)c(O)c(Cl)c1Cl.CC(C)N
OCCOCC,OC(=O)C#C,-8.49437067,612565,CCOCCO,C#CC(=O)O,Y,-8.496395,0.0020243299999993525,-0.0020243299999993525,C#CC(=O)O.CCOCCO
CCCCOC(C)=O,FCC(F)(O)Cl,-8.07644313,810388,CCCCOC(C)=O,OC(F)(Cl)CF,Y,-8.07438,0.002063129999999802,0.002063129999999802,OC(F)(Cl)CF.CCCCOC(C)=O
OCCCCCO,O=C3c2cccc(c2C(=O)c1ccccc31)N(=O)=O,-13.53509904,504609,OCCCCCO,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],Y,-13.533031,0.002068040000001048,0.002068040000001048,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-].OCCCCCO
OCCOCCOCCOCCO,FC(F)(F)N(C(F)(F)F)C(C(F)(F)F)=O,-0.94976361,923435,OCCOCCOCCOCCO,O=C(N(C(F)(F)F)C(F)(F)F)C(F)(F)F,Y,-0.9476827,0.0020809099999999914,0.0020809099999999914,O=C(N(C(F)(F)F)C(F)(F)F)C(F)(F)F.OCCOCCOCCOCCO
OC(C)=O,c(ccc1c2ccccc2C5C6c3ccccc3c4ccccc64)cc51,-15.33602071,538567,CC(=O)O,c1ccc2c(c1)-c1ccccc1C2C1c2ccccc2-c2ccccc21,Y,-15.333856,0.0021647099999988484,0.0021647099999988484,c1ccc2c(c1)-c1ccccc1C2C1c2ccccc2-c2ccccc21.CC(=O)O
O=CN,NC(=S)C(N)=S,-11.11781886,369589,NC=O,NC(=S)C(N)=S,Y,-11.119985,0.0021661399999999276,-0.0021661399999999276,NC(=S)C(N)=S.NC=O
NCCCN(C)C,C[NH2+]CCC([O-])=O,-11.35074609,993514,CN(C)CCCN,C[NH2+]CCC(=O)[O-],Y,-11.352979,0.0022329100000000324,-0.0022329100000000324,C[NH2+]CCC(=O)[O-].CN(C)CCCN
NCCCC,OC(C)COCC(O)C,-11.61162068,964462,CCCCN,CC(O)COCC(C)O,Y,-11.613868,0.0022473200000003857,-0.0022473200000003857,CC(O)COCC(C)O.CCCCN
CCOC(CCC)=O,O=C(N)C=CC(=O)N,-12.22107349,887837,CCCC(=O)OCC,NC(=O)C=CC(N)=O,Y,-12.218737,0.0023364899999993582,0.0023364899999993582,NC(=O)C=CC(N)=O.CCCC(=O)OCC
COC(OC)=O,OC(=O)C1=CC=CC2=C1NC(=C2C1=CC=CC=C1)C1=CC=CC=C1,-19.50667491,822470,COC(=O)OC,O=C(O)c1cccc2c(-c3ccccc3)c(-c3ccccc3)[nH]c12,Y,-19.50427,0.002404909999999205,0.002404909999999205,O=C(O)c1cccc2c(-c3ccccc3)c(-c3ccccc3)[nH]c12.COC(=O)OC
COCCOCCOC,CCCCCCC(O)CC=CCCCCCCCC(OC(C)C)=O,-15.95924264,274911,COCCOCCOC,CCCCCCC(O)CC=CCCCCCCCC(=O)OC(C)C,Y,-15.956819,0.002423639999999949,0.002423639999999949,CCCCCCC(O)CC=CCCCCCCCC(=O)OC(C)C.COCCOCCOC
NCCCN(C)C,CCCC(F)(F)O,-9.80923866,175650,CN(C)CCCN,CCCC(O)(F)F,Y,-9.806804,0.002434660000000477,0.002434660000000477,CCCC(O)(F)F.CN(C)CCCN
CC1CCCC1,O=N(=O)NC(=O)N,-5.36020423,214584,CC1CCCC1,NC(=O)N[N+](=O)[O-],Y,-5.3576894,0.002514829999999968,0.002514829999999968,NC(=O)N[N+](=O)[O-].CC1CCCC1
NCCCN(C)C,OC(=O)CC(=C)C(O)=O,-17.2139906,413910,CN(C)CCCN,C=C(CC(=O)O)C(=O)O,Y,-17.216558,0.0025674000000002195,-0.0025674000000002195,C=C(CC(=O)O)C(=O)O.CN(C)CCCN
O=CN,OC(CC(CC(O)=O)=O)=O,-17.22088657,273769,NC=O,O=C(O)CC(=O)CC(=O)O,Y,-17.21825,0.0026365699999999492,0.0026365699999999492,O=C(O)CC(=O)CC(=O)O.NC=O
ClC(Cl)C(O)=O,CC(C)C(CCC1(C)CC=C(C)CC2)C21O,-12.73093179,496514,O=C(O)C(Cl)Cl,CC1=CCC2(C)CCC(C(C)C)C2(O)CC1,Y,-12.733579,0.00264721000000101,-0.00264721000000101,CC1=CCC2(C)CCC(C(C)C)C2(O)CC1.O=C(O)C(Cl)Cl
CN1CCCC1,CC(OCC(COC(C)=O)OC(C)=O)=O,-8.8411098,723051,CN1CCCC1,CC(=O)OCC(COC(C)=O)OC(C)=O,Y,-8.84376,0.002650199999999714,-0.002650199999999714,CC(=O)OCC(COC(C)=O)OC(C)=O.CN1CCCC1
CCN(CC)CC,N#CC(C#N)c1c(F)c(c(F)c2F)c(c(F)c2F)c(F)c1F,-10.57734069,162868,CCN(CC)CC,N#CC(C#N)c1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,Y,-10.580019,0.0026783100000002946,-0.0026783100000002946,N#CC(C#N)c1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F.CCN(CC)CC
CS(C)=O,BrC1(Br)C(=O)NC(=O)NC1=O,-20.33656125,125759,CS(C)=O,O=C1NC(=O)C(Br)(Br)C(=O)N1,Y,-20.333828,0.002733249999998577,0.002733249999998577,O=C1NC(=O)C(Br)(Br)C(=O)N1.CS(C)=O
CCN(CC)CC,CNC1=CC=C(C=C1)C1=NC2=C(S1)C=C([18F])C=C2,-16.18042072,240675,CCN(CC)CC,CNc1ccc(-c2nc3ccc([18F])cc3s2)cc1,Y,-16.177668,0.002752720000000153,0.002752720000000153,CNc1ccc(-c2nc3ccc([18F])cc3s2)cc1.CCN(CC)CC
O,Oc1cccnc1C(=O)N,-8.24901984,926045,O,NC(=O)c1ncccc1O,Y,-8.251836,0.0028161600000000675,-0.0028161600000000675,NC(=O)c1ncccc1O.O
OCCCl,FC(F)(F)c(ccc21)cc1N=C(C)NS2(=O)=O,-15.52049877,734223,OCCCl,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1,Y,-15.52338,0.002881229999999846,-0.002881229999999846,CC1=Nc2cc(C(F)(F)F)ccc2S(=O)(=O)N1.OCCCl
OCCOCC,FC(F)(F)OC(=O)C(OC(F)(F)F)=O,-3.35286003,862188,CCOCCO,O=C(OC(F)(F)F)C(=O)OC(F)(F)F,Y,-3.3499577,0.002902329999999953,0.002902329999999953,O=C(OC(F)(F)F)C(=O)OC(F)(F)F.CCOCCO
ClCCl,CNC(=O)NC,-9.56314069,130116,ClCCl,CNC(=O)NC,Y,-9.56008,0.0030606900000016424,0.0030606900000016424,CNC(=O)NC.ClCCl
CI,CN(C)c1ccc(C#N)cc1,-12.24620271,108920,CI,CN(C)c1ccc(C#N)cc1,Y,-12.249351,0.0031482900000003866,-0.0031482900000003866,CN(C)c1ccc(C#N)cc1.CI
NC(C)C,Oc1cccc(Cl)c1Cl,-11.68121224,251602,CC(C)N,Oc1cccc(Cl)c1Cl,Y,-11.678018,0.003194240000000903,0.003194240000000903,Oc1cccc(Cl)c1Cl.CC(C)N
OCC(O)CC,FC(F)(F)N(C(F)(F)F)C(C(F)(F)F)=O,-1.41432451,204733,CCC(O)CO,O=C(N(C(F)(F)F)C(F)(F)F)C(F)(F)F,Y,-1.4175272,0.0032026900000001746,-0.0032026900000001746,O=C(N(C(F)(F)F)C(F)(F)F)C(F)(F)F.CCC(O)CO
OCCc1ccccc1,FC(F)(F)C(F)(F)C(F)(F)C(O)=O,-7.50862025,73619,OCCc1ccccc1,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,Y,-7.5053997,0.0032205499999999887,0.0032205499999999887,O=C(O)C(F)(F)C(F)(F)C(F)(F)F.OCCc1ccccc1
CCCOCC(O)C,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,-16.79091602,748278,CCCOCC(C)O,Nc1ccc(/N=N/c2ccccc2)c(N)n1,Y,-16.78769,0.0032260199999996075,0.0032260199999996075,Nc1ccc(/N=N/c2ccccc2)c(N)n1.CCCOCC(C)O
Cc1ccccc1N(=O)=O,Fc1c(F)c(F)c(C(c(c(F)c2F)c(F)c(F)c2F)c(c(F)c3Cl)c(F)c(Cl)c3F)c(F)c1F,-11.54165235,318915,Cc1ccccc1[N+](=O)[O-],Fc1c(F)c(F)c(C(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(Cl)c(F)c(Cl)c2F)c(F)c1F,Y,-11.544927,0.0032746499999998235,-0.0032746499999998235,Fc1c(F)c(F)c(C(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(Cl)c(F)c(Cl)c2F)c(F)c1F.Cc1ccccc1[N+](=O)[O-]
N1CCCC1,C[NH2+]CCC([O-])=O,-11.53392432,990430,C1CCNC1,C[NH2+]CCC(=O)[O-],Y,-11.537204,0.0032796799999985637,-0.0032796799999985637,C[NH2+]CCC(=O)[O-].C1CCNC1
O=N(c1ccccc1)=O,COc(ccc1C(O)=O)cc1OC,-13.79046443,563460,O=[N+]([O-])c1ccccc1,COc1ccc(C(=O)O)c(OC)c1,Y,-13.794012,0.0035475700000002774,-0.0035475700000002774,COc1ccc(C(=O)O)c(OC)c1.O=[N+]([O-])c1ccccc1
c1ccccc1,OC1=NC(=N)NC2=C1N=C(I)N2,-16.89984665,27522,c1ccccc1,N=c1nc(O)c2nc(I)[nH]c2[nH]1,Y,-16.89628,0.0035666499999997825,0.0035666499999997825,N=c1nc(O)c2nc(I)[nH]c2[nH]1.c1ccccc1
Cc2c1ccccc1ccc2,CCCCP(CCCC)CCCC,-9.48396865,832988,Cc1cccc2ccccc12,CCCCP(CCCC)CCCC,Y,-9.4875555,0.003586849999999586,-0.003586849999999586,CCCCP(CCCC)CCCC.Cc1cccc2ccccc12
CC(Br)Br,NC(CSSCC([NH3+])C([O-])=O)C(O)=O,-15.15448911,991267,CC(Br)Br,NC(CSSCC([NH3+])C(=O)[O-])C(=O)O,Y,-15.158116,0.003626889999999605,-0.003626889999999605,NC(CSSCC([NH3+])C(=O)[O-])C(=O)O.CC(Br)Br
c2nc1ccccc1cc2,OC(=O)c1cnccc1C(O)=O,-18.24502535,168309,c1ccc2ncccc2c1,O=C(O)c1ccncc1C(=O)O,Y,-18.248856,0.0038306500000011567,-0.0038306500000011567,O=C(O)c1ccncc1C(=O)O.c1ccc2ncccc2c1
C1CC=CCC1,O=N(OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O)=O,-11.26844979,359652,C1=CCCCC1,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],Y,-11.264563,0.0038867899999992517,0.0038867899999992517,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-].C1=CCCCC1
OCCOCCOCC,CC1(C)C(CCC1(C)C(O)=O)C(O)=O,-16.29900025,120778,CCOCCOCCO,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,Y,-16.29501,0.0039902499999975305,0.0039902499999975305,CC1(C(=O)O)CCC(C(=O)O)C1(C)C.CCOCCOCCO
N1CCCC1,CCCNC(=O)N,-11.57793403,545877,C1CCNC1,CCCNC(N)=O,Y,-11.582116,0.004181969999999424,-0.004181969999999424,CCCNC(N)=O.C1CCNC1
N1CCCCC1,OS(c1cccnc1)(=O)=O,-16.94163179,574268,C1CCNCC1,O=S(=O)(O)c1cccnc1,Y,-16.945848,0.004216210000002718,-0.004216210000002718,O=S(=O)(O)c1cccnc1.C1CCNCC1
C=CC=C,NC(CSSCC([NH3+])C([O-])=O)C(O)=O,-14.37682536,995086,C=CC=C,NC(CSSCC([NH3+])C(=O)[O-])C(=O)O,Y,-14.372597,0.004228359999999043,0.004228359999999043,NC(CSSCC([NH3+])C(=O)[O-])C(=O)O.C=CC=C
OC1CCCCC1,SC#N,-5.59940209,399278,OC1CCCCC1,N#CS,Y,-5.5951,0.004302089999999481,0.004302089999999481,N#CS.OC1CCCCC1
CCCC(C)C,O=N(=O)NC(=O)N,-5.27197321,463392,CCCC(C)C,NC(=O)N[N+](=O)[O-],Y,-5.2676263,0.00434690999999976,0.00434690999999976,NC(=O)N[N+](=O)[O-].CCCC(C)C
Ic1ccccc1,CCC(C)C(OC2CC(C)C=C(C2C1CCC(C3)OC(CC3O)=O)C=CC1C)=O,-22.04063831,682430,Ic1ccccc1,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,Y,-22.04504,0.004401690000001679,-0.004401690000001679,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21.Ic1ccccc1
CCOCCOCCOCC,ON=C1CCCCC1=NO,-13.81629538,512910,CCOCCOCCOCC,ON=C1CCCCC1=NO,Y,-13.820733,0.004437620000000919,-0.004437620000000919,ON=C1CCCCC1=NO.CCOCCOCCOCC
CC1OC(OC1)=O,FC(F)(F)OC(=O)C(OC(F)(F)F)=O,-2.62737762,758431,CC1COC(=O)O1,O=C(OC(F)(F)F)C(=O)OC(F)(F)F,Y,-2.6318185,0.0044408800000002024,-0.0044408800000002024,O=C(OC(F)(F)F)C(=O)OC(F)(F)F.CC1COC(=O)O1
Oc1cc(C)ccc1,OCCN1CCOCC1,-12.21289358,865484,Cc1cccc(O)c1,OCCN1CCOCC1,Y,-12.217363,0.0044694200000012785,-0.0044694200000012785,OCCN1CCOCC1.Cc1cccc(O)c1
O=CN,OCc(cnc1C)c(CO)c1O,-17.87636554,157749,NC=O,Cc1ncc(CO)c(CO)c1O,Y,-17.87187,0.004495539999997078,0.004495539999997078,Cc1ncc(CO)c(CO)c1O.NC=O
CC(C)C,O=N(=O)NC(=O)N,-5.38330919,756467,CC(C)C,NC(=O)N[N+](=O)[O-],Y,-5.3787274,0.004581790000000474,0.004581790000000474,NC(=O)N[N+](=O)[O-].CC(C)C
n1ccccc1,Clc(cc1O)cc(Cl)c1Cl,-12.0456188,276715,c1ccncc1,Oc1cc(Cl)cc(Cl)c1Cl,Y,-12.0410185,0.004600299999999891,0.004600299999999891,Oc1cc(Cl)cc(Cl)c1Cl.c1ccncc1
c2nc1ccccc1cc2,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-13.11140677,333339,c1ccc2ncccc2c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,Y,-13.106786,0.004620770000000718,0.004620770000000718,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O.c1ccc2ncccc2c1
OC(C)(C)C,NCCCNCCCN,-13.22860681,869835,CC(C)(C)O,NCCCNCCCN,Y,-13.223983,0.004623810000000006,0.004623810000000006,NCCCNCCCN.CC(C)(C)O
C#N,C1OCOCOCO1,-10.16338058,224983,C#N,C1OCOCOCO1,Y,-10.168016,0.004635419999999613,-0.004635419999999613,C1OCOCOCO1.C#N
O=CN,c(cc4)ccc4C(c5ccccc5)(c3ccccc3)C6C=CC(=C(c2ccccc2)c1ccccc1)C=C6,-15.8907926,597879,NC=O,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1,Y,-15.8955145,0.004721900000001611,-0.004721900000001611,C1=CC(C(c2ccccc2)(c2ccccc2)c2ccccc2)C=CC1=C(c1ccccc1)c1ccccc1.NC=O
NCC,Nc1c[nH]c(=O)[nH]c1=O,-18.76155551,288654,CCN,Nc1c[nH]c(=O)[nH]c1=O,Y,-18.756817,0.004738509999999252,0.004738509999999252,Nc1c[nH]c(=O)[nH]c1=O.CCN
CCCCCCOC(C)=O,CC2=NN=C(c1ccccc1)C(=O)N2N,-15.44631653,492368,CCCCCCOC(C)=O,Cc1nnc(-c2ccccc2)c(=O)n1N,Y,-15.441512,0.00480453000000125,0.00480453000000125,Cc1nnc(-c2ccccc2)c(=O)n1N.CCCCCCOC(C)=O
CCOc1ccccc1,O=N(OCC(CON(=O)=O)(CON(=O)=O)CON(=O)=O)=O,-12.28877426,270547,CCOc1ccccc1,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],Y,-12.28396,0.004814259999999848,0.004814259999999848,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-].CCOc1ccccc1
NCCCN(C)C,FC(N)(N)C,-5.16264859,10588,CN(C)CCCN,CC(N)(N)F,Y,-5.1674776,0.004829009999999911,-0.004829009999999911,CC(N)(N)F.CN(C)CCCN
COP(OC)(OC)=O,COC(CO)=O,-6.12456918,854649,COP(=O)(OC)OC,COC(=O)CO,Y,-6.1197333,0.004835879999999904,0.004835879999999904,COC(=O)CO.COP(=O)(OC)OC
